Local time: +3:00 UTC
ProcessId: 6832
(14116) 22:45:07.364  d: System runned under native Windows
(10068) 22:45:24.357  d: SpawnHeroes:CreateHero:8: 0.112
(10068) 22:45:24.359  d: Start preloading hero's (Dummy name) resources
(10068) 22:45:24.368  d: SpawnHeroes:CreateHero:9: 0.011
(10068) 22:45:24.443  d: resources[0]: Creeps/A/SuperHeavy/InventorSummon.CREEP.xdb
(14116) 22:45:24.717  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[wCrew]straxixi msg=???)
(10068) 22:45:25.188  d: Map StatsCoeffFromForce = 1.481
(10068) 22:45:25.195  d: Map 'Maps/Multiplayer/MOBA/_.ADMP.xdb' loaded
(14116) 22:45:25.242  d: Stopping thread. tid=10068, from_tid=14116, ptr=40c390e8
(14116) 22:45:25.242  d: Thread stopped. tid=10068, ptr=40c390e8
(14116) 22:45:25.396  d: MemoryPool: megapool; allocated size: 125829120; payload: 125792256
(14116) 22:45:25.396  d: MemoryPool: megapool; new allocated size: 136314880
(14116) 22:45:25.702  d: Easel::PrefetchData: 0.426
(14116) 22:45:25.743  d: complaintsToday 2 complaintsMax 2
(14116) 22:45:25.749  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.750  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.765  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.765  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.779  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.779  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.793  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.793  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.794  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.806  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.807  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.820  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.820  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.833  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.833  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.846  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.846  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.858  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.858  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.872  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.873  d:  TRACE FROM FLASH SetHero 
(14116) 22:45:25.906  m: GameClient.MapLoadCooldown, clientId is 5599879
(14116) 22:45:25.906  m: SENDING our (5599879) progress: 100
(14116) 22:45:28.740  d: GameClient.ClientReady
(14116) 22:45:30.139  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 1; [10.0, 20.0]: 85; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 0; 254}
(14116) 22:45:32.805  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[_CCCP]????444 msg=??)
(14944) 22:45:37.223  m: RDP perfomance debug. dg_sent=296, dg_recv=292, warn=1, err=0, retr=0, loss=0.0
(14944) 22:45:37.223  m: RDP perfomance debug. polls={0; [0, 1]: 14701; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:45:37.223  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10087; [2, 5]: 4615; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20252) 22:45:38.009  m: UDP socket perfomance debug. addr=34990, recv=328, recv_tm=100.30, deliver_tm=0.00, send=304, send_tm=0.04
(14116) 22:45:39.289  m: Virtual Memory Usage: 1503 mb
(14116) 22:45:45.375  d: Window FlashScreen losing focus
(14116) 22:45:45.375  d: Window FlashScreen got focus
(14116) 22:45:49.856  m: gamechat::Client::SendMsg(msg=??? chnltype=1)
(14116) 22:45:49.873  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[minus]???? ??????????? msg=???)
(14116) 22:45:50.624  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[_CCCP]????444 msg=?? ??????)
(14116) 22:45:59.874  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[N_H]WhyWho msg=???)
(14944) 22:46:07.224  m: RDP perfomance debug. dg_sent=395, dg_recv=395, warn=0, err=0, retr=0, loss=0.0
(14944) 22:46:07.224  m: RDP perfomance debug. polls={0; [0, 1]: 15018; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:46:07.224  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10134; [2, 5]: 4884; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20252) 22:46:08.013  m: UDP socket perfomance debug. addr=34990, recv=395, recv_tm=99.99, deliver_tm=0.01, send=395, send_tm=0.05
(14116) 22:46:08.075  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[_CCCP]????444 msg=? ??? ??? ????????)
(14116) 22:46:09.289  m: Virtual Memory Usage: 1504 mb
(14944) 22:46:10.129  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=23360, wnd_start=23361, wnd_size=256
(14116) 22:46:10.658  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[_CCCP]????444 msg=???)
(14116) 22:46:15.173  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[_CCCP]????444 msg=??? ????)
(14116) 22:46:17.557  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[I L]Just Happy msg=???)
(14116) 22:46:18.491  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[_CCCP]????444 msg=???)
(14944) 22:46:18.530  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=23441, wnd_start=23442, wnd_size=256
(14944) 22:46:18.732  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=23443, wnd_start=23444, wnd_size=256
(14116) 22:46:21.608  m: gamechat::Client::SendMsg(msg=?? ? ?? ??? ?????? chnltype=1)
(14116) 22:46:21.624  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[minus]???? ??????????? msg=?? ? ?? ??? ??????)
(14116) 22:46:22.674  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[I L]Just Happy msg=??? ???????)
(14116) 22:46:24.191  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[I L]Just Happy msg=?????)
(14116) 22:46:25.975  m: gamechat::Client::SendMsg(msg=????? chnltype=1)
(14116) 22:46:25.991  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[minus]???? ??????????? msg=?????)
(14944) 22:46:27.333  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=23527, wnd_start=23528, wnd_size=256
(14944) 22:46:27.639  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=23530, wnd_start=23531, wnd_size=256
(14944) 22:46:28.775  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=23061, wnd_start=23062, buf_size=0
(14944) 22:46:28.781  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=23061, wnd_start=23062, buf_size=0
(14116) 22:46:34.091  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[_CCCP]????444 msg=??? ? ??? ???????? ????)
(14944) 22:46:37.224  m: RDP perfomance debug. dg_sent=402, dg_recv=402, warn=7, err=0, retr=2, loss=2.1
(14944) 22:46:37.224  m: RDP perfomance debug. polls={0; [0, 1]: 15011; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:46:37.224  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10148; [2, 5]: 4863; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14116) 22:46:37.628  d: GameClient.Running
(14116) 22:46:37.707  d: HideLoadingScreen
(14116) 22:46:37.720  d:  TRACE FROM FLASH Ignore -1 
(14116) 22:46:37.720  d: GameStatistics:LogPvxLogin
(14116) 22:46:37.720  d: LogPvxLogin: relayAddress = 92.242.35.3:35006
(14116) 22:46:37.765  d: Movie::SetViewport (w,h) = (1821, 1027)
(20252) 22:46:38.107  m: UDP socket perfomance debug. addr=34990, recv=405, recv_tm=100.17, deliver_tm=0.01, send=405, send_tm=0.05
(14116) 22:46:38.118  d: Start segment step: 741 (0 commands)
(14116) 22:46:39.290  m: Virtual Memory Usage: 1579 mb
(14116) 22:46:40.177  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 1; [10.0, 20.0]: 1; [20.0, 30.0]: 2; [30.0, 40.0]: 3; [40.0, 50.0]: 2; 558}
(14116) 22:46:42.628  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 2; [2.0, 5.0]: 0; [5.0, 10.0]: 36; [10.0, 20.0]: 9; [20.0, 50.0]: 0; [50.0, 100.0]: 0; [100.0, 200.0]: 1; [200.0, 500.0]: 2; 0}
(14116) 22:46:42.628  d: ServerNode: Queue lags detected: min:0 average:25 max:399 count:3
(14116) 22:46:42.628  d: ServerNode: Queue lags detected: start:01:46:38 end:01:46:42 step:790 fopens:1 screenshots:0
(14116) 22:46:47.413  d: Pump messages lag
(14116) 22:46:47.425  d: Re-acquiring input device 'Мышь'...
(14116) 22:46:47.425  d: Re-acquiring input device 'Клавиатура'...
(14116) 22:46:47.469  d: NotifyDeviceLost
(14116) 22:46:47.473  d: AltTabChecker: lost focus
(14116) 22:46:47.618  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 1; [2.0, 5.0]: 2; [5.0, 10.0]: 12; [10.0, 20.0]: 5; [20.0, 50.0]: 0; [50.0, 100.0]: 0; [100.0, 200.0]: 1; [200.0, 500.0]: 3; 26}
(14116) 22:46:47.618  d: ServerNode: Queue lags detected: min:0 average:935 max:2996 count:30
(14116) 22:46:47.618  d: ServerNode: Queue lags detected: start:01:46:42 end:01:46:47 step:840 fopens:0 screenshots:0
(14116) 22:46:47.718  d: ServerNode: Lags detected: min:0 average:99 max:3087 count:1
(14116) 22:46:47.718  d: ServerNode: Lags detected: start:01:46:42 end:01:46:47 step:841 fopens:0 screenshots:0
(14116) 22:46:47.718  d: ServerNode: Lags detected: RPC ping:30 transport ping:4
(14116) 22:46:48.678  d: Device lost!
(14116) 22:46:48.682  d: NotifyDeviceLost
(14116) 22:46:48.684  d: Try to reset
(14116) 22:46:48.684  d: Before device reset
(14116) 22:46:51.749  d: After device reset
(14116) 22:46:51.750  d: OnDeviceChanged
(14116) 22:46:51.750  d: NotifyDeviceReset
(14116) 22:46:51.903  d: AltTabChecker: acquire focus
(14116) 22:46:51.908  m: Frame time histo: {0; [0.0, 2.0]: 2; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 0; [40.0, 50.0]: 14; 1008}
(14116) 22:46:52.627  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 8; [2.0, 5.0]: 2; [5.0, 10.0]: 5; [10.0, 20.0]: 0; [20.0, 50.0]: 2; [50.0, 100.0]: 2; [100.0, 200.0]: 1; [200.0, 500.0]: 3; 27}
(14116) 22:46:52.627  d: ServerNode: Queue lags detected: min:0 average:1051 max:3184 count:31
(14116) 22:46:52.627  d: ServerNode: Queue lags detected: start:01:46:47 end:01:46:52 step:890 fopens:0 screenshots:0
(14116) 22:46:52.727  d: ServerNode: Lags detected: min:0 average:100 max:3284 count:1
(14116) 22:46:52.727  d: ServerNode: Lags detected: start:01:46:47 end:01:46:52 step:891 fopens:0 screenshots:0
(14116) 22:46:52.727  d: ServerNode: Lags detected: RPC ping:9 transport ping:4
(14116) 22:46:53.727  d: Segment step: 900 (1 commands)
(14116) 22:46:59.530  d: Nature map advance, A on Center targeted at 4
(14116) 22:46:59.530  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(14116) 22:47:01.129  d: Nature map advance, B on Center targeted at 26
(14116) 22:47:01.129  d: Nature map state, A @ 45->48->50, B @ 0->0->0
(14116) 22:47:01.911  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 4; [30.0, 40.0]: 0; [40.0, 50.0]: 23; 563}
(14116) 22:47:07.030  d: Nature map advance, A on Bottom targeted at 3
(14116) 22:47:07.030  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(14944) 22:47:07.226  m: RDP perfomance debug. dg_sent=700, dg_recv=696, warn=0, err=0, retr=4, loss=1.1
(14944) 22:47:07.226  m: RDP perfomance debug. polls={0; [0, 1]: 15003; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:47:07.226  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10467; [2, 5]: 4536; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20252) 22:47:08.033  m: UDP socket perfomance debug. addr=34990, recv=704, recv_tm=99.52, deliver_tm=0.01, send=709, send_tm=0.09
(14116) 22:47:08.131  d: Nature map advance, B on Bottom targeted at 26
(14116) 22:47:08.132  d: Nature map state, A @ 30->33->40, B @ 0->0->0
(14116) 22:47:08.431  d: Nature map advance, A on Top targeted at 4
(14116) 22:47:08.432  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(14116) 22:47:09.291  m: Virtual Memory Usage: 1561 mb
(14116) 22:47:10.030  d: Nature map advance, A on Center targeted at 10
(14116) 22:47:10.030  d: Nature map state, A @ 48->50->50, B @ 48->50->50
(14116) 22:47:12.430  d: Nature map advance, B on Center targeted at 20
(14116) 22:47:12.430  d: Nature map state, A @ 107->110->110, B @ 48->50->50
(14116) 22:47:19.931  d: Nature map advance, B on Bottom targeted at 21
(14116) 22:47:19.931  d: Nature map state, A @ 39->40->40, B @ 48->50->50
(14116) 22:47:20.031  d: Nature map advance, B on Top targeted at 27
(14116) 22:47:20.031  d: Nature map state, A @ 48->50->50, B @ 0->0->0
(14116) 22:47:20.431  d: Nature map advance, A on Bottom targeted at 9
(14116) 22:47:20.431  d: Nature map state, A @ 39->40->40, B @ 62->65->100
(14116) 22:47:21.331  d: Nature map advance, A on Top targeted at 9
(14116) 22:47:21.331  d: Nature map state, A @ 48->50->50, B @ 36->39->40
(14116) 22:47:23.363  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[_CCCP]????444 msg=?? ?????? ???? ?????? ???????)
(14116) 22:47:23.729  d: Segment step: 1200 (0 commands)
(14116) 22:47:24.032  d: Nature map advance, B on Center targeted at 15
(14116) 22:47:24.032  d: Nature map state, A @ 107->110->110, B @ 107->110->110
(14116) 22:47:28.931  d: Nature map advance, B on Top targeted at 21
(14116) 22:47:28.931  d: Nature map state, A @ 98->100->100, B @ 39->40->40
(14116) 22:47:32.146  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[_CCCP]????444 msg=? ????? ??? ???????? ????????)
(14116) 22:47:37.013  d: GameClient: Ping statistics: start:01:46:37, end:01:47:37
(14116) 22:47:37.013  d: GameClient: Long ping (RPC): samples:0, min:0, max:0, avg:0
(14116) 22:47:37.013  d: GameClient: Norm ping (RPC): samples:11, min:9, max:30, avg:16
(14116) 22:47:37.013  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(14116) 22:47:37.013  d: GameClient: Norm ping (TGS): samples:1, min:4, max:4, avg:4
(14116) 22:47:37.013  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(14116) 22:47:37.013  d: GameClient: Norm ping (TLS): samples:5, min:1, max:3, avg:1
(14944) 22:47:37.227  m: RDP perfomance debug. dg_sent=703, dg_recv=703, warn=0, err=0, retr=0, loss=0.0
(14944) 22:47:37.227  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:47:37.227  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10655; [2, 5]: 4346; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20252) 22:47:38.117  m: UDP socket perfomance debug. addr=34990, recv=707, recv_tm=100.22, deliver_tm=0.01, send=706, send_tm=0.09
(14116) 22:47:39.131  d: Nature map advance, B on Bottom targeted at 15
(14116) 22:47:39.131  d: Nature map state, A @ 97->100->100, B @ 98->100->100
(14116) 22:47:39.292  m: Virtual Memory Usage: 1566 mb
(14116) 22:47:44.633  d: Nature map advance, B on Top targeted at 15
(14116) 22:47:44.633  d: Nature map state, A @ 98->100->100, B @ 97->100->100
(14116) 22:47:53.729  d: Segment step: 1500 (1 commands)
(14944) 22:48:07.228  m: RDP perfomance debug. dg_sent=763, dg_recv=763, warn=0, err=0, retr=0, loss=0.0
(14944) 22:48:07.228  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:48:07.228  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10140; [2, 5]: 4860; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20252) 22:48:08.120  m: UDP socket perfomance debug. addr=34990, recv=763, recv_tm=99.99, deliver_tm=0.01, send=763, send_tm=0.10
(14116) 22:48:09.294  m: Virtual Memory Usage: 1568 mb
(14116) 22:48:21.981  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 2; [40.0, 50.0]: 75; 519}
(14116) 22:48:23.732  d: Segment step: 1800 (2 commands)
(14944) 22:48:37.230  m: RDP perfomance debug. dg_sent=753, dg_recv=753, warn=0, err=0, retr=0, loss=0.0
(14944) 22:48:37.230  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:48:37.230  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10776; [2, 5]: 4225; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20252) 22:48:38.136  m: UDP socket perfomance debug. addr=34990, recv=755, recv_tm=99.74, deliver_tm=0.01, send=756, send_tm=0.10
(14116) 22:48:39.312  m: Virtual Memory Usage: 1569 mb
(14944) 22:48:47.525  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=24879, wnd_start=24880, buf_size=0
(14944) 22:48:48.447  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=24958, wnd_start=24959, wnd_size=256
(14944) 22:48:48.649  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=24960, wnd_start=24961, wnd_size=256
(14116) 22:48:53.731  d: Segment step: 2100 (1 commands)
(14944) 22:49:07.231  m: RDP perfomance debug. dg_sent=763, dg_recv=763, warn=3, err=0, retr=2, loss=0.5
(14944) 22:49:07.231  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:49:07.231  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10434; [2, 5]: 4567; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20252) 22:49:08.137  m: UDP socket perfomance debug. addr=34990, recv=761, recv_tm=99.98, deliver_tm=0.01, send=762, send_tm=0.10
(14116) 22:49:09.312  m: Virtual Memory Usage: 1570 mb
(14116) 22:49:23.751  d: Segment step: 2400 (2 commands)
(14944) 22:49:27.053  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=25351, wnd_start=25352, wnd_size=256
(14944) 22:49:27.153  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=25352, wnd_start=25353, wnd_size=256
(14944) 22:49:28.589  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=25488, wnd_start=25490, buf_size=0
(14944) 22:49:28.589  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=25489, wnd_start=25490, buf_size=0
(14944) 22:49:29.105  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=25497, wnd_start=25498, buf_size=0
(14944) 22:49:29.307  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=25500, wnd_start=25501, buf_size=1
(14944) 22:49:37.233  m: RDP perfomance debug. dg_sent=779, dg_recv=777, warn=6, err=0, retr=5, loss=1.1
(14944) 22:49:37.233  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:49:37.233  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10511; [2, 5]: 4490; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14116) 22:49:37.320  d: Nature map advance, B on Center targeted at 20
(14116) 22:49:37.321  d: Nature map state, A @ 107->110->110, B @ 158->160->160
(20252) 22:49:38.156  m: UDP socket perfomance debug. addr=34990, recv=776, recv_tm=100.02, deliver_tm=0.01, send=777, send_tm=0.11
(14116) 22:49:39.324  m: Virtual Memory Usage: 1570 mb
(14944) 22:49:48.657  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=25572, wnd_start=25573, wnd_size=256
(14944) 22:49:49.167  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=25577, wnd_start=25578, wnd_size=256
(14116) 22:49:53.751  d: Segment step: 2700 (3 commands)
(14944) 22:49:57.157  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=25658, wnd_start=25659, wnd_size=256
(14944) 22:49:57.565  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=25662, wnd_start=25663, wnd_size=256
(14944) 22:49:58.183  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=25929, wnd_start=25931, buf_size=0
(14944) 22:49:58.183  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=25930, wnd_start=25931, buf_size=0
(14944) 22:49:59.308  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=25946, wnd_start=25947, buf_size=1
(14944) 22:49:59.308  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=25946, wnd_start=25948, buf_size=0
(14944) 22:49:59.308  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=25947, wnd_start=25948, buf_size=0
(14116) 22:50:06.638  d: Nature map advance, A on Center targeted at 15
(14116) 22:50:06.638  d: Nature map state, A @ 107->110->110, B @ 112->110->110
(14944) 22:50:07.234  m: RDP perfomance debug. dg_sent=765, dg_recv=765, warn=9, err=0, retr=5, loss=1.1
(14944) 22:50:07.234  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:50:07.234  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11091; [2, 5]: 3910; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20252) 22:50:08.156  m: UDP socket perfomance debug. addr=34990, recv=768, recv_tm=99.97, deliver_tm=0.01, send=768, send_tm=0.10
(14116) 22:50:09.330  m: Virtual Memory Usage: 1572 mb
(14944) 22:50:18.864  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=25880, wnd_start=25881, wnd_size=256
(14944) 22:50:19.060  W: Datagram sequence out of range. descr=(92.242.35.6:35010 60909:100), seq=25882, wnd_start=25883, wnd_size=256
(14116) 22:50:23.753  d: Segment step: 3000 (0 commands)
(14116) 22:50:33.119  m: gamechat::Client::OnNewMessage(sid=18122 chnlname=Left nickname=[N_H]WhyWho msg=???? ?? ?????? ??????)
(14944) 22:50:37.236  m: RDP perfomance debug. dg_sent=770, dg_recv=769, warn=2, err=0, retr=1, loss=0.2
(14944) 22:50:37.236  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:50:37.236  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10459; [2, 5]: 4542; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20252) 22:50:38.158  m: UDP socket perfomance debug. addr=34990, recv=769, recv_tm=99.98, deliver_tm=0.01, send=770, send_tm=0.10
(14116) 22:50:39.331  m: Virtual Memory Usage: 1574 mb
(14116) 22:50:53.756  d: Segment step: 3300 (2 commands)
(14944) 22:50:56.757  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=26794, wnd_start=26795, buf_size=0
(14944) 22:51:07.237  m: RDP perfomance debug. dg_sent=754, dg_recv=754, warn=1, err=0, retr=1, loss=0.2
(14944) 22:51:07.237  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14944) 22:51:07.237  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10476; [2, 5]: 4525; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20252) 22:51:08.160  m: UDP socket perfomance debug. addr=34990, recv=751, recv_tm=99.97, deliver_tm=0.01, send=751, send_tm=0.10
(14116) 22:51:09.333  m: Virtual Memory Usage: 1575 mb
(14116) 22:51:10.358  d: Nature map advance, B on Top targeted at 21
(14116) 22:51:10.358  d: Nature map state, A @ 98->100->100, B @ 157->160->160
(14944) 22:51:18.671  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=27103, wnd_start=27104, buf_size=0
(14944) 22:51:18.875  W: Unknown ACK. descr=(92.242.35.6:35010 60909:100), seq=27107, wnd_start=27108, buf_size=0
(14116) 22:51:23.773  d: Segment step: 3600 (1 commands)
