Local time: +3:00 UTC
ProcessId: 2676
(15544) 19:21:05.535  d: System runned under native Windows
(6716) 19:21:41.455  d: SpawnHeroes:CreateHero:0: 0.251
(6716) 19:21:41.541  d: Start preloading hero's (Dummy name) resources
(6716) 19:21:41.592  d: SpawnHeroes:CreateHero:1: 0.137
(6716) 19:21:41.681  d: Start preloading hero's (Dummy name) resources
(6716) 19:21:41.708  d: SpawnHeroes:CreateHero:3: 0.116
(6716) 19:21:41.811  d: Start preloading hero's (Dummy name) resources
(6716) 19:21:41.837  d: SpawnHeroes:CreateHero:4: 0.128
(6716) 19:21:42.028  d: Start preloading hero's (Dummy name) resources
(6716) 19:21:42.403  d: SpawnHeroes:CreateHero:5: 0.566
(6716) 19:21:42.458  d: Start preloading hero's (Dummy name) resources
(6716) 19:21:42.485  d: SpawnHeroes:CreateHero:2: 0.082
(6716) 19:21:42.644  d: Start preloading hero's (Dummy name) resources
(6716) 19:21:42.856  d: SpawnHeroes:CreateHero:6: 0.371
(6716) 19:21:43.013  d: Start preloading hero's (Dummy name) resources
(6716) 19:21:43.286  d: SpawnHeroes:CreateHero:7: 0.430
(6716) 19:21:43.288  d: Start preloading hero's (Dummy name) resources
(6716) 19:21:43.302  d: SpawnHeroes:CreateHero:8: 0.016
(6716) 19:21:43.451  d: Start preloading hero's (Dummy name) resources
(6716) 19:21:43.481  d: SpawnHeroes:CreateHero:9: 0.179
(6716) 19:21:43.643  d: resources[0]: Creeps/A/SuperHeavy/InventorSummon.CREEP.xdb
(6716) 19:21:44.471  d: Map StatsCoeffFromForce = 1.612
(6716) 19:21:44.497  d: Map 'Maps/Multiplayer/MOBA/_.ADMP.xdb' loaded
(15544) 19:21:44.508  d: Stopping thread. tid=6716, from_tid=15544, ptr=40fb0c78
(15544) 19:21:44.508  d: Thread stopped. tid=6716, ptr=40fb0c78
(15544) 19:21:44.817  d: MemoryPool: megapool; allocated size: 125829120; payload: 125557760
(15544) 19:21:44.817  d: MemoryPool: megapool; new allocated size: 136314880
(15544) 19:21:45.407  d: Easel::PrefetchData: 0.834
(15544) 19:21:45.461  d: complaintsToday 2 complaintsMax 2
(15544) 19:21:45.480  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.481  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.495  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.495  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.513  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.513  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.528  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.528  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.544  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.545  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.559  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.559  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.577  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.577  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.577  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.591  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.591  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.610  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.611  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.625  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.626  d:  TRACE FROM FLASH SetHero 
(15544) 19:21:45.666  m: GameClient.MapLoadCooldown, clientId is 5599879
(15544) 19:21:45.666  m: SENDING our (5599879) progress: 100
(15544) 19:21:45.710  d: Pump messages lag
(15544) 19:21:48.907  d: Pump messages lag
(15544) 19:21:48.907  d: Re-acquiring input device 'Мышь'...
(15544) 19:21:48.907  d: Re-acquiring input device 'Клавиатура'...
(15544) 19:21:48.919  d: NotifyDeviceLost
(15544) 19:21:48.922  d: AltTabChecker: lost focus
(15544) 19:21:50.681  m: Frame time histo: {0; [0.0, 2.0]: 2; [2.0, 10.0]: 2; [10.0, 20.0]: 59; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 1; 18022}
(15544) 19:21:51.419  d: GameClient.ClientReady
(16024) 19:22:05.204  m: RDP perfomance debug. dg_sent=352, dg_recv=352, warn=0, err=0, retr=0, loss=0.0
(16024) 19:22:05.204  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:22:05.204  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10325; [2, 5]: 4676; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:22:07.397  m: UDP socket perfomance debug. addr=34990, recv=353, recv_tm=99.99, deliver_tm=0.01, send=353, send_tm=0.05
(15544) 19:22:10.096  m: Virtual Memory Usage: 1564 mb
(16024) 19:22:15.224  W: Datagram sequence out of range. descr=(92.242.35.6:35015 32825:100), seq=5184, wnd_start=5185, wnd_size=256
(16024) 19:22:16.213  W: Unknown ACK. descr=(92.242.35.6:35015 32825:100), seq=4755, wnd_start=4756, buf_size=0
(15544) 19:22:18.222  d: Pump messages lag
(15544) 19:22:18.474  m: gamechat::Client::OnNewMessage(sid=306779 chnlname=Right nickname=[-AR-]_????_???_ msg=????????? ???)
(15544) 19:22:18.808  m: gamechat::Client::OnNewMessage(sid=306779 chnlname=Right nickname=[-AR-]_????_???_ msg=? ????????)
(15544) 19:22:21.406  m: gamechat::Client::OnNewMessage(sid=306779 chnlname=Right nickname=[-AR-]_????_???_ msg=???? ????? ?????)
(16024) 19:22:24.240  W: Datagram sequence out of range. descr=(92.242.35.6:35015 32825:100), seq=5274, wnd_start=5275, wnd_size=256
(15544) 19:22:25.743  m: gamechat::Client::OnNewMessage(sid=306779 chnlname=Right nickname=[-AR-]_????_???_ msg=? ??? ????? ?????)
(16024) 19:22:35.206  m: RDP perfomance debug. dg_sent=407, dg_recv=405, warn=3, err=0, retr=3, loss=3.2
(16024) 19:22:35.206  m: RDP perfomance debug. polls={0; [0, 1]: 14958; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:22:35.206  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10172; [2, 5]: 4778; [5, 10]: 5; [10, 20]: 3; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:22:37.306  m: UDP socket perfomance debug. addr=34990, recv=405, recv_tm=99.67, deliver_tm=0.01, send=408, send_tm=0.06
(15544) 19:22:40.097  m: Virtual Memory Usage: 1564 mb
(15544) 19:22:49.547  d: GameClient.Running
(15544) 19:22:49.751  d: HideLoadingScreen
(15544) 19:22:49.757  d:  TRACE FROM FLASH Ignore -1 
(15544) 19:22:49.757  d: GameStatistics:LogPvxLogin
(15544) 19:22:49.757  d: LogPvxLogin: relayAddress = 92.242.35.3:35002
(15544) 19:22:49.757  d: Start segment step: 855 (0 commands)
(15544) 19:22:50.682  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 1; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 0; 91585}
(15544) 19:22:53.001  d: Device lost!
(15544) 19:22:53.021  d: NotifyDeviceLost
(15544) 19:22:53.023  d: Try to reset
(15544) 19:22:53.023  d: Before device reset
(15544) 19:22:56.067  d: After device reset
(15544) 19:22:56.067  d: OnDeviceChanged
(15544) 19:22:56.067  d: NotifyDeviceReset
(15544) 19:22:56.087  d: AltTabChecker: acquire focus
(15544) 19:22:56.089  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 28; [2.0, 5.0]: 3; [5.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 50.0]: 2; [50.0, 100.0]: 0; [100.0, 200.0]: 1; [200.0, 500.0]: 0; 16}
(15544) 19:22:56.089  d: ServerNode: Queue lags detected: min:0 average:752 max:3087 count:17
(15544) 19:22:56.089  d: ServerNode: Queue lags detected: start:22:22:49 end:22:22:56 step:904 fopens:1 screenshots:0
(15544) 19:22:56.089  d: ServerNode: Lags detected: min:0 average:126 max:3178 count:1
(15544) 19:22:56.089  d: ServerNode: Lags detected: start:22:22:49 end:22:22:56 step:905 fopens:1 screenshots:0
(15544) 19:22:56.089  d: ServerNode: Lags detected: RPC ping:62 transport ping:4
(15544) 19:22:56.097  d: Movie::SetViewport (w,h) = (1821, 1027)
(15544) 19:22:56.963  d: Segment step: 900 (0 commands)
(15544) 19:22:59.514  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 2; [2.0, 5.0]: 1; [5.0, 10.0]: 9; [10.0, 20.0]: 18; [20.0, 50.0]: 0; [50.0, 100.0]: 1; [100.0, 200.0]: 3; [200.0, 500.0]: 5; 11}
(15544) 19:22:59.514  d: ServerNode: Queue lags detected: min:0 average:273 max:1487 count:19
(15544) 19:22:59.514  d: ServerNode: Queue lags detected: start:22:22:56 end:22:22:59 step:954 fopens:11 screenshots:0
(15544) 19:22:59.614  d: ServerNode: Lags detected: min:0 average:70 max:518 count:1
(15544) 19:22:59.614  d: ServerNode: Lags detected: start:22:22:56 end:22:22:59 step:955 fopens:11 screenshots:0
(15544) 19:22:59.614  d: ServerNode: Lags detected: RPC ping:62 transport ping:4
(15544) 19:23:00.696  m: Frame time histo: {0; [0.0, 2.0]: 2; [2.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 30.0]: 1; [30.0, 40.0]: 2; [40.0, 50.0]: 21; 1978}
(16024) 19:23:05.208  m: RDP perfomance debug. dg_sent=561, dg_recv=561, warn=0, err=0, retr=0, loss=0.0
(16024) 19:23:05.208  m: RDP perfomance debug. polls={0; [0, 1]: 14988; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:23:05.208  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10265; [2, 5]: 4721; [5, 10]: 1; [10, 20]: 0; [20, 50]: 1; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:23:07.304  m: UDP socket perfomance debug. addr=34990, recv=591, recv_tm=99.97, deliver_tm=0.01, send=590, send_tm=0.09
(15544) 19:23:10.109  m: Virtual Memory Usage: 1603 mb
(15544) 19:23:12.415  d: Nature map advance, B on Center targeted at 26
(15544) 19:23:12.415  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(15544) 19:23:17.614  d: Nature map advance, B on Bottom targeted at 26
(15544) 19:23:17.614  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(15544) 19:23:19.216  d: Nature map advance, A on Center targeted at 4
(15544) 19:23:19.216  d: Nature map state, A @ 0->0->0, B @ 48->50->50
(15544) 19:23:19.816  d: Nature map advance, B on Top targeted at 27
(15544) 19:23:19.816  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(15544) 19:23:24.213  d: Segment step: 1200 (0 commands)
(15544) 19:23:29.080  m: gamechat::Client::OnNewMessage(sid=306779 chnlname=Right nickname=[-AR-]_????_???_ msg=?? ????? ??)
(15544) 19:23:29.414  d: Nature map advance, B on Bottom targeted at 21
(15544) 19:23:29.414  d: Nature map state, A @ 0->0->0, B @ 48->50->50
(15544) 19:23:29.716  d: Nature map advance, A on Top targeted at 4
(15544) 19:23:29.716  d: Nature map state, A @ 0->0->0, B @ 39->40->40
(15544) 19:23:32.346  m: gamechat::Client::OnNewMessage(sid=306779 chnlname=Right nickname=[-AR-]_????_???_ msg=? ?????? ??????)
(15544) 19:23:32.718  d: Nature map advance, B on Top targeted at 21
(15544) 19:23:32.718  d: Nature map state, A @ 48->50->50, B @ 39->40->40
(15544) 19:23:34.181  m: gamechat::Client::OnNewMessage(sid=306779 chnlname=Right nickname=[-AR-]_????_???_ msg=?? ?????)
(16024) 19:23:35.208  m: RDP perfomance debug. dg_sent=718, dg_recv=719, warn=0, err=0, retr=0, loss=0.0
(16024) 19:23:35.208  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:23:35.208  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10624; [2, 5]: 4377; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:23:37.319  m: UDP socket perfomance debug. addr=34990, recv=715, recv_tm=100.01, deliver_tm=0.01, send=716, send_tm=0.11
(15544) 19:23:40.126  m: Virtual Memory Usage: 1613 mb
(15544) 19:23:42.130  m: gamechat::Client::OnNewMessage(sid=306779 chnlname=Right nickname=[-AR-]_????_???_ msg=???????? ????????)
(15544) 19:23:42.418  d: Nature map advance, A on Top targeted at 9
(15544) 19:23:42.418  d: Nature map state, A @ 48->50->50, B @ 97->100->100
(15544) 19:23:42.617  d: Nature map advance, B on Bottom targeted at 15
(15544) 19:23:42.617  d: Nature map state, A @ 0->0->0, B @ 98->100->100
(15544) 19:23:46.216  d: Nature map advance, B on Top targeted at 15
(15544) 19:23:46.216  d: Nature map state, A @ 98->100->100, B @ 97->100->100
(15544) 19:23:48.516  d: Nature map advance, A on Center targeted at 10
(15544) 19:23:48.516  d: Nature map state, A @ 48->50->50, B @ 48->50->50
(15544) 19:23:48.816  d: Nature map advance, A on Bottom targeted at 3
(15544) 19:23:48.816  d: Nature map state, A @ 0->0->0, B @ 157->160->160
(15544) 19:23:51.000  d: GameClient: Ping statistics: start:22:22:49, end:22:23:51
(15544) 19:23:51.000  d: GameClient: Long ping (RPC): samples:1, min:515, max:515, avg:515
(15544) 19:23:51.000  d: GameClient: Norm ping (RPC): samples:11, min:12, max:62, avg:22
(15544) 19:23:51.000  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(15544) 19:23:51.000  d: GameClient: Norm ping (TGS): samples:1, min:3, max:3, avg:3
(15544) 19:23:51.000  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(15544) 19:23:51.000  d: GameClient: Norm ping (TLS): samples:5, min:2, max:3, avg:2
(15544) 19:23:54.215  d: Segment step: 1500 (1 commands)
(15544) 19:23:58.617  d: Nature map advance, B on Center targeted at 20
(15544) 19:23:58.617  d: Nature map state, A @ 107->110->110, B @ 48->50->50
(15544) 19:24:01.816  d: Nature map advance, A on Bottom targeted at 9
(15544) 19:24:01.816  d: Nature map state, A @ 39->40->40, B @ 157->160->160
(16024) 19:24:05.210  m: RDP perfomance debug. dg_sent=754, dg_recv=753, warn=0, err=0, retr=0, loss=0.0
(16024) 19:24:05.210  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:24:05.210  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10926; [2, 5]: 4075; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(15544) 19:24:07.299  m: gamechat::Client::OnNewMessage(sid=306779 chnlname=Right_SmartChat nickname=[-AR-]_????_???_ msg=smartchat://cmd_smart_chat_1)
(18400) 19:24:07.322  m: UDP socket perfomance debug. addr=34990, recv=758, recv_tm=99.98, deliver_tm=0.01, send=758, send_tm=0.11
(15544) 19:24:08.919  d: Nature map advance, B on Center targeted at 15
(15544) 19:24:08.919  d: Nature map state, A @ 107->110->110, B @ 107->110->110
(15544) 19:24:10.132  m: Virtual Memory Usage: 1615 mb
(16024) 19:24:10.230  W: Datagram sequence out of range. descr=(92.242.35.6:35015 32825:100), seq=6345, wnd_start=6346, wnd_size=256
(15544) 19:24:24.232  d: Segment step: 1800 (4 commands)
(16024) 19:24:35.211  m: RDP perfomance debug. dg_sent=778, dg_recv=778, warn=1, err=0, retr=0, loss=0.0
(16024) 19:24:35.211  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:24:35.211  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10625; [2, 5]: 4376; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:24:37.320  m: UDP socket perfomance debug. addr=34990, recv=779, recv_tm=99.98, deliver_tm=0.01, send=779, send_tm=0.10
(15544) 19:24:40.148  m: Virtual Memory Usage: 1620 mb
(16024) 19:24:50.433  W: Datagram sequence out of range. descr=(92.242.35.6:35015 32825:100), seq=6755, wnd_start=6756, wnd_size=256
(15544) 19:24:54.236  d: Segment step: 2100 (3 commands)
(15544) 19:25:00.788  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 13; [40.0, 50.0]: 91; 488}
(16024) 19:25:05.213  m: RDP perfomance debug. dg_sent=771, dg_recv=771, warn=1, err=0, retr=0, loss=0.0
(16024) 19:25:05.213  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:25:05.213  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10827; [2, 5]: 4174; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:25:07.326  m: UDP socket perfomance debug. addr=34990, recv=769, recv_tm=99.98, deliver_tm=0.01, send=768, send_tm=0.10
(15544) 19:25:10.152  m: Virtual Memory Usage: 1622 mb
(15544) 19:25:10.789  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 7; [40.0, 50.0]: 84; 503}
(15544) 19:25:20.803  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 10; [40.0, 50.0]: 77; 501}
(15544) 19:25:24.237  d: Segment step: 2400 (1 commands)
(16024) 19:25:35.214  m: RDP perfomance debug. dg_sent=739, dg_recv=738, warn=0, err=0, retr=1, loss=0.2
(16024) 19:25:35.214  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:25:35.214  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10814; [2, 5]: 4186; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:25:37.336  m: UDP socket perfomance debug. addr=34990, recv=736, recv_tm=99.98, deliver_tm=0.01, send=737, send_tm=0.09
(15544) 19:25:40.153  m: Virtual Memory Usage: 1627 mb
(15544) 19:25:54.237  d: Segment step: 2700 (2 commands)
(15544) 19:25:55.858  d: Nature map advance, B on Top targeted at 21
(15544) 19:25:55.858  d: Nature map state, A @ 98->100->100, B @ 157->160->160
(16024) 19:26:05.215  m: RDP perfomance debug. dg_sent=734, dg_recv=734, warn=0, err=0, retr=0, loss=0.0
(16024) 19:26:05.215  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:26:05.215  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10661; [2, 5]: 4340; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:26:07.347  m: UDP socket perfomance debug. addr=34990, recv=733, recv_tm=100.01, deliver_tm=0.01, send=733, send_tm=0.09
(15544) 19:26:10.165  m: Virtual Memory Usage: 1633 mb
(15544) 19:26:16.854  d: Nature map advance, A on Top targeted at 15
(15544) 19:26:16.854  d: Nature map state, A @ 98->100->100, B @ 103->100->100
(15544) 19:26:17.255  d: Nature map advance, B on Center targeted at 20
(15544) 19:26:17.255  d: Nature map state, A @ 107->110->110, B @ 158->160->160
(15544) 19:26:24.253  d: Segment step: 3000 (1 commands)
(16024) 19:26:35.216  m: RDP perfomance debug. dg_sent=698, dg_recv=698, warn=0, err=0, retr=0, loss=0.0
(16024) 19:26:35.216  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:26:35.216  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10734; [2, 5]: 4266; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:26:37.359  m: UDP socket perfomance debug. addr=34990, recv=694, recv_tm=100.00, deliver_tm=0.01, send=695, send_tm=0.09
(15544) 19:26:40.169  m: Virtual Memory Usage: 1637 mb
(15544) 19:26:54.255  d: Segment step: 3300 (0 commands)
(16024) 19:27:05.217  m: RDP perfomance debug. dg_sent=725, dg_recv=725, warn=0, err=0, retr=0, loss=0.0
(16024) 19:27:05.217  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:27:05.217  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10589; [2, 5]: 4412; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:27:07.365  m: UDP socket perfomance debug. addr=34990, recv=732, recv_tm=99.98, deliver_tm=0.01, send=732, send_tm=0.10
(15544) 19:27:10.173  m: Virtual Memory Usage: 1639 mb
(15544) 19:27:15.459  d: Nature map advance, A on Top targeted at 9
(15544) 19:27:15.459  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(15544) 19:27:24.262  d: Segment step: 3600 (3 commands)
(15544) 19:27:30.924  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 13; [40.0, 50.0]: 77; 492}
(16024) 19:27:35.219  m: RDP perfomance debug. dg_sent=788, dg_recv=788, warn=0, err=0, retr=0, loss=0.0
(16024) 19:27:35.219  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:27:35.219  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10881; [2, 5]: 4120; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:27:37.367  m: UDP socket perfomance debug. addr=34990, recv=788, recv_tm=99.98, deliver_tm=0.01, send=788, send_tm=0.11
(15544) 19:27:40.190  m: Virtual Memory Usage: 1642 mb
(15544) 19:27:50.942  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 10; [40.0, 50.0]: 83; 499}
(15544) 19:27:54.278  d: Segment step: 3900 (1 commands)
(16024) 19:28:05.221  m: RDP perfomance debug. dg_sent=771, dg_recv=771, warn=0, err=0, retr=0, loss=0.0
(16024) 19:28:05.221  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:28:05.221  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11044; [2, 5]: 3957; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:28:07.366  m: UDP socket perfomance debug. addr=34990, recv=773, recv_tm=99.96, deliver_tm=0.01, send=773, send_tm=0.11
(15544) 19:28:10.192  m: Virtual Memory Usage: 1643 mb
(15544) 19:28:14.775  m: gamechat::Client::OnNewMessage(sid=306779 chnlname=Right_SmartChat nickname=[-AR-]_????_???_ msg=smartchat://cmd_smart_chat_1)
(15544) 19:28:20.974  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 3; [30.0, 40.0]: 8; [40.0, 50.0]: 58; 514}
(15544) 19:28:24.276  d: Segment step: 4200 (2 commands)
(16024) 19:28:35.221  m: RDP perfomance debug. dg_sent=801, dg_recv=801, warn=0, err=0, retr=0, loss=0.0
(16024) 19:28:35.221  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16024) 19:28:35.221  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10674; [2, 5]: 4326; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18400) 19:28:37.383  m: UDP socket perfomance debug. addr=34990, recv=801, recv_tm=100.01, deliver_tm=0.01, send=801, send_tm=0.10
(15544) 19:28:40.207  m: Virtual Memory Usage: 1643 mb
(15544) 19:28:40.982  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 8; [40.0, 50.0]: 77; 502}
(15544) 19:28:50.986  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 8; [40.0, 50.0]: 78; 508}
(15544) 19:28:54.294  d: Segment step: 4500 (1 commands)
(15544) 19:29:02.697  d: Nature map advance, B on Top targeted at 15
(15544) 19:29:02.697  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(15544) 19:29:03.479  m: gamechat::Client::OnNewMessage(sid=306779 chnlname=Right_SmartChat nickname=[-AR-]_????_???_ msg=smartchat://cmd_smart_chat_3)
(16024) 19:29:05.223  m: RDP perfomance debug. dg_sent=730, dg_recv=730, warn=0, err=0, retr=0, loss=0.0
(16024) 19:29:05.223  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
