Local time: +3:00 UTC
ProcessId: 13736
(8136) 22:14:25.519  d: System runned under native Windows
(17072) 22:15:10.305  d: AdvMapObstacle: 0.004
(6608) 22:15:10.324  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=17932, wnd_start=17933, wnd_size=256
(17072) 22:15:11.016  d: SpawnHeroes:FindPlayers: 0.000
(17072) 22:15:11.016  d: SpawnHeroes:FindPlace: 0.000
(6608) 22:15:11.040  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=17939, wnd_start=17940, wnd_size=256
(6608) 22:15:11.040  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=17939, wnd_start=17940, wnd_size=256
(17072) 22:15:11.179  d: Start preloading hero's (Dummy name) resources
(17072) 22:15:11.472  d: SpawnHeroes:CreateHero:0: 0.456
(6608) 22:15:11.555  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=17669, wnd_start=17670, buf_size=0
(17072) 22:15:11.583  d: Start preloading hero's (Dummy name) resources
(17072) 22:15:11.626  d: SpawnHeroes:CreateHero:1: 0.153
(17072) 22:15:11.708  d: Start preloading hero's (Dummy name) resources
(17072) 22:15:11.813  d: SpawnHeroes:CreateHero:3: 0.187
(17072) 22:15:11.866  d: MemoryPool: megapool; allocated size: 115343360; payload: 115320320
(17072) 22:15:11.866  d: MemoryPool: megapool; new allocated size: 125829120
(17072) 22:15:11.916  d: Start preloading hero's (Dummy name) resources
(17072) 22:15:11.968  d: SpawnHeroes:CreateHero:4: 0.155
(17072) 22:15:12.099  d: Start preloading hero's (Dummy name) resources
(17072) 22:15:12.132  d: SpawnHeroes:CreateHero:5: 0.165
(17072) 22:15:12.296  d: Start preloading hero's (Dummy name) resources
(17072) 22:15:12.351  d: SpawnHeroes:CreateHero:2: 0.219
(17072) 22:15:12.517  d: Start preloading hero's (Dummy name) resources
(17072) 22:15:12.602  d: SpawnHeroes:CreateHero:6: 0.251
(17072) 22:15:12.603  d: Start preloading hero's (Dummy name) resources
(17072) 22:15:12.613  d: SpawnHeroes:CreateHero:7: 0.011
(17072) 22:15:12.709  d: Start preloading hero's (Dummy name) resources
(17072) 22:15:13.001  d: SpawnHeroes:CreateHero:8: 0.388
(17072) 22:15:13.058  d: Start preloading hero's (Dummy name) resources
(17072) 22:15:13.070  d: SpawnHeroes:CreateHero:9: 0.069
(17072) 22:15:13.230  d: resources[0]: Creeps/A/SuperHeavy/InventorSummon.CREEP.xdb
(17072) 22:15:14.011  d: Map StatsCoeffFromForce = 1.525
(17072) 22:15:14.018  d: Map 'Maps/Multiplayer/MOBA/_.ADMP.xdb' loaded
(8136) 22:15:14.030  d: Stopping thread. tid=17072, from_tid=8136, ptr=42d31ed0
(8136) 22:15:14.030  d: Thread stopped. tid=17072, ptr=42d31ed0
(8136) 22:15:14.338  d: MemoryPool: megapool; allocated size: 125829120; payload: 125331968
(8136) 22:15:14.338  d: MemoryPool: megapool; new allocated size: 136314880
(8136) 22:15:15.051  d: Easel::PrefetchData: 0.967
(8136) 22:15:15.125  d: complaintsToday 2 complaintsMax 2
(8136) 22:15:15.186  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.188  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.204  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.204  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.217  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.217  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.231  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.231  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.231  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.244  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.244  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.258  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.258  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.271  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.272  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.286  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.286  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.299  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.300  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.314  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.314  d:  TRACE FROM FLASH SetHero 
(8136) 22:15:15.347  m: GameClient.MapLoadCooldown, clientId is 5599879
(8136) 22:15:15.347  m: SENDING our (5599879) progress: 100
(8136) 22:15:18.171  d: GameClient.ClientReady
(8136) 22:15:19.254  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 3; [10.0, 20.0]: 75; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 1; 234}
(6608) 22:15:25.212  m: RDP perfomance debug. dg_sent=369, dg_recv=368, warn=4, err=0, retr=1, loss=1.5
(6608) 22:15:25.212  m: RDP perfomance debug. polls={0; [0, 1]: 15006; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6608) 22:15:25.212  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10215; [2, 5]: 4790; [5, 10]: 1; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13800) 22:15:29.175  m: UDP socket perfomance debug. addr=34990, recv=384, recv_tm=99.88, deliver_tm=0.01, send=386, send_tm=0.04
(6608) 22:15:31.328  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=18137, wnd_start=18138, wnd_size=256
(6608) 22:15:31.426  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=18138, wnd_start=18139, wnd_size=256
(8136) 22:15:32.489  m: Virtual Memory Usage: 1526 mb
(8136) 22:15:45.773  m: gamechat::Client::OnNewMessage(sid=53954 chnlname=Left nickname=[minus]?????? msg=????? ????? ???)
(8136) 22:15:47.756  m: gamechat::Client::OnNewMessage(sid=53954 chnlname=Left nickname=[minus]?????? msg=????)
(6608) 22:15:49.134  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=18315, wnd_start=18316, wnd_size=256
(6608) 22:15:49.344  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=18317, wnd_start=18318, wnd_size=256
(6608) 22:15:53.029  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=18354, wnd_start=18355, wnd_size=256
(8136) 22:15:53.074  d: GameClient.Running
(6608) 22:15:53.331  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=18359, wnd_start=18360, wnd_size=256
(8136) 22:15:53.401  d: HideLoadingScreen
(8136) 22:15:53.405  d:  TRACE FROM FLASH Ignore -1 
(8136) 22:15:53.405  d: GameStatistics:LogPvxLogin
(8136) 22:15:53.405  d: LogPvxLogin: relayAddress = 92.242.35.3:35006
(8136) 22:15:53.406  d: Start segment step: 710 (0 commands)
(6608) 22:15:53.439  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=17784, wnd_start=17785, buf_size=0
(8136) 22:15:53.466  d: Movie::SetViewport (w,h) = (1821, 1027)
(6608) 22:15:54.356  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=17798, wnd_start=17799, buf_size=0
(6608) 22:15:54.564  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=17800, wnd_start=17801, buf_size=0
(6608) 22:15:55.213  m: RDP perfomance debug. dg_sent=430, dg_recv=431, warn=9, err=0, retr=3, loss=2.7
(6608) 22:15:55.213  m: RDP perfomance debug. polls={0; [0, 1]: 15020; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6608) 22:15:55.213  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10174; [2, 5]: 4845; [5, 10]: 0; [10, 20]: 1; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(8136) 22:15:58.025  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 0; [2.0, 5.0]: 1; [5.0, 10.0]: 2; [10.0, 20.0]: 37; [20.0, 50.0]: 2; [50.0, 100.0]: 1; [100.0, 200.0]: 2; [200.0, 500.0]: 4; 1}
(8136) 22:15:58.025  d: ServerNode: Queue lags detected: min:4 average:55 max:525 count:7
(8136) 22:15:58.025  d: ServerNode: Queue lags detected: start:01:15:53 end:01:15:58 step:759 fopens:11 screenshots:0
(8136) 22:15:58.127  d: ServerNode: Lags detected: min:0 average:94 max:557 count:1
(8136) 22:15:58.127  d: ServerNode: Lags detected: start:01:15:53 end:01:15:58 step:760 fopens:11 screenshots:0
(8136) 22:15:58.127  d: ServerNode: Lags detected: RPC ping:-1 transport ping:2
(13800) 22:15:59.111  m: UDP socket perfomance debug. addr=34990, recv=477, recv_tm=99.77, deliver_tm=0.01, send=476, send_tm=0.05
(8136) 22:15:59.274  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 1; [10.0, 20.0]: 0; [20.0, 30.0]: 5; [30.0, 40.0]: 1; [40.0, 50.0]: 3; 532}
(8136) 22:16:02.504  m: Virtual Memory Usage: 1563 mb
(6608) 22:16:10.035  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=18530, wnd_start=18531, wnd_size=256
(6608) 22:16:10.437  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=18534, wnd_start=18535, wnd_size=256
(6608) 22:16:10.841  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=18538, wnd_start=18539, wnd_size=256
(6608) 22:16:11.155  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=18016, wnd_start=18017, buf_size=0
(6608) 22:16:11.253  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=18017, wnd_start=18018, buf_size=1
(8136) 22:16:12.226  d: Segment step: 900 (0 commands)
(8136) 22:16:17.228  d: Nature map advance, A on Center targeted at 4
(8136) 22:16:17.228  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(8136) 22:16:18.328  d: Nature map advance, B on Center targeted at 26
(8136) 22:16:18.328  d: Nature map state, A @ 30->33->50, B @ 0->0->0
(8136) 22:16:22.129  d: Nature map advance, B on Bottom targeted at 26
(8136) 22:16:22.129  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(8136) 22:16:24.430  d: Nature map advance, A on Top targeted at 4
(8136) 22:16:24.430  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(6608) 22:16:25.215  m: RDP perfomance debug. dg_sent=706, dg_recv=705, warn=5, err=0, retr=2, loss=0.5
(6608) 22:16:25.215  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6608) 22:16:25.215  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10095; [2, 5]: 4906; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(8136) 22:16:25.230  d: Nature map advance, A on Bottom targeted at 3
(8136) 22:16:25.230  d: Nature map state, A @ 0->0->0, B @ 48->50->50
(8136) 22:16:28.228  d: Nature map advance, A on Center targeted at 10
(8136) 22:16:28.228  d: Nature map state, A @ 48->50->50, B @ 48->50->50
(13800) 22:16:29.130  m: UDP socket perfomance debug. addr=34990, recv=703, recv_tm=100.03, deliver_tm=0.01, send=704, send_tm=0.08
(8136) 22:16:30.130  d: Nature map advance, B on Center targeted at 20
(8136) 22:16:30.130  d: Nature map state, A @ 104->107->110, B @ 48->50->50
(8136) 22:16:32.506  m: Virtual Memory Usage: 1574 mb
(8136) 22:16:33.927  d: Nature map advance, B on Bottom targeted at 21
(8136) 22:16:33.928  d: Nature map state, A @ 39->40->40, B @ 48->50->50
(8136) 22:16:36.129  d: Nature map advance, A on Top targeted at 9
(8136) 22:16:36.129  d: Nature map state, A @ 48->50->50, B @ 0->0->0
(8136) 22:16:36.529  d: Nature map advance, B on Top targeted at 27
(8136) 22:16:36.529  d: Nature map state, A @ 59->62->100, B @ 0->0->0
(8136) 22:16:42.227  d: Segment step: 1200 (1 commands)
(8136) 22:16:43.729  d: Nature map advance, A on Bottom targeted at 9
(8136) 22:16:43.729  d: Nature map state, A @ 39->40->40, B @ 98->100->100
(8136) 22:16:47.128  d: Nature map advance, B on Bottom targeted at 15
(8136) 22:16:47.128  d: Nature map state, A @ 97->100->100, B @ 98->100->100
(8136) 22:16:48.829  d: Nature map advance, A on Top targeted at 15
(8136) 22:16:48.829  d: Nature map state, A @ 98->100->100, B @ 39->40->40
(8136) 22:16:51.430  d: Nature map advance, A on Center targeted at 15
(8136) 22:16:51.430  d: Nature map state, A @ 107->110->110, B @ 107->110->110
(8136) 22:16:53.011  d: GameClient: Ping statistics: start:01:15:53, end:01:16:53
(8136) 22:16:53.011  d: GameClient: Long ping (RPC): samples:1, min:540, max:540, avg:540
(8136) 22:16:53.011  d: GameClient: Norm ping (RPC): samples:11, min:10, max:17, avg:14
(8136) 22:16:53.011  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(8136) 22:16:53.011  d: GameClient: Norm ping (TGS): samples:1, min:2, max:2, avg:2
(8136) 22:16:53.011  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(8136) 22:16:53.011  d: GameClient: Norm ping (TLS): samples:5, min:2, max:2, avg:2
(6608) 22:16:55.216  m: RDP perfomance debug. dg_sent=739, dg_recv=740, warn=0, err=0, retr=0, loss=0.0
(6608) 22:16:55.216  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6608) 22:16:55.216  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10661; [2, 5]: 4340; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(8136) 22:16:55.526  d: Start level 0, paint 1
(8136) 22:16:55.526  d: Easel::StartLevel!
(8136) 22:16:57.128  d: Nature map advance, B on Top targeted at 21
(8136) 22:16:57.128  d: Nature map state, A @ 157->160->160, B @ 39->40->40
(8136) 22:16:58.027  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 0; [2.0, 5.0]: 0; [5.0, 10.0]: 7; [10.0, 20.0]: 42; [20.0, 50.0]: 0; [50.0, 100.0]: 1; [100.0, 200.0]: 0; [200.0, 500.0]: 0; 0}
(13800) 22:16:59.181  m: UDP socket perfomance debug. addr=34990, recv=750, recv_tm=100.11, deliver_tm=0.01, send=750, send_tm=0.08
(8136) 22:16:59.332  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 1; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 2; [40.0, 50.0]: 59; 527}
(8136) 22:17:02.507  m: Virtual Memory Usage: 1582 mb
(8136) 22:17:12.229  d: Segment step: 1500 (2 commands)
(6608) 22:17:15.544  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=18917, wnd_start=18918, buf_size=0
(6608) 22:17:19.748  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=18981, wnd_start=18982, buf_size=1
(6608) 22:17:25.217  m: RDP perfomance debug. dg_sent=775, dg_recv=774, warn=2, err=0, retr=2, loss=0.4
(6608) 22:17:25.217  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6608) 22:17:25.217  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10744; [2, 5]: 4256; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13800) 22:17:29.200  m: UDP socket perfomance debug. addr=34990, recv=770, recv_tm=100.04, deliver_tm=0.01, send=770, send_tm=0.08
(8136) 22:17:32.509  m: Virtual Memory Usage: 1590 mb
(8136) 22:17:41.631  d: Execute stop level connad
(8136) 22:17:41.631  d: Easel::StopLevel!
(8136) 22:17:42.231  d: Segment step: 1800 (2 commands)
(8136) 22:17:42.530  d: Start level 1, paint 2
(8136) 22:17:42.530  d: Easel::StartLevel!
(8136) 22:17:49.380  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 7; [40.0, 50.0]: 75; 512}
(8136) 22:17:53.635  d: Nature map advance, B on Bottom targeted at 21
(8136) 22:17:53.635  d: Nature map state, A @ 97->100->100, B @ 157->160->160
(6608) 22:17:55.218  m: RDP perfomance debug. dg_sent=800, dg_recv=800, warn=0, err=0, retr=0, loss=0.0
(6608) 22:17:55.218  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6608) 22:17:55.218  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10407; [2, 5]: 4594; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13800) 22:17:59.235  m: UDP socket perfomance debug. addr=34990, recv=803, recv_tm=99.81, deliver_tm=0.01, send=803, send_tm=0.09
(8136) 22:18:01.633  d: Nature map advance, A on Top targeted at 9
(8136) 22:18:01.633  d: Nature map state, A @ 157->160->160, B @ 97->100->100
(8136) 22:18:02.509  m: Virtual Memory Usage: 1594 mb
(8136) 22:18:12.230  d: Segment step: 2100 (3 commands)
(8136) 22:18:14.131  d: Execute stop level connad
(8136) 22:18:14.131  d: Easel::StopLevel!
(8136) 22:18:14.631  d: Start level 2, paint 2
(8136) 22:18:14.631  d: Easel::StartLevel!
(8136) 22:18:19.398  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 4; [40.0, 50.0]: 75; 515}
(6608) 22:18:25.219  m: RDP perfomance debug. dg_sent=821, dg_recv=821, warn=0, err=0, retr=0, loss=0.0
(6608) 22:18:25.219  m: RDP perfomance debug. polls={0; [0, 1]: 14998; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6608) 22:18:25.219  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10807; [2, 5]: 4191; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13800) 22:18:29.253  m: UDP socket perfomance debug. addr=34990, recv=820, recv_tm=100.02, deliver_tm=0.01, send=820, send_tm=0.09
(8136) 22:18:32.511  m: Virtual Memory Usage: 1600 mb
(8136) 22:18:39.433  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 2; [40.0, 50.0]: 89; 506}
(8136) 22:18:42.233  d: Segment step: 2400 (6 commands)
(8136) 22:18:53.871  m: gamechat::Client::OnNewMessage(sid=53954 chnlname=Left nickname=[-AGR-]MasterPRO_322 msg=??? ???)
(6608) 22:18:55.220  m: RDP perfomance debug. dg_sent=768, dg_recv=768, warn=0, err=0, retr=0, loss=0.0
(6608) 22:18:55.220  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6608) 22:18:55.220  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10270; [2, 5]: 4730; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13800) 22:18:59.254  m: UDP socket perfomance debug. addr=34990, recv=773, recv_tm=99.98, deliver_tm=0.01, send=773, send_tm=0.09
(8136) 22:19:02.528  m: Virtual Memory Usage: 1601 mb
(8136) 22:19:08.749  d: Execute stop level connad
(8136) 22:19:08.749  d: Easel::StopLevel!
(8136) 22:19:09.049  d: OnLeaveMinigameCmd...
(8136) 22:19:09.049  d: EaselMinigame::Leave
(8136) 22:19:11.251  d: Nature map advance, B on Bottom targeted at 15
(8136) 22:19:11.251  d: Nature map state, A @ 97->100->100, B @ 103->100->100
(8136) 22:19:12.248  d: Segment step: 2700 (2 commands)
(8136) 22:19:19.472  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 4; [40.0, 50.0]: 64; 526}
(6608) 22:19:25.221  m: RDP perfomance debug. dg_sent=819, dg_recv=819, warn=0, err=0, retr=0, loss=0.0
(6608) 22:19:25.221  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6608) 22:19:25.221  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10592; [2, 5]: 4408; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13800) 22:19:29.255  m: UDP socket perfomance debug. addr=34990, recv=816, recv_tm=99.98, deliver_tm=0.01, send=816, send_tm=0.10
(8136) 22:19:32.530  m: Virtual Memory Usage: 1603 mb
(8136) 22:19:35.184  m: gamechat::Client::OnNewMessage(sid=53954 chnlname=Left nickname=[-AGR-]MasterPRO_322 msg=???????)
(8136) 22:19:39.501  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 4; [40.0, 50.0]: 81; 511}
(8136) 22:19:42.292  d: Segment step: 3000 (0 commands)
(6608) 22:19:48.656  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=20759, wnd_start=20760, wnd_size=256
(6608) 22:19:48.856  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=20762, wnd_start=20763, wnd_size=256
(6608) 22:19:49.366  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=20767, wnd_start=20768, wnd_size=256
(8136) 22:19:49.501  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 5; [40.0, 50.0]: 69; 519}
(6608) 22:19:49.780  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=21422, wnd_start=21423, buf_size=1
(6608) 22:19:49.881  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=21424, wnd_start=21425, buf_size=0
(6608) 22:19:50.291  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=21430, wnd_start=21431, buf_size=0
(6608) 22:19:50.803  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=21436, wnd_start=21437, buf_size=0
(6608) 22:19:55.221  m: RDP perfomance debug. dg_sent=818, dg_recv=818, warn=7, err=0, retr=4, loss=0.8
(6608) 22:19:55.221  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6608) 22:19:55.221  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10699; [2, 5]: 4301; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(8136) 22:19:55.754  d: Nature map advance, A on Top targeted at 15
(8136) 22:19:55.754  d: Nature map state, A @ 103->100->100, B @ 97->100->100
(8136) 22:19:58.601  m: gamechat::Client::OnNewMessage(sid=53954 chnlname=Left nickname=[Freed]Dima Lysenko msg=??? ????? ????)
(13800) 22:19:59.247  m: UDP socket perfomance debug. addr=34990, recv=813, recv_tm=99.96, deliver_tm=0.01, send=813, send_tm=0.10
(8136) 22:20:02.530  m: Virtual Memory Usage: 1607 mb
(8136) 22:20:12.251  d: Segment step: 3300 (2 commands)
(8136) 22:20:22.155  d: Nature map advance, A on Center targeted at 10
(8136) 22:20:22.155  d: Nature map state, A @ 158->160->160, B @ 107->110->110
(6608) 22:20:25.223  m: RDP perfomance debug. dg_sent=776, dg_recv=775, warn=0, err=0, retr=1, loss=0.2
(6608) 22:20:25.223  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6608) 22:20:25.223  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10890; [2, 5]: 4110; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13800) 22:20:29.256  m: UDP socket perfomance debug. addr=34990, recv=775, recv_tm=100.01, deliver_tm=0.01, send=776, send_tm=0.09
(8136) 22:20:32.533  m: Virtual Memory Usage: 1614 mb
(8136) 22:20:35.854  d: Nature map advance, A on Top targeted at 9
(8136) 22:20:35.854  d: Nature map state, A @ 157->160->160, B @ 97->100->100
(8136) 22:20:41.055  d: Nature map advance, B on Center targeted at 15
(8136) 22:20:41.055  d: Nature map state, A @ 112->110->110, B @ 107->110->110
(8136) 22:20:42.253  d: Segment step: 3600 (3 commands)
(6608) 22:20:48.558  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=22291, wnd_start=22292, buf_size=1
(6608) 22:20:48.560  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=21370, wnd_start=21371, wnd_size=256
(6608) 22:20:48.760  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=21372, wnd_start=21373, wnd_size=256
(6608) 22:20:48.764  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=22296, wnd_start=22297, buf_size=0
(6608) 22:20:48.970  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=22303, wnd_start=22304, buf_size=0
(6608) 22:20:49.476  W: Datagram sequence out of range. descr=(92.242.35.9:35011 42015:100), seq=21380, wnd_start=21381, wnd_size=256
(6608) 22:20:49.480  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=22314, wnd_start=22316, buf_size=0
(6608) 22:20:49.480  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=22315, wnd_start=22316, buf_size=0
(6608) 22:20:52.654  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=22368, wnd_start=22369, buf_size=0
(6608) 22:20:52.862  W: Unknown ACK. descr=(92.242.35.9:35011 42015:100), seq=22372, wnd_start=22373, buf_size=0
