Local time: +3:00 UTC
ProcessId: 12872
(11072) 05:42:51.572  d: System runned under native Windows
(15800) 05:43:30.484  d: MemoryPool: megapool; new allocated size: 125829120
(15800) 05:43:30.570  d: Start preloading hero's (Dummy name) resources
(15800) 05:43:30.607  d: SpawnHeroes:CreateHero:3: 0.169
(15800) 05:43:30.608  d: Start preloading hero's (Dummy name) resources
(15800) 05:43:30.633  d: SpawnHeroes:CreateHero:4: 0.026
(15800) 05:43:30.704  d: Start preloading hero's (Dummy name) resources
(15800) 05:43:30.763  d: SpawnHeroes:CreateHero:5: 0.130
(15800) 05:43:30.841  d: Start preloading hero's (Dummy name) resources
(15800) 05:43:30.894  d: SpawnHeroes:CreateHero:2: 0.130
(15800) 05:43:31.016  d: Start preloading hero's (Dummy name) resources
(15800) 05:43:31.047  d: SpawnHeroes:CreateHero:6: 0.153
(15800) 05:43:31.144  d: Start preloading hero's (Dummy name) resources
(15800) 05:43:31.173  d: SpawnHeroes:CreateHero:7: 0.126
(15800) 05:43:31.174  d: Start preloading hero's (Dummy name) resources
(15800) 05:43:31.249  d: SpawnHeroes:CreateHero:8: 0.076
(15800) 05:43:31.411  d: Start preloading hero's (Dummy name) resources
(15800) 05:43:32.356  d: SpawnHeroes:CreateHero:9: 1.107
(15800) 05:43:32.637  d: resources[0]: Creeps/A/SuperHeavy/InventorSummon.CREEP.xdb
(15800) 05:43:33.505  d: Map StatsCoeffFromForce = 1.413
(15800) 05:43:33.531  d: Map 'Maps/Multiplayer/MOBA/_.ADMP.xdb' loaded
(11072) 05:43:33.565  d: Stopping thread. tid=15800, from_tid=11072, ptr=430a2748
(11072) 05:43:33.565  d: Thread stopped. tid=15800, ptr=430a2748
(11072) 05:43:34.638  d: Easel::PrefetchData: 0.972
(11072) 05:43:34.716  d: complaintsToday 2 complaintsMax 2
(11072) 05:43:34.734  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.735  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.750  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.750  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.763  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.763  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.776  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.776  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.788  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.788  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.801  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.801  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.813  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.813  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.826  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.826  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.840  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.840  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.840  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.854  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.854  d:  TRACE FROM FLASH SetHero 
(11072) 05:43:34.890  m: GameClient.MapLoadCooldown, clientId is 5599879
(11072) 05:43:34.890  m: SENDING our (5599879) progress: 100
(11072) 05:43:37.717  d: GameClient.ClientReady
(11072) 05:43:38.736  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 4; [10.0, 20.0]: 69; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 0; 230}
(11072) 05:43:50.740  d: Pump messages lag
(11072) 05:43:50.742  d: Window FlashScreen losing focus
(11072) 05:43:50.742  d: Window FlashScreen got focus
(12252) 05:43:51.182  m: RDP perfomance debug. dg_sent=374, dg_recv=374, warn=0, err=0, retr=0, loss=0.0
(12252) 05:43:51.182  m: RDP perfomance debug. polls={0; [0, 1]: 15012; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12252) 05:43:51.182  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10338; [2, 5]: 4674; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(15952) 05:43:54.329  m: UDP socket perfomance debug. addr=34990, recv=378, recv_tm=100.07, deliver_tm=0.01, send=377, send_tm=0.04
(11072) 05:43:56.652  m: gamechat::Client::SendMsg(msg=??????, ???????? ??? chnltype=2)
(11072) 05:43:56.668  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[minus]???? ??????????? msg=??????, ???????? ???)
(11072) 05:43:57.303  m: Virtual Memory Usage: 1492 mb
(11072) 05:44:07.403  m: gamechat::Client::SendMsg(msg=???????? chnltype=2)
(11072) 05:44:07.420  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[minus]???? ??????????? msg=????????)
(11072) 05:44:08.986  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[D0GS]ETHEREAL1 msg=?????? ? ???? ????? 13 ??? ?)
(11072) 05:44:10.651  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[Hello]?????? 555 msg=?????? ????? ???????????))0)
(11072) 05:44:12.523  d: GameClient.Running
(11072) 05:44:12.719  d: HideLoadingScreen
(11072) 05:44:12.723  d:  TRACE FROM FLASH Ignore -1 
(11072) 05:44:12.723  d: GameStatistics:LogPvxLogin
(11072) 05:44:12.723  d: LogPvxLogin: relayAddress = 92.242.35.3:35007
(11072) 05:44:12.723  d: Start segment step: 631 (0 commands)
(11072) 05:44:12.780  d: Movie::SetViewport (w,h) = (1821, 1027)
(11072) 05:44:17.440  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 0; [2.0, 5.0]: 0; [5.0, 10.0]: 21; [10.0, 20.0]: 21; [20.0, 50.0]: 2; [50.0, 100.0]: 1; [100.0, 200.0]: 2; [200.0, 500.0]: 3; 0}
(11072) 05:44:17.440  d: ServerNode: Queue lags detected: min:7 average:37 max:427 count:5
(11072) 05:44:17.440  d: ServerNode: Queue lags detected: start:08:44:12 end:08:44:17 step:680 fopens:11 screenshots:0
(11072) 05:44:17.539  d: ServerNode: Lags detected: min:0 average:96 max:436 count:1
(11072) 05:44:17.539  d: ServerNode: Lags detected: start:08:44:12 end:08:44:17 step:681 fopens:11 screenshots:0
(11072) 05:44:17.539  d: ServerNode: Lags detected: RPC ping:-1 transport ping:2
(11072) 05:44:18.756  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 2; [10.0, 20.0]: 0; [20.0, 30.0]: 3; [30.0, 40.0]: 1; [40.0, 50.0]: 6; 546}
(12252) 05:44:21.183  m: RDP perfomance debug. dg_sent=480, dg_recv=480, warn=0, err=0, retr=0, loss=0.0
(12252) 05:44:21.183  m: RDP perfomance debug. polls={0; [0, 1]: 15017; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12252) 05:44:21.183  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10470; [2, 5]: 4547; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(15952) 05:44:24.241  m: UDP socket perfomance debug. addr=34990, recv=512, recv_tm=99.70, deliver_tm=0.01, send=513, send_tm=0.06
(11072) 05:44:27.318  m: Virtual Memory Usage: 1529 mb
(11072) 05:44:35.143  d: Nature map advance, B on Center targeted at 26
(11072) 05:44:35.143  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(11072) 05:44:35.843  d: Nature map advance, A on Center targeted at 4
(11072) 05:44:35.843  d: Nature map state, A @ 0->0->0, B @ 18->21->50
(11072) 05:44:36.575  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[D0GS]ETHEREAL1 msg=??????555)
(11072) 05:44:37.723  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[D0GS]ETHEREAL1 msg=???)
(11072) 05:44:38.044  d: Nature map advance, B on Bottom targeted at 26
(11072) 05:44:38.044  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(11072) 05:44:39.542  d: Segment step: 900 (0 commands)
(11072) 05:44:43.641  d: Nature map advance, A on Bottom targeted at 3
(11072) 05:44:43.641  d: Nature map state, A @ 0->0->0, B @ 48->50->50
(11072) 05:44:44.040  d: Nature map advance, B on Center targeted at 20
(11072) 05:44:44.040  d: Nature map state, A @ 48->50->50, B @ 48->50->50
(11072) 05:44:44.841  d: Nature map advance, B on Top targeted at 27
(11072) 05:44:44.841  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(11072) 05:44:45.242  d: Nature map advance, A on Top targeted at 4
(11072) 05:44:45.242  d: Nature map state, A @ 0->0->0, B @ 9->12->40
(11072) 05:44:46.941  d: Nature map advance, A on Center targeted at 10
(11072) 05:44:46.941  d: Nature map state, A @ 48->50->50, B @ 107->110->110
(11072) 05:44:50.442  d: Nature map advance, B on Bottom targeted at 21
(11072) 05:44:50.442  d: Nature map state, A @ 39->40->40, B @ 48->50->50
(12252) 05:44:51.184  m: RDP perfomance debug. dg_sent=700, dg_recv=700, warn=0, err=0, retr=0, loss=0.0
(12252) 05:44:51.184  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12252) 05:44:51.184  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10948; [2, 5]: 4053; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(15952) 05:44:54.327  m: UDP socket perfomance debug. addr=34990, recv=702, recv_tm=100.22, deliver_tm=0.01, send=701, send_tm=0.09
(11072) 05:44:56.843  d: Nature map advance, A on Bottom targeted at 9
(11072) 05:44:56.843  d: Nature map state, A @ 39->40->40, B @ 98->100->100
(11072) 05:44:57.042  d: Nature map advance, B on Center targeted at 15
(11072) 05:44:57.042  d: Nature map state, A @ 107->110->110, B @ 107->110->110
(11072) 05:44:57.318  m: Virtual Memory Usage: 1543 mb
(11072) 05:44:57.342  d: Nature map advance, A on Top targeted at 9
(11072) 05:44:57.342  d: Nature map state, A @ 48->50->50, B @ 39->40->40
(11072) 05:44:58.542  d: Nature map advance, B on Top targeted at 21
(11072) 05:44:58.542  d: Nature map state, A @ 83->86->100, B @ 39->40->40
(11072) 05:45:00.739  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[Hello]?????? 555 msg=???)
(11072) 05:45:06.529  d: Pump messages lag
(11072) 05:45:06.532  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[Hello]?????? 555 msg=? ???? ????? ?? ????)
(11072) 05:45:06.534  d: Re-acquiring input device 'Мышь'...
(11072) 05:45:06.534  d: Re-acquiring input device 'Клавиатура'...
(11072) 05:45:06.549  d: NotifyDeviceLost
(11072) 05:45:06.552  d: AltTabChecker: lost focus
(11072) 05:45:06.833  d: Nature map advance, B on Bottom targeted at 15
(11072) 05:45:06.833  d: Nature map state, A @ 97->100->100, B @ 98->100->100
(11072) 05:45:07.432  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 9; [2.0, 5.0]: 0; [5.0, 10.0]: 1; [10.0, 20.0]: 9; [20.0, 50.0]: 0; [50.0, 100.0]: 0; [100.0, 200.0]: 1; [200.0, 500.0]: 3; 27}
(11072) 05:45:07.432  d: ServerNode: Queue lags detected: min:0 average:994 max:3101 count:31
(11072) 05:45:07.432  d: ServerNode: Queue lags detected: start:08:45:02 end:08:45:07 step:1180 fopens:0 screenshots:0
(11072) 05:45:07.533  d: ServerNode: Lags detected: min:0 average:99 max:3190 count:1
(11072) 05:45:07.533  d: ServerNode: Lags detected: start:08:45:02 end:08:45:07 step:1181 fopens:0 screenshots:0
(11072) 05:45:07.533  d: ServerNode: Lags detected: RPC ping:14 transport ping:3
(11072) 05:45:08.777  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 9; 1432}
(11072) 05:45:09.533  d: Segment step: 1200 (0 commands)
(11072) 05:45:10.121  d: Pump messages lag
(11072) 05:45:10.155  d: Device lost!
(11072) 05:45:10.160  d: NotifyDeviceLost
(11072) 05:45:10.162  d: Try to reset
(11072) 05:45:10.162  d: Before device reset
(11072) 05:45:13.236  d: After device reset
(11072) 05:45:13.236  d: OnDeviceChanged
(11072) 05:45:13.237  d: NotifyDeviceReset
(11072) 05:45:13.386  d: AltTabChecker: acquire focus
(11072) 05:45:13.388  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 25; [2.0, 5.0]: 1; [5.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 50.0]: 0; [50.0, 100.0]: 1; [100.0, 200.0]: 0; [200.0, 500.0]: 0; 23}
(11072) 05:45:13.388  d: ServerNode: Queue lags detected: min:0 average:948 max:3155 count:23
(11072) 05:45:13.388  d: ServerNode: Queue lags detected: start:08:45:07 end:08:45:13 step:1230 fopens:0 screenshots:0
(11072) 05:45:13.388  d: ServerNode: Lags detected: min:0 average:117 max:3251 count:1
(11072) 05:45:13.388  d: ServerNode: Lags detected: start:08:45:07 end:08:45:13 step:1231 fopens:0 screenshots:0
(11072) 05:45:13.389  d: ServerNode: Lags detected: RPC ping:8 transport ping:6
(11072) 05:45:13.389  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[Hello]?????? 555 msg=???? ??? ????)
(11072) 05:45:13.390  d: GameClient: Ping statistics: start:08:44:12, end:08:45:13
(11072) 05:45:13.390  d: GameClient: Long ping (RPC): samples:1, min:421, max:421, avg:421
(11072) 05:45:13.390  d: GameClient: Norm ping (RPC): samples:11, min:8, max:18, avg:14
(11072) 05:45:13.390  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(11072) 05:45:13.390  d: GameClient: Norm ping (TGS): samples:1, min:2, max:2, avg:2
(11072) 05:45:13.390  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(11072) 05:45:13.390  d: GameClient: Norm ping (TLS): samples:6, min:1, max:2, avg:1
(11072) 05:45:13.507  d: Nature map advance, A on Top targeted at 15
(11072) 05:45:13.507  d: Nature map state, A @ 98->100->100, B @ 97->100->100
(11072) 05:45:17.440  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 0; [2.0, 5.0]: 0; [5.0, 10.0]: 39; [10.0, 20.0]: 1; [20.0, 50.0]: 0; [50.0, 100.0]: 2; [100.0, 200.0]: 1; [200.0, 500.0]: 3; 4}
(11072) 05:45:17.440  d: ServerNode: Queue lags detected: min:5 average:90 max:856 count:8
(11072) 05:45:17.440  d: ServerNode: Queue lags detected: start:08:45:13 end:08:45:17 step:1280 fopens:0 screenshots:0
(11072) 05:45:18.791  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 2; [10.0, 20.0]: 0; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 26; 1017}
(12252) 05:45:21.186  m: RDP perfomance debug. dg_sent=712, dg_recv=712, warn=0, err=0, retr=0, loss=0.0
(12252) 05:45:21.186  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12252) 05:45:21.186  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10584; [2, 5]: 4417; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(15952) 05:45:24.334  m: UDP socket perfomance debug. addr=34990, recv=717, recv_tm=100.01, deliver_tm=0.01, send=717, send_tm=0.09
(11072) 05:45:24.407  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[GGR]TiJoT msg=??????? ?? ?????? 555)
(11072) 05:45:27.320  m: Virtual Memory Usage: 1557 mb
(11072) 05:45:27.507  d: Window FlashScreen got focus
(11072) 05:45:28.624  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[D0GS]ETHEREAL1 msg=????)
(11072) 05:45:30.675  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[GGR]TiJoT msg=??? ???????????? 555)
(11072) 05:45:31.841  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[?????]???????? ???? msg=? ?????? ???)
(11072) 05:45:32.158  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[GGR]TiJoT msg=??????)
(11072) 05:45:34.291  m: gamechat::Client::SendMsg(msg=??, ?????? ????? chnltype=2)
(11072) 05:45:34.309  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[minus]???? ??????????? msg=??, ?????? ?????)
(11072) 05:45:36.776  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[?????]???????? ???? msg=??????????))
(11072) 05:45:39.542  d: Segment step: 1500 (2 commands)
(11072) 05:45:41.609  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[GGR]TiJoT msg=??????++)
(11072) 05:45:44.944  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[D0GS]ETHEREAL1 msg=??????????????555)
(11072) 05:45:51.143  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[?????]???????? ???? msg=???? ????? ????)
(12252) 05:45:51.187  m: RDP perfomance debug. dg_sent=757, dg_recv=757, warn=0, err=0, retr=0, loss=0.0
(12252) 05:45:51.187  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12252) 05:45:51.187  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10529; [2, 5]: 4471; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(15952) 05:45:54.337  m: UDP socket perfomance debug. addr=34990, recv=756, recv_tm=99.99, deliver_tm=0.01, send=756, send_tm=0.10
(11072) 05:45:57.322  m: Virtual Memory Usage: 1567 mb
(11072) 05:46:09.543  d: Segment step: 1800 (2 commands)
(12252) 05:46:21.188  m: RDP perfomance debug. dg_sent=768, dg_recv=768, warn=0, err=0, retr=0, loss=0.0
(12252) 05:46:21.188  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12252) 05:46:21.188  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11146; [2, 5]: 3855; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(15952) 05:46:24.344  m: UDP socket perfomance debug. addr=34990, recv=770, recv_tm=99.96, deliver_tm=0.01, send=770, send_tm=0.11
(11072) 05:46:27.322  m: Virtual Memory Usage: 1570 mb
(11072) 05:46:39.561  d: Segment step: 2100 (1 commands)
(11072) 05:46:39.563  d: Nature map advance, B on Center targeted at 20
(11072) 05:46:39.563  d: Nature map state, A @ 107->110->110, B @ 158->160->160
(11072) 05:46:45.765  d: Nature map advance, A on Top targeted at 9
(11072) 05:46:45.765  d: Nature map state, A @ 157->160->160, B @ 97->100->100
(12252) 05:46:51.189  m: RDP perfomance debug. dg_sent=769, dg_recv=769, warn=0, err=0, retr=0, loss=0.0
(12252) 05:46:51.189  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12252) 05:46:51.189  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10318; [2, 5]: 4683; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(11072) 05:46:51.764  d: Nature map advance, B on Top targeted at 15
(11072) 05:46:51.764  d: Nature map state, A @ 103->100->100, B @ 97->100->100
(11072) 05:46:53.807  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[GGR]TiJoT msg=?????? ?? ?? ???? ?????? ??? ?????? ????????)
(15952) 05:46:54.346  m: UDP socket perfomance debug. addr=34990, recv=769, recv_tm=99.99, deliver_tm=0.01, send=770, send_tm=0.11
(11072) 05:46:57.324  m: Virtual Memory Usage: 1573 mb
(11072) 05:46:57.929  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[GGR]TiJoT msg=? ???????)
(11072) 05:47:09.563  d: Segment step: 2400 (2 commands)
(11072) 05:47:14.065  d: Nature map advance, B on Bottom targeted at 21
(11072) 05:47:14.065  d: Nature map state, A @ 97->100->100, B @ 157->160->160
(11072) 05:47:16.569  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[Hello]?????? 555 msg=??????)
(11072) 05:47:18.767  d: Nature map advance, B on Top targeted at 21
(11072) 05:47:18.767  d: Nature map state, A @ 103->100->100, B @ 157->160->160
(11072) 05:47:19.565  d: Nature map advance, A on Bottom targeted at 15
(11072) 05:47:19.565  d: Nature map state, A @ 97->100->100, B @ 103->100->100
(12252) 05:47:21.191  m: RDP perfomance debug. dg_sent=779, dg_recv=779, warn=0, err=0, retr=0, loss=0.0
(12252) 05:47:21.191  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12252) 05:47:21.191  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11007; [2, 5]: 3994; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(11072) 05:47:24.081  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[Hello]?????? 555 msg=? ?????????)
(15952) 05:47:24.353  m: UDP socket perfomance debug. addr=34990, recv=777, recv_tm=100.00, deliver_tm=0.01, send=776, send_tm=0.11
(11072) 05:47:27.326  m: Virtual Memory Usage: 1576 mb
(11072) 05:47:39.566  d: Segment step: 2700 (3 commands)
(11072) 05:47:43.066  d: Nature map advance, A on Top targeted at 15
(11072) 05:47:43.066  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(12252) 05:47:51.192  m: RDP perfomance debug. dg_sent=766, dg_recv=766, warn=0, err=0, retr=0, loss=0.0
(12252) 05:47:51.192  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12252) 05:47:51.192  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10781; [2, 5]: 4220; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(15952) 05:47:54.276  m: UDP socket perfomance debug. addr=34990, recv=765, recv_tm=99.72, deliver_tm=0.01, send=766, send_tm=0.10
(11072) 05:47:55.115  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Right_SmartChat nickname=[?????]???????? ???? msg=smartchat://cmd_smart_chat_2)
(11072) 05:47:55.864  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Right_SmartChat nickname=[?????]???????? ???? msg=smartchat://cmd_smart_chat_3)
(11072) 05:47:57.327  m: Virtual Memory Usage: 1579 mb
(11072) 05:48:01.599  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[Hello]?????? 555 msg=?????? ??????))
(11072) 05:48:03.767  d: Nature map advance, B on Center targeted at 15
(11072) 05:48:03.767  d: Nature map state, A @ 107->110->110, B @ 112->110->110
(11072) 05:48:07.287  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[Hello]?????? 555 msg=? ????? ???? ? ?????? ????))
(11072) 05:48:09.567  d: Segment step: 3000 (4 commands)
(11072) 05:48:10.631  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Right nickname=[?????]???????? ???? msg=??)
(11072) 05:48:18.049  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[Hello]?????? 555 msg=? ???? ???? ?????? ???? ??? ??)
(12252) 05:48:21.194  m: RDP perfomance debug. dg_sent=787, dg_recv=786, warn=0, err=0, retr=1, loss=0.2
(12252) 05:48:21.194  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12252) 05:48:21.194  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10505; [2, 5]: 4496; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(15952) 05:48:24.368  m: UDP socket perfomance debug. addr=34990, recv=790, recv_tm=99.99, deliver_tm=0.01, send=791, send_tm=0.11
(11072) 05:48:27.329  m: Virtual Memory Usage: 1581 mb
(11072) 05:48:38.252  m: gamechat::Client::SendMsg(msg=?????? ?? ?????? chnltype=2)
(11072) 05:48:38.266  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[minus]???? ??????????? msg=?????? ?? ??????)
(11072) 05:48:38.269  d: Nature map advance, B on Center targeted at 20
(11072) 05:48:38.269  d: Nature map state, A @ 107->110->110, B @ 158->160->160
(11072) 05:48:39.567  d: Segment step: 3300 (2 commands)
(11072) 05:48:41.770  m: gamechat::Client::SendMsg(msg=?? ??????? chnltype=2)
(11072) 05:48:41.783  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[minus]???? ??????????? msg=?? ???????)
(11072) 05:48:44.573  m: gamechat::Client::SendMsg(msg=? ??? ??????? chnltype=2)
(11072) 05:48:44.589  m: gamechat::Client::OnNewMessage(sid=160651 chnlname=Session nickname=[minus]???? ??????????? msg=? ??? ???????)
(11072) 05:48:48.985  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 12; [40.0, 50.0]: 87; 495}
(12252) 05:48:51.195  m: RDP perfomance debug. dg_sent=746, dg_recv=746, warn=0, err=0, retr=0, loss=0.0
(12252) 05:48:51.195  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12252) 05:48:51.195  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10793; [2, 5]: 4208; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
