Local time: +3:00 UTC
ProcessId: 6920
(8020) 20:34:56.753  d: System runned under native Windows
(8020) 20:35:37.870  d: Stopping thread. tid=18288, from_tid=8020, ptr=40c11258
(8020) 20:35:37.871  d: Thread stopped. tid=18288, ptr=40c11258
(8020) 20:35:38.213  d: MemoryPool: megapool; allocated size: 125829120; payload: 125743616
(8020) 20:35:38.213  d: MemoryPool: megapool; new allocated size: 136314880
(8020) 20:35:38.874  d: Easel::PrefetchData: 0.961
(8020) 20:35:38.951  d: complaintsToday 2 complaintsMax 2
(8020) 20:35:38.970  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:38.971  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:38.972  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:38.986  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:38.986  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:38.998  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:38.998  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.010  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.010  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.022  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.022  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.034  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.035  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.047  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.047  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.061  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.061  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.074  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.074  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.087  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.087  d:  TRACE FROM FLASH SetHero 
(8020) 20:35:39.119  m: GameClient.MapLoadCooldown, clientId is 5599879
(8020) 20:35:39.119  m: SENDING our (5599879) progress: 100
(8020) 20:35:41.959  d: GameClient.ClientReady
(8020) 20:35:41.979  d: GameClient.Running
(8020) 20:35:42.154  d: HideLoadingScreen
(8020) 20:35:42.161  d:  TRACE FROM FLASH Ignore -1 
(8020) 20:35:42.161  d: GameStatistics:NULL!
(8020) 20:35:42.161  d: Start segment step: 36 (0 commands)
(8020) 20:35:42.220  d: Movie::SetViewport (w,h) = (1821, 1027)
(8020) 20:35:44.505  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 3; [10.0, 20.0]: 56; [20.0, 30.0]: 5; [30.0, 40.0]: 1; [40.0, 50.0]: 7; 271}
(8020) 20:35:46.962  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 0; [2.0, 5.0]: 1; [5.0, 10.0]: 16; [10.0, 20.0]: 28; [20.0, 50.0]: 1; [50.0, 100.0]: 1; [100.0, 200.0]: 2; [200.0, 500.0]: 1; 0}
(8020) 20:35:46.963  d: ServerNode: Queue lags detected: min:3 average:23 max:295 count:4
(8020) 20:35:46.963  d: ServerNode: Queue lags detected: start:23:35:42 end:23:35:46 step:85 fopens:11 screenshots:0
(8020) 20:35:47.062  d: ServerNode: Lags detected: min:0 average:98 max:393 count:1
(8020) 20:35:47.062  d: ServerNode: Lags detected: start:23:35:42 end:23:35:47 step:86 fopens:11 screenshots:0
(8020) 20:35:47.062  d: ServerNode: Lags detected: RPC ping:375 transport ping:4
(1428) 20:35:56.453  m: RDP perfomance debug. dg_sent=429, dg_recv=429, warn=0, err=0, retr=0, loss=0.0
(1428) 20:35:56.453  m: RDP perfomance debug. polls={0; [0, 1]: 15002; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:35:56.453  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10234; [2, 5]: 4767; [5, 10]: 1; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20976) 20:35:59.666  m: UDP socket perfomance debug. addr=34990, recv=501, recv_tm=100.00, deliver_tm=0.01, send=478, send_tm=0.05
(8020) 20:36:02.744  m: Virtual Memory Usage: 1541 mb
(8020) 20:36:08.563  d: Segment step: 300 (0 commands)
(8020) 20:36:09.466  d: Nature map advance, A on Center targeted at 4
(8020) 20:36:09.466  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(8020) 20:36:14.673  d: Pump messages lag
(8020) 20:36:20.564  d: Nature map advance, A on Center targeted at 10
(8020) 20:36:20.564  d: Nature map state, A @ 48->50->50, B @ 0->0->0
(1428) 20:36:26.454  m: RDP perfomance debug. dg_sent=651, dg_recv=651, warn=0, err=0, retr=0, loss=0.0
(1428) 20:36:26.454  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:36:26.454  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10301; [2, 5]: 4700; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20976) 20:36:29.668  m: UDP socket perfomance debug. addr=34990, recv=683, recv_tm=99.97, deliver_tm=0.01, send=683, send_tm=0.09
(8020) 20:36:32.761  m: Virtual Memory Usage: 1549 mb
(8020) 20:36:38.582  d: Segment step: 600 (0 commands)
(8020) 20:36:41.629  d: Pump messages lag
(8020) 20:36:41.631  d: Re-acquiring input device 'Мышь'...
(8020) 20:36:41.631  d: Re-acquiring input device 'Клавиатура'...
(8020) 20:36:41.636  d: NotifyDeviceLost
(8020) 20:36:41.638  d: AltTabChecker: lost focus
(8020) 20:36:41.965  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 11; [2.0, 5.0]: 1; [5.0, 10.0]: 0; [10.0, 20.0]: 8; [20.0, 50.0]: 0; [50.0, 100.0]: 1; [100.0, 200.0]: 1; [200.0, 500.0]: 3; 25}
(8020) 20:36:41.965  d: ServerNode: Queue lags detected: min:0 average:912 max:2965 count:29
(8020) 20:36:41.965  d: ServerNode: Queue lags detected: start:23:36:37 end:23:36:41 step:635 fopens:0 screenshots:0
(8020) 20:36:42.065  d: ServerNode: Lags detected: min:0 average:99 max:3046 count:1
(8020) 20:36:42.065  d: ServerNode: Lags detected: start:23:36:37 end:23:36:42 step:636 fopens:0 screenshots:0
(8020) 20:36:42.065  d: ServerNode: Lags detected: RPC ping:14 transport ping:4
(8020) 20:36:44.532  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 3; 2375}
(8020) 20:36:53.967  d: Nature map advance, B on Center targeted at 26
(8020) 20:36:53.967  d: Nature map state, A @ 107->110->110, B @ 0->0->0
(1428) 20:36:56.454  m: RDP perfomance debug. dg_sent=711, dg_recv=711, warn=0, err=0, retr=0, loss=0.0
(1428) 20:36:56.454  m: RDP perfomance debug. polls={0; [0, 1]: 14998; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:36:56.454  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10675; [2, 5]: 4323; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(8020) 20:36:57.467  d: Nature map advance, B on Bottom targeted at 26
(8020) 20:36:57.467  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(8020) 20:36:58.268  d: Nature map advance, A on Top targeted at 4
(8020) 20:36:58.268  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(20976) 20:36:59.669  m: UDP socket perfomance debug. addr=34990, recv=689, recv_tm=99.99, deliver_tm=0.01, send=689, send_tm=0.08
(8020) 20:36:59.868  d: Nature map advance, A on Bottom targeted at 3
(8020) 20:36:59.868  d: Nature map state, A @ 0->0->0, B @ 48->50->50
(8020) 20:37:02.761  m: Virtual Memory Usage: 1555 mb
(8020) 20:37:02.967  d: Nature map advance, B on Top targeted at 27
(8020) 20:37:02.967  d: Nature map state, A @ 48->50->50, B @ 0->0->0
(8020) 20:37:04.768  d: Nature map advance, B on Bottom targeted at 21
(8020) 20:37:04.768  d: Nature map state, A @ 39->40->40, B @ 48->50->50
(8020) 20:37:08.568  d: Segment step: 900 (0 commands)
(8020) 20:37:10.174  d: Nature map advance, A on Top targeted at 9
(8020) 20:37:10.174  d: Nature map state, A @ 48->50->50, B @ 39->40->40
(8020) 20:37:10.870  d: Nature map advance, A on Bottom targeted at 9
(8020) 20:37:10.870  d: Nature map state, A @ 39->40->40, B @ 98->100->100
(8020) 20:37:14.534  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 1; 5445}
(8020) 20:37:19.170  d: Nature map advance, B on Top targeted at 21
(8020) 20:37:19.170  d: Nature map state, A @ 98->100->100, B @ 39->40->40
(1428) 20:37:26.456  m: RDP perfomance debug. dg_sent=718, dg_recv=718, warn=0, err=0, retr=0, loss=0.0
(1428) 20:37:26.456  m: RDP perfomance debug. polls={0; [0, 1]: 14993; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:37:26.456  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10734; [2, 5]: 4258; [5, 10]: 0; [10, 20]: 1; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20976) 20:37:29.674  m: UDP socket perfomance debug. addr=34990, recv=721, recv_tm=100.00, deliver_tm=0.01, send=721, send_tm=0.09
(8020) 20:37:32.765  m: Virtual Memory Usage: 1567 mb
(8020) 20:37:38.571  d: Segment step: 1200 (0 commands)
(1428) 20:37:56.457  m: RDP perfomance debug. dg_sent=733, dg_recv=733, warn=0, err=0, retr=0, loss=0.0
(1428) 20:37:56.457  m: RDP perfomance debug. polls={0; [0, 1]: 14999; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:37:56.457  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10775; [2, 5]: 4223; [5, 10]: 1; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20976) 20:37:59.679  m: UDP socket perfomance debug. addr=34990, recv=740, recv_tm=99.99, deliver_tm=0.01, send=740, send_tm=0.09
(8020) 20:38:02.767  m: Virtual Memory Usage: 1571 mb
(8020) 20:38:08.574  d: Segment step: 1500 (0 commands)
(1428) 20:38:26.458  m: RDP perfomance debug. dg_sent=731, dg_recv=731, warn=0, err=0, retr=0, loss=0.0
(1428) 20:38:26.458  m: RDP perfomance debug. polls={0; [0, 1]: 14999; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:38:26.458  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10797; [2, 5]: 4202; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(8020) 20:38:29.189  d: Pump messages lag
(8020) 20:38:29.223  d: Device lost!
(8020) 20:38:29.229  d: NotifyDeviceLost
(8020) 20:38:29.231  d: Try to reset
(8020) 20:38:29.231  d: Before device reset
(20976) 20:38:29.774  m: UDP socket perfomance debug. addr=34990, recv=717, recv_tm=100.30, deliver_tm=0.01, send=715, send_tm=0.08
(8020) 20:38:32.294  d: After device reset
(8020) 20:38:32.294  d: OnDeviceChanged
(8020) 20:38:32.294  d: NotifyDeviceReset
(8020) 20:38:32.478  d: AltTabChecker: acquire focus
(8020) 20:38:32.480  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 20; [2.0, 5.0]: 1; [5.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 50.0]: 0; [50.0, 100.0]: 0; [100.0, 200.0]: 0; [200.0, 500.0]: 0; 28}
(8020) 20:38:32.480  d: ServerNode: Queue lags detected: min:0 average:1039 max:3204 count:28
(8020) 20:38:32.480  d: ServerNode: Queue lags detected: start:23:38:27 end:23:38:32 step:1735 fopens:0 screenshots:0
(8020) 20:38:32.480  d: ServerNode: Lags detected: min:0 average:108 max:3289 count:1
(8020) 20:38:32.480  d: ServerNode: Lags detected: start:23:38:27 end:23:38:32 step:1736 fopens:0 screenshots:0
(8020) 20:38:32.480  d: ServerNode: Lags detected: RPC ping:11 transport ping:2
(8020) 20:38:32.770  m: Virtual Memory Usage: 1622 mb
(8020) 20:38:33.754  d: Nature map advance, B on Center targeted at 20
(8020) 20:38:33.754  d: Nature map state, A @ 107->110->110, B @ 48->50->50
(8020) 20:38:34.554  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 1; [10.0, 20.0]: 0; [20.0, 30.0]: 0; [30.0, 40.0]: 2; [40.0, 50.0]: 21; 1951}
(8020) 20:38:36.988  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 2; [2.0, 5.0]: 1; [5.0, 10.0]: 10; [10.0, 20.0]: 31; [20.0, 50.0]: 0; [50.0, 100.0]: 1; [100.0, 200.0]: 2; [200.0, 500.0]: 3; 0}
(8020) 20:38:36.988  d: ServerNode: Queue lags detected: min:0 average:34 max:405 count:5
(8020) 20:38:36.988  d: ServerNode: Queue lags detected: start:23:38:32 end:23:38:36 step:1785 fopens:0 screenshots:0
(8020) 20:38:37.087  d: ServerNode: Lags detected: min:0 average:92 max:272 count:1
(8020) 20:38:37.087  d: ServerNode: Lags detected: start:23:38:32 end:23:38:37 step:1786 fopens:0 screenshots:0
(8020) 20:38:37.087  d: ServerNode: Lags detected: RPC ping:268 transport ping:4
(8020) 20:38:38.586  d: Segment step: 1800 (0 commands)
(8020) 20:38:41.731  d: Pump messages lag
(8020) 20:38:44.088  d: Nature map advance, B on Center targeted at 15
(8020) 20:38:44.089  d: Nature map state, A @ 107->110->110, B @ 107->110->110
(8020) 20:38:44.570  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 2; [30.0, 40.0]: 2; [40.0, 50.0]: 66; 525}
(8020) 20:38:48.489  d: Nature map advance, A on Bottom targeted at 15
(8020) 20:38:48.489  d: Nature map state, A @ 97->100->100, B @ 98->100->100
(1428) 20:38:56.459  m: RDP perfomance debug. dg_sent=775, dg_recv=775, warn=0, err=0, retr=0, loss=0.0
(1428) 20:38:56.459  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:38:56.459  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10920; [2, 5]: 4080; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20976) 20:38:59.781  m: UDP socket perfomance debug. addr=34990, recv=758, recv_tm=99.99, deliver_tm=0.01, send=758, send_tm=0.09
(8020) 20:39:01.120  d: Pump messages lag
(8020) 20:39:01.120  d: Re-acquiring input device 'Мышь'...
(8020) 20:39:01.120  d: Re-acquiring input device 'Клавиатура'...
(8020) 20:39:01.126  d: NotifyDeviceLost
(8020) 20:39:01.128  d: AltTabChecker: lost focus
(8020) 20:39:01.331  d: Device lost!
(8020) 20:39:01.331  d: NotifyDeviceLost
(8020) 20:39:01.333  d: Try to reset
(8020) 20:39:01.334  d: Before device reset
(8020) 20:39:04.398  d: After device reset
(8020) 20:39:04.398  d: OnDeviceChanged
(8020) 20:39:04.399  d: NotifyDeviceReset
(8020) 20:39:04.459  m: Virtual Memory Usage: 1557 mb
(8020) 20:39:04.554  d: AltTabChecker: acquire focus
(8020) 20:39:04.555  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 1; [2.0, 5.0]: 1; [5.0, 10.0]: 11; [10.0, 20.0]: 0; [20.0, 50.0]: 1; [50.0, 100.0]: 0; [100.0, 200.0]: 1; [200.0, 500.0]: 3; 32}
(8020) 20:39:04.555  d: ServerNode: Queue lags detected: min:1 average:1296 max:3171 count:36
(8020) 20:39:04.555  d: ServerNode: Queue lags detected: start:23:38:57 end:23:39:04 step:2035 fopens:0 screenshots:0
(8020) 20:39:04.555  d: ServerNode: Lags detected: min:0 average:149 max:3267 count:2
(8020) 20:39:04.555  d: ServerNode: Lags detected: start:23:38:57 end:23:39:04 step:2036 fopens:0 screenshots:0
(8020) 20:39:04.555  d: ServerNode: Lags detected: RPC ping:17 transport ping:2
(8020) 20:39:04.652  m: Frame time histo: {0; [0.0, 2.0]: 2; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 27; 241}
(8020) 20:39:04.956  d: Nature map advance, B on Center targeted at 20
(8020) 20:39:04.956  d: Nature map state, A @ 107->110->110, B @ 158->160->160
(8020) 20:39:06.987  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 0; [2.0, 5.0]: 9; [5.0, 10.0]: 15; [10.0, 20.0]: 0; [20.0, 50.0]: 0; [50.0, 100.0]: 2; [100.0, 200.0]: 1; [200.0, 500.0]: 3; 20}
(8020) 20:39:06.988  d: ServerNode: Queue lags detected: min:3 average:639 max:2471 count:24
(8020) 20:39:06.988  d: ServerNode: Queue lags detected: start:23:39:04 end:23:39:06 step:2085 fopens:0 screenshots:0
(8020) 20:39:08.587  d: Segment step: 2100 (1 commands)
(8020) 20:39:14.654  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 3; [40.0, 50.0]: 88; 506}
(1428) 20:39:26.459  m: RDP perfomance debug. dg_sent=764, dg_recv=764, warn=0, err=0, retr=0, loss=0.0
(1428) 20:39:26.459  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:39:26.459  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10393; [2, 5]: 4608; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20976) 20:39:29.710  m: UDP socket perfomance debug. addr=34990, recv=799, recv_tm=99.71, deliver_tm=0.01, send=800, send_tm=0.10
(8020) 20:39:34.468  m: Virtual Memory Usage: 1559 mb
(8020) 20:39:38.606  d: Segment step: 2400 (0 commands)
(1428) 20:39:56.461  m: RDP perfomance debug. dg_sent=837, dg_recv=837, warn=0, err=0, retr=0, loss=0.0
(1428) 20:39:56.461  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:39:56.461  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11179; [2, 5]: 3822; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20976) 20:39:59.710  m: UDP socket perfomance debug. addr=34990, recv=826, recv_tm=99.97, deliver_tm=0.01, send=826, send_tm=0.10
(8020) 20:40:04.472  m: Virtual Memory Usage: 1562 mb
(8020) 20:40:04.674  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 3; [40.0, 50.0]: 67; 519}
(8020) 20:40:08.607  d: Segment step: 2700 (1 commands)
(1428) 20:40:26.462  m: RDP perfomance debug. dg_sent=827, dg_recv=827, warn=0, err=0, retr=0, loss=0.0
(1428) 20:40:26.462  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:40:26.462  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10974; [2, 5]: 4027; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20976) 20:40:29.730  m: UDP socket perfomance debug. addr=34990, recv=830, recv_tm=100.02, deliver_tm=0.01, send=830, send_tm=0.10
(8020) 20:40:32.127  d: Nature map advance, B on Center targeted at 15
(8020) 20:40:32.127  d: Nature map state, A @ 107->110->110, B @ 112->110->110
(8020) 20:40:34.488  m: Virtual Memory Usage: 1563 mb
(8020) 20:40:38.625  d: Segment step: 3000 (0 commands)
(8020) 20:40:53.462  d: Pump messages lag
(8020) 20:40:53.462  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 5; [2.0, 5.0]: 0; [5.0, 10.0]: 0; [10.0, 20.0]: 29; [20.0, 50.0]: 0; [50.0, 100.0]: 0; [100.0, 200.0]: 0; [200.0, 500.0]: 0; 16}
(8020) 20:40:53.462  d: ServerNode: Queue lags detected: min:0 average:714 max:2952 count:16
(8020) 20:40:53.462  d: ServerNode: Queue lags detected: start:23:40:47 end:23:40:53 step:3135 fopens:0 screenshots:0
(8020) 20:40:53.462  d: ServerNode: Lags detected: min:0 average:127 max:3035 count:1
(8020) 20:40:53.462  d: ServerNode: Lags detected: start:23:40:47 end:23:40:53 step:3136 fopens:0 screenshots:0
(8020) 20:40:53.462  d: ServerNode: Lags detected: RPC ping:13 transport ping:4
(8020) 20:40:53.467  d: Re-acquiring input device 'Мышь'...
(8020) 20:40:53.467  d: Re-acquiring input device 'Клавиатура'...
(8020) 20:40:53.474  d: NotifyDeviceLost
(8020) 20:40:53.476  d: AltTabChecker: lost focus
(8020) 20:40:54.718  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 30.0]: 0; [30.0, 40.0]: 4; [40.0, 50.0]: 53; 736}
(1428) 20:40:56.463  m: RDP perfomance debug. dg_sent=813, dg_recv=813, warn=0, err=0, retr=0, loss=0.0
(1428) 20:40:56.463  m: RDP perfomance debug. polls={0; [0, 1]: 14999; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:40:56.463  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11017; [2, 5]: 3981; [5, 10]: 1; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(8020) 20:40:57.011  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 31; [2.0, 5.0]: 4; [5.0, 10.0]: 1; [10.0, 20.0]: 0; [20.0, 50.0]: 0; [50.0, 100.0]: 1; [100.0, 200.0]: 1; [200.0, 500.0]: 3; 9}
(8020) 20:40:57.011  d: ServerNode: Queue lags detected: min:0 average:197 max:1353 count:13
(8020) 20:40:57.011  d: ServerNode: Queue lags detected: start:23:40:53 end:23:40:57 step:3185 fopens:0 screenshots:0
(20976) 20:40:59.715  m: UDP socket perfomance debug. addr=34990, recv=800, recv_tm=99.93, deliver_tm=0.01, send=800, send_tm=0.11
(8020) 20:41:04.489  m: Virtual Memory Usage: 1568 mb
(8020) 20:41:05.313  d: Nature map advance, A on Bottom targeted at 9
(8020) 20:41:05.313  d: Nature map state, A @ 157->160->160, B @ 98->100->100
(8020) 20:41:08.614  d: Segment step: 3300 (1 commands)
(1428) 20:41:26.465  m: RDP perfomance debug. dg_sent=727, dg_recv=727, warn=0, err=0, retr=0, loss=0.0
(1428) 20:41:26.465  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:41:26.465  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10940; [2, 5]: 4061; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(8020) 20:41:27.428  d: Nature map advance, B on Bottom targeted at 15
(8020) 20:41:27.428  d: Nature map state, A @ 103->100->100, B @ 98->100->100
(20976) 20:41:29.725  m: UDP socket perfomance debug. addr=34990, recv=733, recv_tm=99.99, deliver_tm=0.01, send=733, send_tm=0.09
(8020) 20:41:34.490  m: Virtual Memory Usage: 1568 mb
(8020) 20:41:38.624  d: Segment step: 3600 (2 commands)
(1428) 20:41:56.465  m: RDP perfomance debug. dg_sent=713, dg_recv=713, warn=0, err=0, retr=0, loss=0.0
(1428) 20:41:56.465  m: RDP perfomance debug. polls={0; [0, 1]: 14999; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1428) 20:41:56.465  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10698; [2, 5]: 4300; [5, 10]: 1; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(20976) 20:41:59.729  m: UDP socket perfomance debug. addr=34990, recv=711, recv_tm=99.99, deliver_tm=0.01, send=711, send_tm=0.08
(8020) 20:42:04.492  m: Virtual Memory Usage: 1567 mb
(8020) 20:42:08.626  d: Segment step: 3900 (1 commands)
(8020) 20:42:15.455  d: Device lost!
(8020) 20:42:15.455  d: NotifyDeviceLost
(8020) 20:42:15.458  d: Try to reset
(8020) 20:42:15.458  d: Before device reset
(8020) 20:42:18.525  d: After device reset
(8020) 20:42:18.525  d: OnDeviceChanged
(8020) 20:42:18.525  d: NotifyDeviceReset
(8020) 20:42:18.681  d: AltTabChecker: acquire focus
(8020) 20:42:18.683  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 14; [2.0, 5.0]: 20; [5.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 50.0]: 0; [50.0, 100.0]: 0; [100.0, 200.0]: 0; [200.0, 500.0]: 0; 16}
(8020) 20:42:18.683  d: ServerNode: Queue lags detected: min:0 average:772 max:3157 count:16
(8020) 20:42:18.683  d: ServerNode: Queue lags detected: start:23:42:12 end:23:42:18 step:3985 fopens:0 screenshots:0
(8020) 20:42:18.683  d: ServerNode: Lags detected: min:0 average:131 max:3257 count:1
(8020) 20:42:18.683  d: ServerNode: Lags detected: start:23:42:12 end:23:42:18 step:3986 fopens:0 screenshots:0
(8020) 20:42:18.683  d: ServerNode: Lags detected: RPC ping:8 transport ping:3
