Local time: +3:00 UTC
ProcessId: 11736
(9460) 18:20:45.259  d: System runned under native Windows
(13240) 18:21:27.948  d: MinigamePlace: 0.153
(13240) 18:21:27.970  d: Critter: 0.021
(13240) 18:21:28.146  d: Tower: 0.176
(13240) 18:21:28.150  d: AdvMapObstacle: 0.004
(13240) 18:21:28.854  d: SpawnHeroes:FindPlayers: 0.000
(13240) 18:21:28.854  d: SpawnHeroes:FindPlace: 0.000
(13240) 18:21:29.001  d: MemoryPool: megapool; allocated size: 115343360; payload: 115304960
(13240) 18:21:29.001  d: MemoryPool: megapool; new allocated size: 125829120
(13240) 18:21:29.135  d: Start preloading hero's (Dummy name) resources
(13240) 18:21:29.299  d: SpawnHeroes:CreateHero:0: 0.445
(13240) 18:21:29.402  d: Start preloading hero's (Dummy name) resources
(13240) 18:21:29.594  d: SpawnHeroes:CreateHero:1: 0.295
(13240) 18:21:29.715  d: Start preloading hero's (Dummy name) resources
(13240) 18:21:29.972  d: SpawnHeroes:CreateHero:3: 0.378
(13240) 18:21:30.084  d: Start preloading hero's (Dummy name) resources
(13240) 18:21:30.183  d: SpawnHeroes:CreateHero:4: 0.211
(13240) 18:21:30.249  d: Start preloading hero's (Dummy name) resources
(13240) 18:21:30.341  d: SpawnHeroes:CreateHero:5: 0.158
(13240) 18:21:30.427  d: Start preloading hero's (Dummy name) resources
(13240) 18:21:30.466  d: SpawnHeroes:CreateHero:2: 0.125
(13240) 18:21:30.533  d: Start preloading hero's (Dummy name) resources
(13240) 18:21:30.569  d: SpawnHeroes:CreateHero:6: 0.103
(13240) 18:21:30.682  d: Start preloading hero's (Dummy name) resources
(13240) 18:21:30.745  d: MemoryPool: megapool; allocated size: 125829120; payload: 125688832
(13240) 18:21:30.745  d: MemoryPool: megapool; new allocated size: 136314880
(13240) 18:21:30.760  d: SpawnHeroes:CreateHero:7: 0.191
(13240) 18:21:30.885  d: Start preloading hero's (Dummy name) resources
(13240) 18:21:30.924  d: SpawnHeroes:CreateHero:8: 0.163
(13240) 18:21:30.999  d: Start preloading hero's (Dummy name) resources
(13240) 18:21:31.014  d: SpawnHeroes:CreateHero:9: 0.090
(13240) 18:21:31.235  d: resources[0]: Creeps/A/SuperHeavy/InventorSummon.CREEP.xdb
(13240) 18:21:32.051  d: Map StatsCoeffFromForce = 1.513
(13240) 18:21:32.071  d: Map 'Maps/Multiplayer/MOBA/_.ADMP.xdb' loaded
(9460) 18:21:32.093  d: Stopping thread. tid=13240, from_tid=9460, ptr=4372a9e8
(9460) 18:21:32.093  d: Thread stopped. tid=13240, ptr=4372a9e8
(9460) 18:21:33.073  d: Easel::PrefetchData: 0.934
(9460) 18:21:33.165  d: complaintsToday 2 complaintsMax 2
(9460) 18:21:33.180  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.181  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.182  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.195  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.196  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.211  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.211  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.224  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.224  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.240  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.240  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.256  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.256  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.271  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.271  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.286  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.287  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.303  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.303  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.316  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.316  d:  TRACE FROM FLASH SetHero 
(9460) 18:21:33.352  m: GameClient.MapLoadCooldown, clientId is 5599879
(9460) 18:21:33.352  m: SENDING our (5599879) progress: 100
(9460) 18:21:33.373  m: Frame time histo: {0; [0.0, 2.0]: 2; [2.0, 10.0]: 4; [10.0, 20.0]: 110; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 0; 2}
(9460) 18:21:36.192  d: GameClient.ClientReady
(17792) 18:21:44.946  m: RDP perfomance debug. dg_sent=369, dg_recv=369, warn=0, err=0, retr=0, loss=0.0
(17792) 18:21:44.946  m: RDP perfomance debug. polls={0; [0, 1]: 15006; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:21:44.946  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10276; [2, 5]: 4730; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5608) 18:21:48.361  m: UDP socket perfomance debug. addr=34990, recv=374, recv_tm=99.99, deliver_tm=0.01, send=374, send_tm=0.05
(9460) 18:21:51.107  m: Virtual Memory Usage: 1553 mb
(9460) 18:22:03.478  d: Pump messages lag
(9460) 18:22:07.876  d: Pump messages lag
(9460) 18:22:07.881  d: NotifyDeviceLost
(9460) 18:22:07.883  d: AltTabChecker: lost focus
(9460) 18:22:08.954  d: Device lost!
(9460) 18:22:08.954  d: NotifyDeviceLost
(9460) 18:22:08.956  d: Try to reset
(9460) 18:22:08.956  d: Before device reset
(9460) 18:22:12.001  d: After device reset
(9460) 18:22:12.001  d: OnDeviceChanged
(9460) 18:22:12.001  d: NotifyDeviceReset
(9460) 18:22:12.018  d: AltTabChecker: acquire focus
(9460) 18:22:13.392  m: Frame time histo: {0; [0.0, 2.0]: 2; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 1; [40.0, 50.0]: 0; 11835}
(17792) 18:22:14.946  m: RDP perfomance debug. dg_sent=384, dg_recv=384, warn=0, err=0, retr=0, loss=0.0
(17792) 18:22:14.946  m: RDP perfomance debug. polls={0; [0, 1]: 15004; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:22:14.946  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10323; [2, 5]: 4681; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5608) 18:22:18.362  m: UDP socket perfomance debug. addr=34990, recv=384, recv_tm=99.98, deliver_tm=0.01, send=385, send_tm=0.05
(9460) 18:22:21.107  m: Virtual Memory Usage: 1543 mb
(17792) 18:22:44.948  m: RDP perfomance debug. dg_sent=392, dg_recv=392, warn=0, err=0, retr=0, loss=0.0
(17792) 18:22:44.948  m: RDP perfomance debug. polls={0; [0, 1]: 15004; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:22:44.948  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10236; [2, 5]: 4768; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5608) 18:22:48.364  m: UDP socket perfomance debug. addr=34990, recv=388, recv_tm=99.96, deliver_tm=0.01, send=388, send_tm=0.05
(9460) 18:22:51.110  m: Virtual Memory Usage: 1543 mb
(9460) 18:23:11.416  d: GameClient.Running
(9460) 18:23:11.610  d: HideLoadingScreen
(9460) 18:23:11.617  d:  TRACE FROM FLASH Ignore -1 
(9460) 18:23:11.617  d: GameStatistics:LogPvxLogin
(9460) 18:23:11.617  d: LogPvxLogin: relayAddress = 92.242.35.3:35008
(9460) 18:23:11.617  d: Start segment step: 1291 (0 commands)
(9460) 18:23:11.682  d: Movie::SetViewport (w,h) = (1821, 1027)
(9460) 18:23:13.413  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 2; [10.0, 20.0]: 0; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 3; 555}
(17792) 18:23:14.948  m: RDP perfomance debug. dg_sent=428, dg_recv=427, warn=0, err=0, retr=1, loss=0.8
(17792) 18:23:14.948  m: RDP perfomance debug. polls={0; [0, 1]: 15004; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:23:14.948  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10248; [2, 5]: 4756; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(9460) 18:23:16.397  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 1; [2.0, 5.0]: 1; [5.0, 10.0]: 0; [10.0, 20.0]: 41; [20.0, 50.0]: 2; [50.0, 100.0]: 1; [100.0, 200.0]: 2; [200.0, 500.0]: 2; 0}
(9460) 18:23:16.397  d: ServerNode: Queue lags detected: min:1 average:32 max:372 count:4
(9460) 18:23:16.397  d: ServerNode: Queue lags detected: start:21:23:11 end:21:23:16 step:1340 fopens:11 screenshots:0
(9460) 18:23:16.497  d: ServerNode: Lags detected: min:0 average:97 max:444 count:1
(9460) 18:23:16.497  d: ServerNode: Lags detected: start:21:23:11 end:21:23:16 step:1341 fopens:11 screenshots:0
(9460) 18:23:16.497  d: ServerNode: Lags detected: RPC ping:426 transport ping:3
(5608) 18:23:18.302  m: UDP socket perfomance debug. addr=34990, recv=469, recv_tm=99.76, deliver_tm=0.01, send=470, send_tm=0.06
(9460) 18:23:21.126  m: Virtual Memory Usage: 1593 mb
(9460) 18:23:32.497  d: Segment step: 1500 (1 commands)
(9460) 18:23:33.498  d: Nature map advance, B on Center targeted at 26
(9460) 18:23:33.498  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(9460) 18:23:33.549  d: Stopping thread. tid=18728, from_tid=9460, ptr=23351ce8
(9460) 18:23:33.549  d: Thread stopped. tid=18728, ptr=23351ce8
(9460) 18:23:36.698  d: Nature map advance, A on Center targeted at 4
(9460) 18:23:36.698  d: Nature map state, A @ 0->0->0, B @ 48->50->50
(9460) 18:23:40.598  d: Nature map advance, A on Top targeted at 4
(9460) 18:23:40.598  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(9460) 18:23:41.299  d: Nature map advance, B on Center targeted at 20
(9460) 18:23:41.299  d: Nature map state, A @ 48->50->50, B @ 48->50->50
(9460) 18:23:43.431  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 36; 560}
(9460) 18:23:44.098  d: Nature map advance, B on Top targeted at 27
(9460) 18:23:44.099  d: Nature map state, A @ 48->50->50, B @ 0->0->0
(9460) 18:23:44.598  d: Nature map advance, B on Bottom targeted at 26
(9460) 18:23:44.598  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(17792) 18:23:44.948  m: RDP perfomance debug. dg_sent=702, dg_recv=702, warn=0, err=0, retr=0, loss=0.0
(17792) 18:23:44.948  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:23:44.948  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10547; [2, 5]: 4454; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(9460) 18:23:45.098  d: Nature map advance, A on Bottom targeted at 3
(9460) 18:23:45.098  d: Nature map state, A @ 0->0->0, B @ 12->15->50
(9460) 18:23:47.598  d: Nature map advance, A on Center targeted at 10
(9460) 18:23:47.598  d: Nature map state, A @ 48->50->50, B @ 107->110->110
(9460) 18:23:48.199  d: Nature map advance, B on Center targeted at 15
(9460) 18:23:48.199  d: Nature map state, A @ 65->68->110, B @ 107->110->110
(5608) 18:23:48.320  m: UDP socket perfomance debug. addr=34990, recv=698, recv_tm=99.99, deliver_tm=0.01, send=698, send_tm=0.10
(9460) 18:23:51.128  m: Virtual Memory Usage: 1601 mb
(9460) 18:23:52.401  d: Nature map advance, A on Top targeted at 9
(9460) 18:23:52.401  d: Nature map state, A @ 48->50->50, B @ 39->40->40
(9460) 18:23:57.199  d: Nature map advance, B on Top targeted at 21
(9460) 18:23:57.199  d: Nature map state, A @ 98->100->100, B @ 39->40->40
(9460) 18:23:57.699  d: Nature map advance, B on Bottom targeted at 21
(9460) 18:23:57.700  d: Nature map state, A @ 39->40->40, B @ 48->50->50
(9460) 18:23:57.899  d: Nature map advance, A on Bottom targeted at 9
(9460) 18:23:57.899  d: Nature map state, A @ 39->40->40, B @ 53->56->100
(9460) 18:24:02.499  d: Segment step: 1800 (1 commands)
(9460) 18:24:11.001  d: GameClient: Ping statistics: start:21:23:11, end:21:24:11
(9460) 18:24:11.001  d: GameClient: Long ping (RPC): samples:1, min:426, max:426, avg:426
(9460) 18:24:11.001  d: GameClient: Norm ping (RPC): samples:11, min:12, max:32, avg:17
(9460) 18:24:11.001  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(9460) 18:24:11.001  d: GameClient: Norm ping (TGS): samples:1, min:4, max:4, avg:4
(9460) 18:24:11.001  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(9460) 18:24:11.001  d: GameClient: Norm ping (TLS): samples:5, min:3, max:4, avg:3
(17792) 18:24:14.950  m: RDP perfomance debug. dg_sent=752, dg_recv=752, warn=0, err=0, retr=0, loss=0.0
(17792) 18:24:14.950  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:24:14.950  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10854; [2, 5]: 4147; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(9460) 18:24:17.400  d: Nature map advance, B on Top targeted at 15
(9460) 18:24:17.400  d: Nature map state, A @ 98->100->100, B @ 97->100->100
(5608) 18:24:18.391  m: UDP socket perfomance debug. addr=34990, recv=754, recv_tm=100.21, deliver_tm=0.01, send=753, send_tm=0.10
(9460) 18:24:19.103  d: Nature map advance, B on Bottom targeted at 15
(9460) 18:24:19.103  d: Nature map state, A @ 97->100->100, B @ 98->100->100
(9460) 18:24:21.129  m: Virtual Memory Usage: 1615 mb
(9460) 18:24:21.701  d: Nature map advance, B on Center targeted at 20
(9460) 18:24:21.702  d: Nature map state, A @ 107->110->110, B @ 158->160->160
(9460) 18:24:32.501  d: Segment step: 2100 (1 commands)
(17792) 18:24:44.952  m: RDP perfomance debug. dg_sent=741, dg_recv=741, warn=0, err=0, retr=0, loss=0.0
(17792) 18:24:44.952  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:24:44.952  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10343; [2, 5]: 4658; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5608) 18:24:48.402  m: UDP socket perfomance debug. addr=34990, recv=742, recv_tm=99.97, deliver_tm=0.01, send=742, send_tm=0.09
(9460) 18:24:51.133  m: Virtual Memory Usage: 1623 mb
(9460) 18:25:02.518  d: Segment step: 2400 (0 commands)
(17792) 18:25:14.953  m: RDP perfomance debug. dg_sent=727, dg_recv=727, warn=0, err=0, retr=0, loss=0.0
(17792) 18:25:14.953  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:25:14.953  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10444; [2, 5]: 4557; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5608) 18:25:18.409  m: UDP socket perfomance debug. addr=34990, recv=733, recv_tm=100.00, deliver_tm=0.01, send=734, send_tm=0.10
(9460) 18:25:21.134  m: Virtual Memory Usage: 1631 mb
(9460) 18:25:32.520  d: Segment step: 2700 (0 commands)
(9460) 18:25:35.721  d: Nature map advance, A on Center targeted at 15
(9460) 18:25:35.721  d: Nature map state, A @ 107->110->110, B @ 112->110->110
(17792) 18:25:44.954  m: RDP perfomance debug. dg_sent=756, dg_recv=755, warn=0, err=0, retr=1, loss=0.2
(17792) 18:25:44.954  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:25:44.954  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10641; [2, 5]: 4360; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5608) 18:25:48.361  m: UDP socket perfomance debug. addr=34990, recv=753, recv_tm=99.82, deliver_tm=0.01, send=754, send_tm=0.10
(9460) 18:25:51.136  m: Virtual Memory Usage: 1633 mb
(9460) 18:25:53.505  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 2; [30.0, 40.0]: 3; [40.0, 50.0]: 82; 504}
(17792) 18:25:57.134  W: Datagram sequence out of range. descr=(92.242.35.6:35016 37967:100), seq=11693, wnd_start=11694, wnd_size=256
(9460) 18:26:02.522  d: Segment step: 3000 (2 commands)
(9460) 18:26:06.925  d: Nature map advance, A on Center targeted at 10
(9460) 18:26:06.925  d: Nature map state, A @ 158->160->160, B @ 112->110->110
(17792) 18:26:14.955  m: RDP perfomance debug. dg_sent=735, dg_recv=735, warn=1, err=0, retr=0, loss=0.0
(17792) 18:26:14.955  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:26:14.955  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10292; [2, 5]: 4709; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5608) 18:26:18.421  m: UDP socket perfomance debug. addr=34990, recv=727, recv_tm=100.14, deliver_tm=0.01, send=726, send_tm=0.09
(9460) 18:26:21.153  m: Virtual Memory Usage: 1648 mb
(9460) 18:26:32.539  d: Segment step: 3300 (3 commands)
(17792) 18:26:44.957  m: RDP perfomance debug. dg_sent=746, dg_recv=746, warn=0, err=0, retr=0, loss=0.0
(17792) 18:26:44.957  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:26:44.957  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10758; [2, 5]: 4243; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5608) 18:26:48.372  m: UDP socket perfomance debug. addr=34990, recv=759, recv_tm=99.81, deliver_tm=0.01, send=760, send_tm=0.10
(9460) 18:26:51.154  m: Virtual Memory Usage: 1651 mb
(9460) 18:26:58.040  d: Nature map advance, A on Center targeted at 15
(9460) 18:26:58.040  d: Nature map state, A @ 112->110->110, B @ 112->110->110
(9460) 18:27:02.540  d: Segment step: 3600 (3 commands)
(9460) 18:27:13.577  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 2; [40.0, 50.0]: 72; 522}
(17792) 18:27:14.959  m: RDP perfomance debug. dg_sent=765, dg_recv=765, warn=0, err=0, retr=0, loss=0.0
(17792) 18:27:14.959  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:27:14.959  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10749; [2, 5]: 4252; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5608) 18:27:18.445  m: UDP socket perfomance debug. addr=34990, recv=761, recv_tm=99.92, deliver_tm=0.01, send=761, send_tm=0.09
(9460) 18:27:21.156  m: Virtual Memory Usage: 1653 mb
(9460) 18:27:23.576  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 4; [40.0, 50.0]: 93; 498}
(9460) 18:27:32.542  d: Segment step: 3900 (2 commands)
(9460) 18:27:33.541  d: HIDE CLIENT
(9460) 18:27:33.591  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 2; [20.0, 30.0]: 0; [30.0, 40.0]: 3; [40.0, 50.0]: 90; 501}
(9460) 18:27:34.545  d: Nature map advance, B on Bottom targeted at 21
(9460) 18:27:34.545  d: Nature map state, A @ 97->100->100, B @ 157->160->160
(9460) 18:27:34.758  d: Start level 0, paint 0
(9460) 18:27:34.758  d: Easel::StartLevel!
(17792) 18:27:35.058  W: Datagram sequence out of range. descr=(92.242.35.6:35016 37967:100), seq=12691, wnd_start=12692, wnd_size=256
(17792) 18:27:35.660  W: Datagram sequence out of range. descr=(92.242.35.6:35016 37967:100), seq=12697, wnd_start=12698, wnd_size=256
(17792) 18:27:35.862  W: Datagram sequence out of range. descr=(92.242.35.6:35016 37967:100), seq=12699, wnd_start=12700, wnd_size=256
(9460) 18:27:39.977  m: gamechat::Client::OnNewMessage(sid=306020 chnlname=Session nickname=[2014?]Ra13 msg=???? ?????? ????)
(9460) 18:27:41.043  d: Nature map advance, A on Center targeted at 10
(9460) 18:27:41.044  d: Nature map state, A @ 158->160->160, B @ 112->110->110
(9460) 18:27:41.242  d: Nature map advance, A on Bottom targeted at 15
(9460) 18:27:41.242  d: Nature map state, A @ 97->100->100, B @ 103->100->100
(17792) 18:27:44.960  m: RDP perfomance debug. dg_sent=723, dg_recv=723, warn=3, err=0, retr=0, loss=0.0
(17792) 18:27:44.960  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:27:44.960  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10592; [2, 5]: 4409; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5608) 18:27:48.463  m: UDP socket perfomance debug. addr=34990, recv=716, recv_tm=100.03, deliver_tm=0.01, send=716, send_tm=0.08
(9460) 18:27:49.309  d: Window FlashScreen got focus
(9460) 18:27:51.172  m: Virtual Memory Usage: 1656 mb
(9460) 18:27:53.370  d: Pump messages lag
(9460) 18:27:58.899  m: gamechat::Client::SendMsg(msg=??? ?? ??????? chnltype=2)
(9460) 18:27:58.926  m: gamechat::Client::OnNewMessage(sid=306020 chnlname=Session nickname=[minus]???? ??????????? msg=??? ?? ???????)
(9460) 18:28:02.259  d: Nature map advance, A on Center targeted at 15
(9460) 18:28:02.260  d: Nature map state, A @ 112->110->110, B @ 112->110->110
(9460) 18:28:02.558  d: Segment step: 4200 (3 commands)
(9460) 18:28:09.263  d: Nature map advance, A on Bottom targeted at 9
(9460) 18:28:09.263  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(17792) 18:28:14.961  m: RDP perfomance debug. dg_sent=720, dg_recv=719, warn=0, err=0, retr=0, loss=0.0
(17792) 18:28:14.961  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:28:14.961  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10405; [2, 5]: 4596; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(9460) 18:28:16.159  d: Nature map advance, B on Bottom targeted at 15
(9460) 18:28:16.159  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(5608) 18:28:18.466  m: UDP socket perfomance debug. addr=34990, recv=728, recv_tm=99.98, deliver_tm=0.01, send=728, send_tm=0.10
(9460) 18:28:20.760  d: Execute stop level connad
(9460) 18:28:20.760  d: Easel::StopLevel!
(9460) 18:28:21.059  d: OnLeaveMinigameCmd...
(9460) 18:28:21.059  d: EaselMinigame::Leave
(9460) 18:28:21.176  m: Virtual Memory Usage: 1656 mb
(9460) 18:28:32.561  d: Segment step: 4500 (5 commands)
(9460) 18:28:43.644  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 5; [40.0, 50.0]: 67; 523}
(17792) 18:28:44.963  m: RDP perfomance debug. dg_sent=767, dg_recv=767, warn=0, err=0, retr=0, loss=0.0
(17792) 18:28:44.963  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(17792) 18:28:44.963  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10542; [2, 5]: 4459; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5608) 18:28:48.465  m: UDP socket perfomance debug. addr=34990, recv=769, recv_tm=99.98, deliver_tm=0.01, send=769, send_tm=0.10
(9460) 18:28:51.189  m: Virtual Memory Usage: 1656 mb
(9460) 18:29:02.564  d: Segment step: 4800 (2 commands)
(9460) 18:29:03.667  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 2; [20.0, 30.0]: 0; [30.0, 40.0]: 3; [40.0, 50.0]: 83; 508}
(9460) 18:29:09.465  d: Nature map advance, B on Top targeted at 21
(9460) 18:29:09.465  d: Nature map state, A @ 98->100->100, B @ 157->160->160
(17792) 18:29:14.964  m: RDP perfomance debug. dg_sent=753, dg_recv=753, warn=0, err=0, retr=0, loss=0.0
