Local time: +3:00 UTC
ProcessId: 8804
(18796) 16:49:14.850  d: System runned under native Windows
(16916) 16:49:53.807  d: MemoryPool: megapool; new allocated size: 125829120
(16916) 16:49:53.865  d: Start preloading hero's (Dummy name) resources
(16916) 16:49:53.980  d: SpawnHeroes:CreateHero:0: 0.321
(16916) 16:49:54.066  d: Start preloading hero's (Dummy name) resources
(16916) 16:49:54.107  d: SpawnHeroes:CreateHero:1: 0.127
(16916) 16:49:54.314  d: Start preloading hero's (Dummy name) resources
(16916) 16:49:54.411  d: SpawnHeroes:CreateHero:3: 0.304
(16916) 16:49:54.495  d: Start preloading hero's (Dummy name) resources
(16916) 16:49:54.518  d: SpawnHeroes:CreateHero:4: 0.107
(16916) 16:49:54.605  d: Start preloading hero's (Dummy name) resources
(16916) 16:49:54.851  d: SpawnHeroes:CreateHero:5: 0.333
(16916) 16:49:54.941  d: Start preloading hero's (Dummy name) resources
(16916) 16:49:54.953  d: SpawnHeroes:CreateHero:2: 0.102
(16916) 16:49:55.023  d: Start preloading hero's (Dummy name) resources
(16916) 16:49:55.033  d: SpawnHeroes:CreateHero:6: 0.080
(16916) 16:49:55.124  d: Start preloading hero's (Dummy name) resources
(16916) 16:49:55.239  d: SpawnHeroes:CreateHero:7: 0.206
(16916) 16:49:55.300  d: Start preloading hero's (Dummy name) resources
(16916) 16:49:55.319  d: SpawnHeroes:CreateHero:8: 0.080
(16916) 16:49:55.442  d: Start preloading hero's (Dummy name) resources
(16916) 16:49:55.460  d: MemoryPool: megapool; allocated size: 125829120; payload: 125809664
(16916) 16:49:55.460  d: MemoryPool: megapool; new allocated size: 136314880
(16916) 16:49:55.522  d: SpawnHeroes:CreateHero:9: 0.202
(16916) 16:49:55.651  d: resources[0]: Creeps/A/SuperHeavy/InventorSummon.CREEP.xdb
(16916) 16:49:56.416  d: Map StatsCoeffFromForce = 1.445
(16916) 16:49:56.442  d: Map 'Maps/Multiplayer/MOBA/_.ADMP.xdb' loaded
(18796) 16:49:56.493  d: Stopping thread. tid=16916, from_tid=18796, ptr=4400ebf8
(18796) 16:49:56.493  d: Thread stopped. tid=16916, ptr=4400ebf8
(18796) 16:49:57.350  d: Easel::PrefetchData: 0.824
(18796) 16:49:57.414  d: complaintsToday 2 complaintsMax 2
(18796) 16:49:57.442  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.444  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.458  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.458  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.473  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.473  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.488  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.488  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.489  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.504  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.504  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.518  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.518  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.533  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.534  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.547  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.547  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.560  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.560  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.576  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.577  d:  TRACE FROM FLASH SetHero 
(18796) 16:49:57.611  m: GameClient.MapLoadCooldown, clientId is 5599879
(18796) 16:49:57.612  m: SENDING our (5599879) progress: 100
(18796) 16:50:00.449  d: GameClient.ClientReady
(18796) 16:50:02.865  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 2; [10.0, 20.0]: 58; [20.0, 30.0]: 1; [30.0, 40.0]: 1; [40.0, 50.0]: 0; 313}
(18796) 16:50:06.918  d: Pump messages lag
(18796) 16:50:06.936  d: Window FlashScreen losing focus
(18796) 16:50:06.936  d: Window FlashScreen got focus
(18796) 16:50:07.516  m: gamechat::Client::OnNewMessage(sid=295784 chnlname=Left nickname=[N_H]Notat msg=????? ?????? ? ??)
(18796) 16:50:12.866  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 1; 596}
(6316) 16:50:14.514  m: RDP perfomance debug. dg_sent=379, dg_recv=379, warn=0, err=0, retr=0, loss=0.0
(6316) 16:50:14.514  m: RDP perfomance debug. polls={0; [0, 1]: 15011; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:50:14.514  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9738; [2, 5]: 5272; [5, 10]: 1; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16728) 16:50:17.454  m: UDP socket perfomance debug. addr=34990, recv=379, recv_tm=99.94, deliver_tm=0.01, send=380, send_tm=0.04
(18796) 16:50:20.898  m: Virtual Memory Usage: 1530 mb
(6316) 16:50:44.516  m: RDP perfomance debug. dg_sent=402, dg_recv=402, warn=0, err=0, retr=0, loss=0.0
(6316) 16:50:44.516  m: RDP perfomance debug. polls={0; [0, 1]: 15022; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:50:44.516  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9796; [2, 5]: 5226; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16728) 16:50:47.456  m: UDP socket perfomance debug. addr=34990, recv=402, recv_tm=99.97, deliver_tm=0.01, send=402, send_tm=0.04
(18796) 16:50:50.901  m: Virtual Memory Usage: 1532 mb
(18796) 16:51:00.383  m: gamechat::Client::OnNewMessage(sid=295784 chnlname=Left nickname=[minus]?????? msg=https://discord.gg/h2wmU)
(18796) 16:51:08.018  m: gamechat::Client::OnNewMessage(sid=295784 chnlname=Left nickname=Kiss Me Hard Before You Go msg=? ???? ??? ????????)
(6316) 16:51:14.516  m: RDP perfomance debug. dg_sent=403, dg_recv=403, warn=0, err=0, retr=0, loss=0.0
(6316) 16:51:14.516  m: RDP perfomance debug. polls={0; [0, 1]: 15020; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:51:14.516  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9743; [2, 5]: 5277; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18796) 16:51:14.834  m: gamechat::Client::OnNewMessage(sid=295784 chnlname=Left nickname=[N_H]Notat msg=??????)
(16728) 16:51:17.472  m: UDP socket perfomance debug. addr=34990, recv=404, recv_tm=100.03, deliver_tm=0.01, send=404, send_tm=0.04
(18796) 16:51:18.768  m: gamechat::Client::OnNewMessage(sid=295784 chnlname=Left nickname=[minus]?????? msg=???? ??? ??????)
(18796) 16:51:19.035  m: gamechat::Client::OnNewMessage(sid=295784 chnlname=Left nickname=[N_H]Notat msg=3 ?????? ???)
(18796) 16:51:20.917  m: Virtual Memory Usage: 1532 mb
(18796) 16:51:24.169  m: gamechat::Client::OnNewMessage(sid=295784 chnlname=Left nickname=[minus]?????? msg=???? ?????? ?? ?????)
(18796) 16:51:34.339  d: GameClient.Running
(18796) 16:51:34.524  d: HideLoadingScreen
(18796) 16:51:34.525  d:  TRACE FROM FLASH Ignore -1 
(18796) 16:51:34.526  d: GameStatistics:LogPvxLogin
(18796) 16:51:34.526  d: LogPvxLogin: relayAddress = 92.242.35.3:35007
(18796) 16:51:34.526  d: Start segment step: 1248 (0 commands)
(18796) 16:51:34.590  d: Movie::SetViewport (w,h) = (1821, 1027)
(18796) 16:51:39.305  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 0; [2.0, 5.0]: 0; [5.0, 10.0]: 1; [10.0, 20.0]: 41; [20.0, 50.0]: 3; [50.0, 100.0]: 1; [100.0, 200.0]: 2; [200.0, 500.0]: 2; 0}
(18796) 16:51:39.305  d: ServerNode: Queue lags detected: min:9 average:33 max:372 count:4
(18796) 16:51:39.305  d: ServerNode: Queue lags detected: start:19:51:34 end:19:51:39 step:1297 fopens:11 screenshots:0
(18796) 16:51:39.404  d: ServerNode: Lags detected: min:0 average:97 max:439 count:1
(18796) 16:51:39.404  d: ServerNode: Lags detected: start:19:51:34 end:19:51:39 step:1298 fopens:11 screenshots:0
(18796) 16:51:39.404  d: ServerNode: Lags detected: RPC ping:426 transport ping:3
(18796) 16:51:42.937  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 2; [10.0, 20.0]: 0; [20.0, 30.0]: 6; [30.0, 40.0]: 3; [40.0, 50.0]: 15; 530}
(6316) 16:51:44.518  m: RDP perfomance debug. dg_sent=512, dg_recv=508, warn=0, err=0, retr=4, loss=2.0
(6316) 16:51:44.518  m: RDP perfomance debug. polls={0; [0, 1]: 15015; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:51:44.518  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9868; [2, 5]: 5147; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16728) 16:51:47.411  m: UDP socket perfomance debug. addr=34990, recv=535, recv_tm=99.76, deliver_tm=0.01, send=539, send_tm=0.06
(18796) 16:51:50.918  m: Virtual Memory Usage: 1574 mb
(18796) 16:51:58.805  d: Nature map advance, A on Center targeted at 4
(18796) 16:51:58.805  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(18796) 16:51:59.705  d: Segment step: 1500 (0 commands)
(18796) 16:52:00.407  d: Nature map advance, B on Center targeted at 26
(18796) 16:52:00.407  d: Nature map state, A @ 45->48->50, B @ 0->0->0
(18796) 16:52:03.706  d: Nature map advance, B on Bottom targeted at 26
(18796) 16:52:03.706  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(18796) 16:52:05.206  d: Nature map advance, A on Top targeted at 4
(18796) 16:52:05.206  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(18796) 16:52:05.906  d: Nature map advance, A on Bottom targeted at 3
(18796) 16:52:05.906  d: Nature map state, A @ 0->0->0, B @ 48->50->50
(18796) 16:52:07.505  d: Nature map advance, A on Center targeted at 10
(18796) 16:52:07.505  d: Nature map state, A @ 48->50->50, B @ 48->50->50
(18796) 16:52:12.007  d: Nature map advance, B on Top targeted at 27
(18796) 16:52:12.007  d: Nature map state, A @ 48->50->50, B @ 0->0->0
(18796) 16:52:12.306  d: Nature map advance, B on Center targeted at 20
(18796) 16:52:12.306  d: Nature map state, A @ 107->110->110, B @ 48->50->50
(18796) 16:52:13.805  d: Nature map advance, B on Bottom targeted at 21
(18796) 16:52:13.805  d: Nature map state, A @ 39->40->40, B @ 48->50->50
(6316) 16:52:14.519  m: RDP perfomance debug. dg_sent=696, dg_recv=696, warn=0, err=0, retr=0, loss=0.0
(6316) 16:52:14.519  m: RDP perfomance debug. polls={0; [0, 1]: 15003; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:52:14.519  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9965; [2, 5]: 5038; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18796) 16:52:15.489  m: gamechat::Client::OnNewMessage(sid=295784 chnlname=Left nickname=[N_H]Notat msg=??? ???? ?? ????)
(18796) 16:52:17.205  d: Nature map advance, A on Top targeted at 9
(18796) 16:52:17.205  d: Nature map state, A @ 48->50->50, B @ 39->40->40
(16728) 16:52:17.409  m: UDP socket perfomance debug. addr=34990, recv=697, recv_tm=99.97, deliver_tm=0.01, send=697, send_tm=0.08
(18796) 16:52:17.605  d: Nature map advance, A on Center targeted at 15
(18796) 16:52:17.605  d: Nature map state, A @ 107->110->110, B @ 107->110->110
(18796) 16:52:20.919  m: Virtual Memory Usage: 1579 mb
(18796) 16:52:21.306  d: Nature map advance, A on Bottom targeted at 9
(18796) 16:52:21.306  d: Nature map state, A @ 39->40->40, B @ 98->100->100
(18796) 16:52:23.606  d: Nature map advance, B on Bottom targeted at 15
(18796) 16:52:23.606  d: Nature map state, A @ 97->100->100, B @ 98->100->100
(18796) 16:52:26.208  d: Nature map advance, B on Top targeted at 21
(18796) 16:52:26.208  d: Nature map state, A @ 98->100->100, B @ 39->40->40
(18796) 16:52:29.705  d: Segment step: 1800 (2 commands)
(18796) 16:52:30.508  d: Nature map advance, A on Center targeted at 10
(18796) 16:52:30.508  d: Nature map state, A @ 158->160->160, B @ 107->110->110
(18796) 16:52:31.608  d: Nature map advance, A on Top targeted at 15
(18796) 16:52:31.608  d: Nature map state, A @ 98->100->100, B @ 97->100->100
(18796) 16:52:34.009  d: GameClient: Ping statistics: start:19:51:34, end:19:52:34
(18796) 16:52:34.009  d: GameClient: Long ping (RPC): samples:1, min:426, max:426, avg:426
(18796) 16:52:34.009  d: GameClient: Norm ping (RPC): samples:11, min:12, max:18, avg:15
(18796) 16:52:34.009  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(18796) 16:52:34.009  d: GameClient: Norm ping (TGS): samples:1, min:3, max:3, avg:3
(18796) 16:52:34.009  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(18796) 16:52:34.009  d: GameClient: Norm ping (TLS): samples:5, min:2, max:4, avg:3
(18796) 16:52:36.008  d: Nature map advance, B on Center targeted at 15
(18796) 16:52:36.008  d: Nature map state, A @ 112->110->110, B @ 107->110->110
(18796) 16:52:42.307  d: Start level 0, paint 1
(18796) 16:52:42.307  d: Easel::StartLevel!
(6316) 16:52:44.521  m: RDP perfomance debug. dg_sent=730, dg_recv=728, warn=0, err=0, retr=2, loss=0.5
(6316) 16:52:44.521  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:52:44.521  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10307; [2, 5]: 4694; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18796) 16:52:46.709  d: Nature map advance, B on Center targeted at 20
(18796) 16:52:46.709  d: Nature map state, A @ 112->110->110, B @ 158->160->160
(16728) 16:52:47.409  m: UDP socket perfomance debug. addr=34990, recv=728, recv_tm=99.97, deliver_tm=0.01, send=730, send_tm=0.07
(18796) 16:52:50.920  m: Virtual Memory Usage: 1581 mb
(18796) 16:52:52.990  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 5; [40.0, 50.0]: 43; 546}
(18796) 16:52:59.708  d: Segment step: 2100 (2 commands)
(18796) 16:53:07.210  d: Nature map advance, B on Bottom targeted at 21
(18796) 16:53:07.210  d: Nature map state, A @ 97->100->100, B @ 157->160->160
(18796) 16:53:12.993  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 2; [30.0, 40.0]: 4; [40.0, 50.0]: 72; 515}
(6316) 16:53:14.522  m: RDP perfomance debug. dg_sent=731, dg_recv=731, warn=0, err=0, retr=0, loss=0.0
(6316) 16:53:14.522  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:53:14.522  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10303; [2, 5]: 4697; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16728) 16:53:17.431  m: UDP socket perfomance debug. addr=34990, recv=738, recv_tm=100.03, deliver_tm=0.01, send=738, send_tm=0.07
(18796) 16:53:20.924  m: Virtual Memory Usage: 1588 mb
(18796) 16:53:29.710  d: Segment step: 2400 (4 commands)
(18796) 16:53:38.509  d: Execute stop level connad
(18796) 16:53:38.509  d: Easel::StopLevel!
(18796) 16:53:39.309  d: OnLeaveMinigameCmd...
(18796) 16:53:39.309  d: EaselMinigame::Leave
(18796) 16:53:41.912  d: Nature map advance, A on Top targeted at 9
(18796) 16:53:41.912  d: Nature map state, A @ 157->160->160, B @ 97->100->100
(18796) 16:53:43.032  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 11; [40.0, 50.0]: 88; 492}
(6316) 16:53:44.523  m: RDP perfomance debug. dg_sent=750, dg_recv=748, warn=0, err=0, retr=2, loss=0.5
(6316) 16:53:44.523  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:53:44.523  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10555; [2, 5]: 4446; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16728) 16:53:47.507  m: UDP socket perfomance debug. addr=34990, recv=751, recv_tm=100.22, deliver_tm=0.01, send=752, send_tm=0.07
(18796) 16:53:50.939  m: Virtual Memory Usage: 1591 mb
(18796) 16:53:51.926  d: HIDE CLIENT
(18796) 16:53:55.027  d: Nature map advance, A on Center targeted at 15
(18796) 16:53:55.027  d: Nature map state, A @ 112->110->110, B @ 112->110->110
(18796) 16:53:57.727  d: Start level 1, paint 1
(18796) 16:53:57.727  d: Easel::StartLevel!
(18796) 16:53:58.811  d: Start level 0, paint 0
(18796) 16:53:58.811  d: Easel::StartLevel!
(18796) 16:53:59.728  d: Segment step: 2700 (6 commands)
(18796) 16:54:13.064  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 1; [10.0, 20.0]: 1; [20.0, 30.0]: 4; [30.0, 40.0]: 17; [40.0, 50.0]: 69; 494}
(6316) 16:54:14.524  m: RDP perfomance debug. dg_sent=770, dg_recv=770, warn=0, err=0, retr=0, loss=0.0
(6316) 16:54:14.524  m: RDP perfomance debug. polls={0; [0, 1]: 14999; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:54:14.524  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10734; [2, 5]: 4265; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16728) 16:54:17.512  m: UDP socket perfomance debug. addr=34990, recv=773, recv_tm=99.95, deliver_tm=0.01, send=773, send_tm=0.09
(18796) 16:54:20.944  m: Virtual Memory Usage: 1596 mb
(18796) 16:54:29.729  d: Segment step: 3000 (2 commands)
(18796) 16:54:40.832  d: Nature map advance, A on Bottom targeted at 15
(18796) 16:54:40.832  d: Nature map state, A @ 97->100->100, B @ 103->100->100
(18796) 16:54:42.031  d: Nature map advance, B on Top targeted at 15
(18796) 16:54:42.031  d: Nature map state, A @ 103->100->100, B @ 97->100->100
(18796) 16:54:43.097  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 12; [40.0, 50.0]: 88; 493}
(6316) 16:54:44.525  m: RDP perfomance debug. dg_sent=776, dg_recv=776, warn=0, err=0, retr=0, loss=0.0
(6316) 16:54:44.525  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:54:44.525  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10306; [2, 5]: 4695; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16728) 16:54:47.483  m: UDP socket perfomance debug. addr=34990, recv=776, recv_tm=99.88, deliver_tm=0.01, send=777, send_tm=0.09
(18796) 16:54:50.957  m: Virtual Memory Usage: 1597 mb
(18796) 16:54:59.729  d: Segment step: 3300 (3 commands)
(18796) 16:55:02.629  d: Execute stop level connad
(18796) 16:55:02.629  d: Easel::StopLevel!
(18796) 16:55:03.030  d: OnLeaveMinigameCmd...
(18796) 16:55:03.030  d: EaselMinigame::Leave
(18796) 16:55:12.431  d: Start level 2, paint 2
(18796) 16:55:12.431  d: Easel::StartLevel!
(18796) 16:55:13.113  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 3; [40.0, 50.0]: 79; 516}
(18796) 16:55:13.136  d: Nature map advance, A on Center targeted at 10
(18796) 16:55:13.136  d: Nature map state, A @ 158->160->160, B @ 112->110->110
(6316) 16:55:14.527  m: RDP perfomance debug. dg_sent=757, dg_recv=757, warn=0, err=0, retr=0, loss=0.0
(6316) 16:55:14.527  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:55:14.527  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10601; [2, 5]: 4400; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16728) 16:55:17.522  m: UDP socket perfomance debug. addr=34990, recv=748, recv_tm=100.11, deliver_tm=0.01, send=747, send_tm=0.08
(18796) 16:55:19.139  d: Nature map advance, B on Center targeted at 15
(18796) 16:55:19.139  d: Nature map state, A @ 112->110->110, B @ 112->110->110
(18796) 16:55:20.963  m: Virtual Memory Usage: 1599 mb
(18796) 16:55:29.731  d: Segment step: 3600 (4 commands)
(6316) 16:55:44.528  m: RDP perfomance debug. dg_sent=751, dg_recv=751, warn=0, err=0, retr=0, loss=0.0
(6316) 16:55:44.528  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:55:44.528  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10258; [2, 5]: 4742; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16728) 16:55:47.529  m: UDP socket perfomance debug. addr=34990, recv=761, recv_tm=100.00, deliver_tm=0.01, send=761, send_tm=0.09
(18796) 16:55:50.977  m: Virtual Memory Usage: 1600 mb
(18796) 16:55:59.749  d: Segment step: 3900 (6 commands)
(18796) 16:56:08.950  d: Execute stop level connad
(18796) 16:56:08.950  d: Easel::StopLevel!
(18796) 16:56:09.050  d: Execute stop level connad
(18796) 16:56:09.050  d: Easel::StopLevel!
(18796) 16:56:09.350  d: OnLeaveMinigameCmd...
(18796) 16:56:09.350  d: EaselMinigame::Leave
(18796) 16:56:10.653  d: OnLeaveMinigameCmd...
(18796) 16:56:10.653  d: EaselMinigame::Leave
(18796) 16:56:13.169  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 2; [30.0, 40.0]: 6; [40.0, 50.0]: 79; 508}
(6316) 16:56:14.529  m: RDP perfomance debug. dg_sent=765, dg_recv=765, warn=0, err=0, retr=0, loss=0.0
(6316) 16:56:14.529  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:56:14.529  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10312; [2, 5]: 4689; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16728) 16:56:17.536  m: UDP socket perfomance debug. addr=34990, recv=765, recv_tm=99.94, deliver_tm=0.01, send=765, send_tm=0.09
(18796) 16:56:17.539  d: Start level 3, paint 0
(18796) 16:56:17.539  d: Easel::StartLevel!
(18796) 16:56:20.984  m: Virtual Memory Usage: 1601 mb
(18796) 16:56:26.251  d: Nature map advance, B on Center targeted at 20
(18796) 16:56:26.251  d: Nature map state, A @ 112->110->110, B @ 158->160->160
(18796) 16:56:29.751  d: Segment step: 4200 (1 commands)
(18796) 16:56:40.653  d: Nature map advance, B on Top targeted at 21
(18796) 16:56:40.653  d: Nature map state, A @ 103->100->100, B @ 157->160->160
(6316) 16:56:44.530  m: RDP perfomance debug. dg_sent=770, dg_recv=769, warn=0, err=0, retr=1, loss=0.2
(6316) 16:56:44.530  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:56:44.530  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10747; [2, 5]: 4253; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(18796) 16:56:46.152  d: Nature map advance, A on Top targeted at 15
(18796) 16:56:46.152  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(16728) 16:56:47.543  m: UDP socket perfomance debug. addr=34990, recv=767, recv_tm=99.94, deliver_tm=0.01, send=768, send_tm=0.09
(18796) 16:56:50.997  m: Virtual Memory Usage: 1602 mb
(18796) 16:56:59.751  d: Segment step: 4500 (2 commands)
(18796) 16:57:03.235  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 1; [10.0, 20.0]: 1; [20.0, 30.0]: 4; [30.0, 40.0]: 3; [40.0, 50.0]: 58; 518}
(18796) 16:57:13.236  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 4; [40.0, 50.0]: 84; 509}
(6316) 16:57:14.532  m: RDP perfomance debug. dg_sent=772, dg_recv=771, warn=0, err=0, retr=1, loss=0.2
