Local time: +3:00 UTC
ProcessId: 13360
(5188) 21:59:57.787  d: System runned under native Windows
(2816) 22:00:14.856  d: Start preloading hero's (Dummy name) resources
(2816) 22:00:14.957  d: SpawnHeroes:CreateHero:9: 0.152
(2816) 22:00:15.037  d: resources[0]: Creeps/A/SuperHeavy/InventorSummon.CREEP.xdb
(2816) 22:00:15.767  d: Map StatsCoeffFromForce = 1.429
(2816) 22:00:15.773  d: Map 'Maps/Multiplayer/MOBA/_.ADMP.xdb' loaded
(5188) 22:00:15.776  d: Stopping thread. tid=2816, from_tid=5188, ptr=424eee20
(5188) 22:00:15.776  d: Thread stopped. tid=2816, ptr=424eee20
(5188) 22:00:15.912  d: MemoryPool: megapool; allocated size: 125829120; payload: 124314112
(5188) 22:00:15.912  d: MemoryPool: megapool; new allocated size: 136314880
(5188) 22:00:16.230  d: Easel::PrefetchData: 0.428
(5188) 22:00:16.271  d: complaintsToday 2 complaintsMax 2
(5188) 22:00:16.276  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.278  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.292  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.293  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.305  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.305  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.318  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.318  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.332  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.332  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.332  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.345  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.345  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.358  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.358  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.370  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.371  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.384  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.384  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.398  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.398  d:  TRACE FROM FLASH SetHero 
(5188) 22:00:16.431  m: GameClient.MapLoadCooldown, clientId is 5599879
(5188) 22:00:16.431  m: SENDING our (5599879) progress: 100
(5188) 22:00:20.113  d: Pump messages lag
(5188) 22:00:20.114  d: Re-acquiring input device 'Мышь'...
(5188) 22:00:20.114  d: Re-acquiring input device 'Клавиатура'...
(5188) 22:00:20.116  d: NotifyDeviceLost
(5188) 22:00:20.117  d: AltTabChecker: lost focus
(5188) 22:00:20.539  m: Frame time histo: {0; [0.0, 2.0]: 2; [2.0, 10.0]: 2; [10.0, 20.0]: 85; [20.0, 30.0]: 1; [30.0, 40.0]: 0; [40.0, 50.0]: 0; 4248}
(5188) 22:00:21.910  d: Pump messages lag
(5188) 22:00:22.058  d: GameClient.ClientReady
(16492) 22:00:27.643  m: RDP perfomance debug. dg_sent=248, dg_recv=244, warn=0, err=0, retr=0, loss=0.0
(16492) 22:00:27.643  m: RDP perfomance debug. polls={0; [0, 1]: 14694; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:00:27.643  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10572; [2, 5]: 4121; [5, 10]: 2; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13292) 22:00:28.433  m: UDP socket perfomance debug. addr=34990, recv=291, recv_tm=100.31, deliver_tm=0.00, send=256, send_tm=0.03
(5188) 22:00:28.973  d: Device lost!
(5188) 22:00:28.973  d: NotifyDeviceLost
(5188) 22:00:28.975  d: Try to reset
(5188) 22:00:28.975  d: Before device reset
(5188) 22:00:32.019  d: After device reset
(5188) 22:00:32.019  d: OnDeviceChanged
(5188) 22:00:32.019  d: NotifyDeviceReset
(5188) 22:00:32.028  m: Virtual Memory Usage: 1525 mb
(5188) 22:00:32.035  d: AltTabChecker: acquire focus
(5188) 22:00:32.037  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 1; 46134}
(5188) 22:00:34.915  m: gamechat::Client::OnNewMessage(sid=150168 chnlname=Left nickname=[AN-BU]Vovanikum msg=??? ????????)))
(5188) 22:00:42.048  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 1; 596}
(16492) 22:00:57.643  m: RDP perfomance debug. dg_sent=351, dg_recv=351, warn=0, err=0, retr=0, loss=0.0
(16492) 22:00:57.643  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:00:57.643  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10782; [2, 5]: 4219; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13292) 22:00:58.433  m: UDP socket perfomance debug. addr=34990, recv=350, recv_tm=99.82, deliver_tm=0.01, send=350, send_tm=0.05
(5188) 22:01:02.032  m: Virtual Memory Usage: 1522 mb
(16492) 22:01:27.644  m: RDP perfomance debug. dg_sent=382, dg_recv=381, warn=0, err=0, retr=1, loss=1.1
(16492) 22:01:27.644  m: RDP perfomance debug. polls={0; [0, 1]: 15016; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:01:27.644  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10599; [2, 5]: 4417; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13292) 22:01:28.434  m: UDP socket perfomance debug. addr=34990, recv=383, recv_tm=99.99, deliver_tm=0.01, send=384, send_tm=0.05
(5188) 22:01:31.353  d: GameClient.Running
(5188) 22:01:31.450  d: HideLoadingScreen
(5188) 22:01:31.454  d:  TRACE FROM FLASH Ignore -1 
(5188) 22:01:31.454  d: GameStatistics:LogPvxLogin
(5188) 22:01:31.454  d: LogPvxLogin: relayAddress = 92.242.35.3:35007
(5188) 22:01:31.454  d: Start segment step: 701 (0 commands)
(5188) 22:01:31.513  d: Movie::SetViewport (w,h) = (1821, 1027)
(5188) 22:01:32.051  m: Virtual Memory Usage: 1596 mb
(5188) 22:01:32.056  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 2; [10.0, 20.0]: 0; [20.0, 30.0]: 5; [30.0, 40.0]: 1; [40.0, 50.0]: 0; 559}
(5188) 22:01:36.354  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 15; [2.0, 5.0]: 2; [5.0, 10.0]: 0; [10.0, 20.0]: 27; [20.0, 50.0]: 3; [50.0, 100.0]: 1; [100.0, 200.0]: 1; [200.0, 500.0]: 1; 0}
(5188) 22:01:36.354  d: ServerNode: Queue lags detected: min:0 average:22 max:285 count:2
(5188) 22:01:36.354  d: ServerNode: Queue lags detected: start:01:01:31 end:01:01:36 step:750 fopens:11 screenshots:0
(5188) 22:01:36.453  d: ServerNode: Lags detected: min:0 average:100 max:374 count:1
(5188) 22:01:36.453  d: ServerNode: Lags detected: start:01:01:31 end:01:01:36 step:751 fopens:11 screenshots:0
(5188) 22:01:36.453  d: ServerNode: Lags detected: RPC ping:358 transport ping:6
(5188) 22:01:42.603  d: Pump messages lag
(5188) 22:01:42.604  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 3; [2.0, 5.0]: 0; [5.0, 10.0]: 0; [10.0, 20.0]: 29; [20.0, 50.0]: 0; [50.0, 100.0]: 0; [100.0, 200.0]: 0; [200.0, 500.0]: 0; 18}
(5188) 22:01:42.604  d: ServerNode: Queue lags detected: min:0 average:770 max:2965 count:18
(5188) 22:01:42.604  d: ServerNode: Queue lags detected: start:01:01:36 end:01:01:42 step:800 fopens:0 screenshots:0
(5188) 22:01:42.604  d: ServerNode: Lags detected: min:0 average:123 max:3051 count:1
(5188) 22:01:42.604  d: ServerNode: Lags detected: start:01:01:36 end:01:01:42 step:801 fopens:0 screenshots:0
(5188) 22:01:42.604  d: ServerNode: Lags detected: RPC ping:16 transport ping:3
(5188) 22:01:42.607  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 30.0]: 1; [30.0, 40.0]: 2; [40.0, 50.0]: 11; 436}
(5188) 22:01:42.607  d: Re-acquiring input device 'Мышь'...
(5188) 22:01:42.607  d: Re-acquiring input device 'Клавиатура'...
(5188) 22:01:42.611  d: NotifyDeviceLost
(5188) 22:01:42.614  d: AltTabChecker: lost focus
(5188) 22:01:46.337  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 37; [2.0, 5.0]: 1; [5.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 50.0]: 0; [50.0, 100.0]: 1; [100.0, 200.0]: 1; [200.0, 500.0]: 3; 7}
(5188) 22:01:46.337  d: ServerNode: Queue lags detected: min:0 average:148 max:1167 count:11
(5188) 22:01:46.337  d: ServerNode: Queue lags detected: start:01:01:42 end:01:01:46 step:850 fopens:0 screenshots:0
(5188) 22:01:51.439  d: Segment step: 900 (0 commands)
(5188) 22:01:53.406  d: Device lost!
(5188) 22:01:53.406  d: NotifyDeviceLost
(5188) 22:01:53.408  d: Try to reset
(5188) 22:01:53.408  d: Before device reset
(5188) 22:01:56.478  d: After device reset
(5188) 22:01:56.478  d: OnDeviceChanged
(5188) 22:01:56.478  d: NotifyDeviceReset
(5188) 22:01:56.610  d: AltTabChecker: acquire focus
(5188) 22:01:56.614  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 18; [2.0, 5.0]: 2; [5.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 50.0]: 0; [50.0, 100.0]: 0; [100.0, 200.0]: 0; [200.0, 500.0]: 3; 27}
(5188) 22:01:56.614  d: ServerNode: Queue lags detected: min:0 average:1036 max:3176 count:30
(5188) 22:01:56.614  d: ServerNode: Queue lags detected: start:01:01:51 end:01:01:56 step:950 fopens:0 screenshots:0
(5188) 22:01:56.614  d: ServerNode: Lags detected: min:0 average:103 max:3273 count:1
(5188) 22:01:56.614  d: ServerNode: Lags detected: start:01:01:51 end:01:01:56 step:951 fopens:0 screenshots:0
(5188) 22:01:56.614  d: ServerNode: Lags detected: RPC ping:9 transport ping:2
(5188) 22:01:56.887  d: Nature map advance, B on Center targeted at 26
(5188) 22:01:56.887  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(5188) 22:01:57.190  d: Nature map advance, A on Center targeted at 4
(5188) 22:01:57.190  d: Nature map state, A @ 0->0->0, B @ 24->27->50
(16492) 22:01:57.645  m: RDP perfomance debug. dg_sent=653, dg_recv=646, warn=0, err=0, retr=7, loss=2.1
(16492) 22:01:57.645  m: RDP perfomance debug. polls={0; [0, 1]: 14979; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:01:57.645  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10625; [2, 5]: 4351; [5, 10]: 2; [10, 20]: 1; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13292) 22:01:58.455  m: UDP socket perfomance debug. addr=34990, recv=670, recv_tm=99.90, deliver_tm=0.01, send=678, send_tm=0.09
(5188) 22:02:00.855  d: Nature map advance, B on Bottom targeted at 26
(5188) 22:02:00.855  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(5188) 22:02:01.354  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 9; [2.0, 5.0]: 0; [5.0, 10.0]: 0; [10.0, 20.0]: 38; [20.0, 50.0]: 0; [50.0, 100.0]: 2; [100.0, 200.0]: 1; [200.0, 500.0]: 0; 0}
(5188) 22:02:01.354  d: ServerNode: Queue lags detected: min:0 average:18 max:177 count:1
(5188) 22:02:01.354  d: ServerNode: Queue lags detected: start:01:01:56 end:01:02:01 step:1000 fopens:0 screenshots:0
(5188) 22:02:01.522  d: Nature map advance, A on Bottom targeted at 3
(5188) 22:02:01.522  d: Nature map state, A @ 0->0->0, B @ 18->21->50
(5188) 22:02:02.068  m: Virtual Memory Usage: 1593 mb
(5188) 22:02:02.621  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 1; [10.0, 20.0]: 0; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 30; 795}
(5188) 22:02:05.856  d: Nature map advance, A on Center targeted at 10
(5188) 22:02:05.856  d: Nature map state, A @ 48->50->50, B @ 48->50->50
(5188) 22:02:06.223  d: Nature map advance, B on Center targeted at 20
(5188) 22:02:06.223  d: Nature map state, A @ 59->62->110, B @ 48->50->50
(5188) 22:02:12.656  d: Nature map advance, B on Bottom targeted at 21
(5188) 22:02:12.656  d: Nature map state, A @ 39->40->40, B @ 48->50->50
(5188) 22:02:14.956  d: Nature map advance, A on Bottom targeted at 9
(5188) 22:02:14.956  d: Nature map state, A @ 39->40->40, B @ 98->100->100
(5188) 22:02:20.390  d: Nature map advance, B on Top targeted at 27
(5188) 22:02:20.390  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(5188) 22:02:21.438  d: Segment step: 1200 (0 commands)
(5188) 22:02:21.450  d: Nature map advance, A on Top targeted at 4
(5188) 22:02:21.450  d: Nature map state, A @ 0->0->0, B @ 27->30->40
(5188) 22:02:25.454  m: gamechat::Client::OnNewMessage(sid=150168 chnlname=Session nickname=[Farsh]Venom113 msg=???)
(5188) 22:02:25.508  d: Nature map advance, B on Center targeted at 15
(5188) 22:02:25.508  d: Nature map state, A @ 107->110->110, B @ 107->110->110
(5188) 22:02:27.104  m: gamechat::Client::OnNewMessage(sid=150168 chnlname=Session nickname=[Farsh]Venom113 msg=?????)
(16492) 22:02:27.646  m: RDP perfomance debug. dg_sent=722, dg_recv=720, warn=0, err=0, retr=2, loss=0.5
(16492) 22:02:27.646  m: RDP perfomance debug. polls={0; [0, 1]: 15006; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:02:27.646  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10581; [2, 5]: 4425; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13292) 22:02:28.457  m: UDP socket perfomance debug. addr=34990, recv=705, recv_tm=99.98, deliver_tm=0.01, send=707, send_tm=0.10
(5188) 22:02:29.356  d: Nature map advance, A on Bottom targeted at 15
(5188) 22:02:29.356  d: Nature map state, A @ 97->100->100, B @ 98->100->100
(5188) 22:02:32.004  d: GameClient: Ping statistics: start:01:01:31, end:01:02:32
(5188) 22:02:32.004  d: GameClient: Long ping (RPC): samples:0, min:0, max:0, avg:0
(5188) 22:02:32.004  d: GameClient: Norm ping (RPC): samples:12, min:9, max:358, avg:43
(5188) 22:02:32.004  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(5188) 22:02:32.004  d: GameClient: Norm ping (TGS): samples:1, min:4, max:4, avg:4
(5188) 22:02:32.004  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(5188) 22:02:32.004  d: GameClient: Norm ping (TLS): samples:5, min:3, max:4, avg:3
(5188) 22:02:32.069  m: Virtual Memory Usage: 1550 mb
(5188) 22:02:33.444  d: Nature map advance, A on Top targeted at 9
(5188) 22:02:33.444  d: Nature map state, A @ 48->50->50, B @ 39->40->40
(5188) 22:02:34.056  d: Nature map advance, B on Top targeted at 21
(5188) 22:02:34.056  d: Nature map state, A @ 65->68->100, B @ 39->40->40
(16492) 22:02:35.957  W: Datagram sequence out of range. descr=(92.242.35.5:35013 44815:100), seq=25006, wnd_start=25007, wnd_size=256
(5188) 22:02:39.058  d: Nature map advance, A on Bottom targeted at 9
(5188) 22:02:39.058  d: Nature map state, A @ 157->160->160, B @ 98->100->100
(5188) 22:02:42.572  m: gamechat::Client::OnNewMessage(sid=150168 chnlname=Session nickname=[Farsh]Venom113 msg=??)
(5188) 22:02:51.454  d: Segment step: 1500 (0 commands)
(16492) 22:02:57.647  m: RDP perfomance debug. dg_sent=760, dg_recv=755, warn=1, err=0, retr=5, loss=1.1
(16492) 22:02:57.647  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:02:57.647  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11202; [2, 5]: 3799; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5188) 22:02:58.007  d: GameClient: No data detected: min:16 average:16 max:16 count:1
(5188) 22:02:58.007  d: GameClient: No data detected: start:01:01:58 end:01:02:58 step:1565
(5188) 22:02:58.007  d: GameClient: No data detected: RPC ping:12 transport ping:4
(13292) 22:02:58.459  m: UDP socket perfomance debug. addr=34990, recv=758, recv_tm=99.99, deliver_tm=0.01, send=763, send_tm=0.11
(5188) 22:02:58.857  d: Nature map advance, B on Center targeted at 20
(5188) 22:02:58.857  d: Nature map state, A @ 107->110->110, B @ 158->160->160
(5188) 22:03:02.086  m: Virtual Memory Usage: 1563 mb
(5188) 22:03:21.458  d: Segment step: 1800 (2 commands)
(5188) 22:03:22.707  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 1; [40.0, 50.0]: 75; 520}
(16492) 22:03:27.649  m: RDP perfomance debug. dg_sent=783, dg_recv=779, warn=0, err=0, retr=4, loss=0.9
(16492) 22:03:27.649  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:03:27.649  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10363; [2, 5]: 4638; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13292) 22:03:28.461  m: UDP socket perfomance debug. addr=34990, recv=779, recv_tm=99.99, deliver_tm=0.01, send=783, send_tm=0.11
(5188) 22:03:32.008  d: GameClient: Ping statistics: start:01:02:32, end:01:03:32
(5188) 22:03:32.008  d: GameClient: Long ping (RPC): samples:0, min:0, max:0, avg:0
(5188) 22:03:32.008  d: GameClient: Norm ping (RPC): samples:12, min:12, max:18, avg:15
(5188) 22:03:32.008  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(5188) 22:03:32.008  d: GameClient: Norm ping (TGS): samples:0, min:0, max:0, avg:0
(5188) 22:03:32.008  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(5188) 22:03:32.008  d: GameClient: Norm ping (TLS): samples:4, min:3, max:4, avg:3
(5188) 22:03:32.087  m: Virtual Memory Usage: 1571 mb
(5188) 22:03:51.262  d: Nature map advance, B on Center targeted at 15
(5188) 22:03:51.262  d: Nature map state, A @ 107->110->110, B @ 112->110->110
(5188) 22:03:51.458  d: Segment step: 2100 (0 commands)
(16492) 22:03:57.650  m: RDP perfomance debug. dg_sent=783, dg_recv=783, warn=0, err=0, retr=0, loss=0.0
(16492) 22:03:57.650  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:03:57.650  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11068; [2, 5]: 3933; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(5188) 22:03:57.661  d: Nature map advance, B on Top targeted at 15
(5188) 22:03:57.661  d: Nature map state, A @ 98->100->100, B @ 97->100->100
(13292) 22:03:58.462  m: UDP socket perfomance debug. addr=34990, recv=783, recv_tm=99.99, deliver_tm=0.01, send=783, send_tm=0.11
(5188) 22:04:02.089  m: Virtual Memory Usage: 1573 mb
(5188) 22:04:06.861  d: Nature map advance, A on Bottom targeted at 15
(5188) 22:04:06.862  d: Nature map state, A @ 103->100->100, B @ 98->100->100
(5188) 22:04:17.747  d: Nature map advance, B on Center targeted at 20
(5188) 22:04:17.748  d: Nature map state, A @ 107->110->110, B @ 158->160->160
(5188) 22:04:21.459  d: Segment step: 2400 (0 commands)
(5188) 22:04:22.961  d: Nature map advance, A on Center targeted at 15
(5188) 22:04:22.961  d: Nature map state, A @ 107->110->110, B @ 112->110->110
(16492) 22:04:27.651  m: RDP perfomance debug. dg_sent=762, dg_recv=762, warn=0, err=0, retr=0, loss=0.0
(16492) 22:04:27.651  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:04:27.651  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10815; [2, 5]: 4186; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13292) 22:04:28.478  m: UDP socket perfomance debug. addr=34990, recv=759, recv_tm=100.02, deliver_tm=0.01, send=759, send_tm=0.11
(5188) 22:04:32.090  m: Virtual Memory Usage: 1576 mb
(5188) 22:04:51.447  d: Segment step: 2700 (1 commands)
(16492) 22:04:57.653  m: RDP perfomance debug. dg_sent=761, dg_recv=761, warn=0, err=0, retr=0, loss=0.0
(16492) 22:04:57.653  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:04:57.653  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10672; [2, 5]: 4329; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13292) 22:04:58.467  m: UDP socket perfomance debug. addr=34990, recv=763, recv_tm=99.94, deliver_tm=0.01, send=764, send_tm=0.10
(5188) 22:05:02.091  m: Virtual Memory Usage: 1578 mb
(5188) 22:05:02.764  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 1; [10.0, 20.0]: 0; [20.0, 30.0]: 1; [30.0, 40.0]: 2; [40.0, 50.0]: 58; 531}
(5188) 22:05:21.446  d: Segment step: 3000 (0 commands)
(5188) 22:05:22.795  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 2; [30.0, 40.0]: 1; [40.0, 50.0]: 83; 510}
(16492) 22:05:27.654  m: RDP perfomance debug. dg_sent=759, dg_recv=757, warn=0, err=0, retr=2, loss=0.5
(16492) 22:05:27.654  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:05:27.654  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11236; [2, 5]: 3765; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13292) 22:05:28.489  m: UDP socket perfomance debug. addr=34990, recv=755, recv_tm=99.98, deliver_tm=0.01, send=756, send_tm=0.11
(5188) 22:05:30.247  d: Nature map advance, B on Top targeted at 21
(5188) 22:05:30.247  d: Nature map state, A @ 98->100->100, B @ 157->160->160
(5188) 22:05:32.092  m: Virtual Memory Usage: 1579 mb
(5188) 22:05:35.846  d: Nature map advance, A on Top targeted at 15
(5188) 22:05:35.846  d: Nature map state, A @ 98->100->100, B @ 103->100->100
(5188) 22:05:51.447  d: Segment step: 3300 (2 commands)
(16492) 22:05:57.656  m: RDP perfomance debug. dg_sent=759, dg_recv=758, warn=0, err=0, retr=1, loss=0.2
(16492) 22:05:57.656  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16492) 22:05:57.656  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10654; [2, 5]: 4347; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13292) 22:05:58.551  m: UDP socket perfomance debug. addr=34990, recv=764, recv_tm=99.98, deliver_tm=0.01, send=765, send_tm=0.11
(5188) 22:06:02.093  m: Virtual Memory Usage: 1581 mb
(5188) 22:06:04.850  d: Can't initiate voting before N minutes of game or less than N seconds after prevision one
(5188) 22:06:06.600  m: gamechat::Client::SendMsg(msg=???? chnltype=1)
(5188) 22:06:06.614  m: gamechat::Client::OnNewMessage(sid=150168 chnlname=Left nickname=[minus]???? ??????????? msg=????)
(5188) 22:06:09.516  m: gamechat::Client::SendMsg(msg=?? ????????? chnltype=1)
(5188) 22:06:09.532  m: gamechat::Client::OnNewMessage(sid=150168 chnlname=Left nickname=[minus]???? ??????????? msg=?? ?????????)
(5188) 22:06:10.316  m: gamechat::Client::SendMsg(msg=??? chnltype=1)
(5188) 22:06:10.349  m: gamechat::Client::OnNewMessage(sid=150168 chnlname=Left nickname=[minus]???? ??????????? msg=???)
(5188) 22:06:13.132  m: gamechat::Client::SendMsg(msg=??????? ??? ?????? chnltype=1)
(5188) 22:06:13.149  m: gamechat::Client::OnNewMessage(sid=150168 chnlname=Left nickname=[minus]???? ??????????? msg=??????? ??? ??????)
(5188) 22:06:16.415  m: gamechat::Client::SendMsg(msg=?????? ?? ????????? ?? ??? chnltype=1)
(5188) 22:06:16.434  m: gamechat::Client::OnNewMessage(sid=150168 chnlname=Left nickname=[minus]???? ??????????? msg=?????? ?? ????????? ?? ???)
(5188) 22:06:20.536  d: Nature map advance, A on Bottom targeted at 9
(5188) 22:06:20.536  d: Nature map state, A @ 157->160->160, B @ 98->100->100
(5188) 22:06:21.438  d: Segment step: 3600 (0 commands)
(5188) 22:06:25.949  d: Nature map advance, B on Bottom targeted at 15
(5188) 22:06:25.949  d: Nature map state, A @ 103->100->100, B @ 98->100->100
(16492) 22:06:27.657  m: RDP perfomance debug. dg_sent=742, dg_recv=741, warn=0, err=0, retr=1, loss=0.2
