Local time: +3:00 UTC
ProcessId: 19404
(11860) 11:57:31.745  d: System runned under native Windows
(11860) 11:58:34.986  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 1; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 9; 565}
(11860) 11:58:35.968  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 6; [2.0, 5.0]: 9; [5.0, 10.0]: 13; [10.0, 20.0]: 18; [20.0, 50.0]: 1; [50.0, 100.0]: 0; [100.0, 200.0]: 1; [200.0, 500.0]: 2; 0}
(11860) 11:58:35.968  d: ServerNode: Queue lags detected: min:0 average:22 max:336 count:3
(11860) 11:58:35.968  d: ServerNode: Queue lags detected: start:14:58:31 end:14:58:35 step:197 fopens:12 screenshots:0
(11860) 11:58:36.068  d: ServerNode: Lags detected: min:0 average:101 max:429 count:1
(11860) 11:58:36.068  d: ServerNode: Lags detected: start:14:58:31 end:14:58:36 step:198 fopens:12 screenshots:0
(11860) 11:58:36.068  d: ServerNode: Lags detected: RPC ping:-1 transport ping:50
(11860) 11:58:38.986  d: Pump messages lag
(11860) 11:58:46.450  d: Segment step: 300 (0 commands)
(11860) 11:58:56.654  d: Nature map advance, A on Center targeted at 4
(11860) 11:58:56.654  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(11860) 11:58:56.669  d: Stopping thread. tid=5452, from_tid=11860, ptr=239d6bb0
(11860) 11:58:56.669  d: Thread stopped. tid=5452, ptr=239d6bb0
(11860) 11:58:56.669  d: Stopping thread. tid=19964, from_tid=11860, ptr=239d6cd0
(11860) 11:58:56.669  d: Thread stopped. tid=19964, ptr=239d6cd0
(8472) 11:59:01.609  m: RDP perfomance debug. dg_sent=694, dg_recv=691, warn=0, err=0, retr=1, loss=0.3
(8472) 11:59:01.609  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(8472) 11:59:01.609  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10372; [2, 5]: 4629; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(2196) 11:59:02.487  m: UDP socket perfomance debug. addr=34990, recv=692, recv_tm=100.02, deliver_tm=0.01, send=693, send_tm=0.09
(11860) 11:59:03.632  m: Virtual Memory Usage: 1500 mb
(11860) 11:59:05.020  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 6; 590}
(11860) 11:59:10.556  d: Nature map advance, A on Center targeted at 10
(11860) 11:59:10.556  d: Nature map state, A @ 48->50->50, B @ 0->0->0
(11860) 11:59:16.703  d: Segment step: 600 (0 commands)
(11860) 11:59:31.003  d: GameClient: Ping statistics: start:14:58:31, end:14:59:31
(11860) 11:59:31.003  d: GameClient: Long ping (RPC): samples:0, min:0, max:0, avg:0
(11860) 11:59:31.003  d: GameClient: Norm ping (RPC): samples:12, min:64, max:329, avg:87
(11860) 11:59:31.004  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(11860) 11:59:31.004  d: GameClient: Norm ping (TGS): samples:1, min:49, max:49, avg:49
(11860) 11:59:31.004  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(11860) 11:59:31.004  d: GameClient: Norm ping (TLS): samples:5, min:53, max:54, avg:53
(8472) 11:59:31.611  m: RDP perfomance debug. dg_sent=682, dg_recv=680, warn=0, err=0, retr=4, loss=1.1
(8472) 11:59:31.611  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(8472) 11:59:31.611  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10237; [2, 5]: 4764; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(2196) 11:59:32.532  m: UDP socket perfomance debug. addr=34990, recv=681, recv_tm=100.04, deliver_tm=0.01, send=685, send_tm=0.09
(11860) 11:59:33.634  m: Virtual Memory Usage: 1505 mb
(11860) 11:59:39.769  m: Chat client iface CLOSED
(11860) 11:59:39.769  d: [ResourceCollection] destroyed
(11860) 11:59:39.791  d: Stopping thread. tid=10996, from_tid=11860, ptr=0a7b7260
(11860) 11:59:39.875  d: Thread stopped. tid=10996, ptr=0a7b7260
(11860) 11:59:39.875  m: Closing connection. descr=(213.196.39.251:35001 58109:10), reason=local
(11860) 11:59:39.875  d: Stopping thread. tid=16164, from_tid=11860, ptr=0a7e37d8
(11860) 11:59:39.878  d: Thread stopped. tid=16164, ptr=0a7e37d8
(11860) 11:59:39.878  d: StreamAllocator: allocated 0, createdNew 0, maxPoolSize 0
(11860) 11:59:39.878  m: Closing connection. descr=(213.196.39.251:35010 61578:100), reason=local
(11860) 11:59:39.878  m: Closing connection. descr=(213.196.39.251:35011 65054:100), reason=local
(11860) 11:59:39.878  m: Closing connection. descr=(213.196.39.251:35015 48271:100), reason=local
(11860) 11:59:39.878  m: Stopping RDP thread. thread_id=8472
(11860) 11:59:39.878  d: Stopping thread. tid=8472, from_tid=11860, ptr=0a7e3158
(11860) 11:59:39.879  d: Thread stopped. tid=8472, ptr=0a7e3158
(11860) 11:59:39.879  d: Stopping thread (async). tid=2196, from_tid=11860, ptr=0a7e2ee8
(11860) 11:59:39.928  d: Stopping thread. tid=2196, from_tid=11860, ptr=0a7e2ee8
(11860) 11:59:39.929  d: Thread stopped. tid=2196, ptr=0a7e2ee8
(19328) 11:59:40.046  d: P: finish
(11860) 11:59:40.055  d: ~DumyFemaleMaleAssistEffectFlashConnection()
(11860) 11:59:40.059  d: ~DumyFemaleMaleAssistEffectFlashConnection()
(11860) 11:59:40.385  d: Stopping thread. tid=17268, from_tid=11860, ptr=0af62448
(17268) 11:59:40.434  m: New statistics data chunk. size=348, msg_num=5, lifetime=69.3
(17268) 11:59:40.434  m: Statistics data chunk written. size=348, fname=C:\Users\Terem\Documents\My Games\Prime World\statdata\5bbf3b2c000000001fa42244.sta
(11860) 11:59:40.434  d: Thread stopped. tid=17268, ptr=0af62448
(11860) 11:59:40.434  m: Shutting CURLlib down...
(11860) 11:59:40.434  d: Command send: ReturnToCastle

(11860) 11:59:40.479  d: Start HwInput::~HwInput
(11860) 11:59:40.479  d: ComPtr: Free 14f2cc4 DEC
(11860) 11:59:40.479  d: ComPtr: Free 14f3204 DEC
(11860) 11:59:40.479  d: ComPtr: Free 14e4164 DEC
(11860) 11:59:40.479  d: Start HwInput::~HwInput OK
(11860) 11:59:40.722  d: NotifyDeviceLost
(11860) 11:59:40.722  d: NotifyDeviceDelete
(11860) 11:59:40.723  d: releasing renderer...
now we are NOT able to render  :)

