Local time: +3:00 UTC
ProcessId: 5820
(13500) 11:48:12.724  d: System runned under native Windows
(17576) 11:48:33.420  d: SpawnHeroes:CreateHero:7: 0.152
(17576) 11:48:33.522  d: Start preloading hero's (Dummy name) resources
(17576) 11:48:33.541  d: SpawnHeroes:CreateHero:8: 0.120
(17576) 11:48:33.597  d: Start preloading hero's (Dummy name) resources
(17576) 11:48:33.742  d: SpawnHeroes:CreateHero:9: 0.201
(17576) 11:48:33.815  d: resources[0]: Creeps/A/SuperHeavy/InventorSummon.CREEP.xdb
(17576) 11:48:33.911  d: MemoryPool: megapool; allocated size: 125829120; payload: 125800960
(17576) 11:48:33.911  d: MemoryPool: megapool; new allocated size: 136314880
(17576) 11:48:34.538  d: Map StatsCoeffFromForce = 1.575
(17576) 11:48:34.544  d: Map 'Maps/Multiplayer/MOBA/_.ADMP.xdb' loaded
(13500) 11:48:34.585  d: Stopping thread. tid=17576, from_tid=13500, ptr=42f0b7d0
(13500) 11:48:34.585  d: Thread stopped. tid=17576, ptr=42f0b7d0
(13500) 11:48:35.005  d: Easel::PrefetchData: 0.413
(13500) 11:48:35.045  d: complaintsToday 2 complaintsMax 2
(13500) 11:48:35.050  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.051  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.067  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.067  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.068  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.081  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.081  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.095  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.095  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.108  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.110  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.124  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.125  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.139  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.139  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.153  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.153  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.166  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.166  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.180  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.180  d:  TRACE FROM FLASH SetHero 
(13500) 11:48:35.220  m: GameClient.MapLoadCooldown, clientId is 5599879
(13500) 11:48:35.220  m: SENDING our (5599879) progress: 100
(13500) 11:48:37.859  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 1; [10.0, 20.0]: 124; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 0; 29318}
(13500) 11:48:38.023  d: GameClient.ClientReady
(14192) 11:48:42.579  m: RDP perfomance debug. dg_sent=237, dg_recv=233, warn=0, err=0, retr=0, loss=0.0
(14192) 11:48:42.579  m: RDP perfomance debug. polls={0; [0, 1]: 14653; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:48:42.579  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10090; [2, 5]: 4561; [5, 10]: 1; [10, 20]: 1; [20, 50]: 1; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:48:43.353  m: UDP socket perfomance debug. addr=34990, recv=281, recv_tm=100.12, deliver_tm=0.00, send=243, send_tm=0.03
(13500) 11:48:44.635  m: Virtual Memory Usage: 1488 mb
(13500) 11:48:49.052  d: Device lost!
(13500) 11:48:49.065  d: NotifyDeviceLost
(13500) 11:48:49.067  d: Try to reset
(13500) 11:48:49.067  d: Before device reset
(13500) 11:48:52.097  d: After device reset
(13500) 11:48:52.097  d: OnDeviceChanged
(13500) 11:48:52.097  d: NotifyDeviceReset
(13500) 11:48:52.113  d: AltTabChecker: acquire focus
(13500) 11:48:55.510  d: Window FlashScreen losing focus
(13500) 11:48:55.510  d: Window FlashScreen got focus
(13500) 11:48:57.860  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 0; 12490}
(14192) 11:49:12.580  m: RDP perfomance debug. dg_sent=359, dg_recv=359, warn=0, err=0, retr=0, loss=0.0
(14192) 11:49:12.580  m: RDP perfomance debug. polls={0; [0, 1]: 14997; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:49:12.580  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10213; [2, 5]: 4782; [5, 10]: 2; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:49:13.458  m: UDP socket perfomance debug. addr=34990, recv=362, recv_tm=100.18, deliver_tm=0.01, send=362, send_tm=0.04
(13500) 11:49:14.644  m: Virtual Memory Usage: 1539 mb
(13500) 11:49:36.164  m: gamechat::Client::SendMsg(msg=??? chnltype=1)
(13500) 11:49:36.178  m: gamechat::Client::OnNewMessage(sid=153474 chnlname=Left nickname=[minus]???? ??????????? msg=???)
(14192) 11:49:42.581  m: RDP perfomance debug. dg_sent=388, dg_recv=388, warn=0, err=0, retr=0, loss=0.0
(14192) 11:49:42.581  m: RDP perfomance debug. polls={0; [0, 1]: 15003; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:49:42.581  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10112; [2, 5]: 4891; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:49:43.461  m: UDP socket perfomance debug. addr=34990, recv=388, recv_tm=99.99, deliver_tm=0.01, send=387, send_tm=0.04
(13500) 11:49:44.661  m: Virtual Memory Usage: 1540 mb
(13500) 11:49:55.898  d: GameClient.Running
(13500) 11:49:55.980  d: HideLoadingScreen
(13500) 11:49:55.993  d:  TRACE FROM FLASH Ignore -1 
(13500) 11:49:55.993  d: GameStatistics:LogPvxLogin
(13500) 11:49:55.993  d: LogPvxLogin: relayAddress = 92.242.35.3:35006
(13500) 11:49:55.993  d: Start segment step: 799 (0 commands)
(13500) 11:49:56.051  d: Movie::SetViewport (w,h) = (1821, 1027)
(13500) 11:49:57.865  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 2; [10.0, 20.0]: 0; [20.0, 30.0]: 1; [30.0, 40.0]: 1; [40.0, 50.0]: 1; 569}
(13500) 11:50:00.867  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 21; [2.0, 5.0]: 22; [5.0, 10.0]: 2; [10.0, 20.0]: 2; [20.0, 50.0]: 0; [50.0, 100.0]: 1; [100.0, 200.0]: 1; [200.0, 500.0]: 1; 0}
(13500) 11:50:00.867  d: ServerNode: Queue lags detected: min:0 average:13 max:277 count:2
(13500) 11:50:00.867  d: ServerNode: Queue lags detected: start:14:49:55 end:14:50:00 step:848 fopens:11 screenshots:0
(13500) 11:50:00.967  d: ServerNode: Lags detected: min:0 average:99 max:360 count:1
(13500) 11:50:00.967  d: ServerNode: Lags detected: start:14:49:55 end:14:50:00 step:849 fopens:11 screenshots:0
(13500) 11:50:00.967  d: ServerNode: Lags detected: RPC ping:335 transport ping:2
(13500) 11:50:06.184  d: Segment step: 900 (0 commands)
(14192) 11:50:12.582  m: RDP perfomance debug. dg_sent=570, dg_recv=570, warn=0, err=0, retr=0, loss=0.0
(14192) 11:50:12.582  m: RDP perfomance debug. polls={0; [0, 1]: 15002; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:50:12.582  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10593; [2, 5]: 4409; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:50:13.386  m: UDP socket perfomance debug. addr=34990, recv=577, recv_tm=99.73, deliver_tm=0.01, send=578, send_tm=0.07
(13500) 11:50:14.679  m: Virtual Memory Usage: 1582 mb
(13500) 11:50:17.885  d: Nature map advance, B on Center targeted at 26
(13500) 11:50:17.885  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(13500) 11:50:21.185  d: Nature map advance, A on Center targeted at 4
(13500) 11:50:21.185  d: Nature map state, A @ 0->0->0, B @ 48->50->50
(13500) 11:50:26.984  d: Nature map advance, A on Bottom targeted at 3
(13500) 11:50:26.984  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(13500) 11:50:28.184  d: Nature map advance, B on Bottom targeted at 26
(13500) 11:50:28.184  d: Nature map state, A @ 33->36->40, B @ 0->0->0
(13500) 11:50:28.584  d: Nature map advance, B on Top targeted at 27
(13500) 11:50:28.584  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(13500) 11:50:28.884  d: Nature map advance, A on Center targeted at 10
(13500) 11:50:28.884  d: Nature map state, A @ 48->50->50, B @ 48->50->50
(13500) 11:50:30.185  d: Nature map advance, B on Center targeted at 20
(13500) 11:50:30.185  d: Nature map state, A @ 86->89->110, B @ 48->50->50
(13500) 11:50:36.167  d: Segment step: 1200 (0 commands)
(13500) 11:50:39.370  d: Nature map advance, A on Center targeted at 15
(13500) 11:50:39.370  d: Nature map state, A @ 107->110->110, B @ 107->110->110
(13500) 11:50:39.670  d: Nature map advance, B on Bottom targeted at 21
(13500) 11:50:39.670  d: Nature map state, A @ 39->40->40, B @ 48->50->50
(13500) 11:50:39.986  d: Nature map advance, A on Bottom targeted at 9
(13500) 11:50:39.986  d: Nature map state, A @ 39->40->40, B @ 56->59->100
(13500) 11:50:40.486  d: Nature map advance, B on Top targeted at 21
(13500) 11:50:40.487  d: Nature map state, A @ 0->0->0, B @ 39->40->40
(14192) 11:50:42.583  m: RDP perfomance debug. dg_sent=689, dg_recv=689, warn=0, err=0, retr=0, loss=0.0
(14192) 11:50:42.583  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:50:42.583  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10857; [2, 5]: 4144; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:50:43.371  m: UDP socket perfomance debug. addr=34990, recv=690, recv_tm=99.93, deliver_tm=0.01, send=690, send_tm=0.10
(13500) 11:50:44.680  m: Virtual Memory Usage: 1585 mb
(13500) 11:50:45.470  d: Nature map advance, A on Top targeted at 4
(13500) 11:50:45.470  d: Nature map state, A @ 0->0->0, B @ 97->100->100
(13500) 11:50:52.687  d: Nature map advance, B on Top targeted at 15
(13500) 11:50:52.687  d: Nature map state, A @ 48->50->50, B @ 97->100->100
(13500) 11:50:53.687  d: Nature map advance, B on Bottom targeted at 15
(13500) 11:50:53.687  d: Nature map state, A @ 97->100->100, B @ 98->100->100
(13500) 11:50:56.001  d: GameClient: Ping statistics: start:14:49:56, end:14:50:56
(13500) 11:50:56.001  d: GameClient: Long ping (RPC): samples:0, min:0, max:0, avg:0
(13500) 11:50:56.001  d: GameClient: Norm ping (RPC): samples:12, min:13, max:335, avg:42
(13500) 11:50:56.001  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(13500) 11:50:56.001  d: GameClient: Norm ping (TGS): samples:1, min:3, max:3, avg:3
(13500) 11:50:56.001  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(13500) 11:50:56.001  d: GameClient: Norm ping (TLS): samples:5, min:1, max:3, avg:1
(13500) 11:50:57.586  d: Nature map advance, A on Top targeted at 9
(13500) 11:50:57.586  d: Nature map state, A @ 48->50->50, B @ 157->160->160
(13500) 11:51:06.184  d: Segment step: 1500 (3 commands)
(14192) 11:51:12.584  m: RDP perfomance debug. dg_sent=747, dg_recv=746, warn=0, err=0, retr=0, loss=0.0
(14192) 11:51:12.584  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:51:12.584  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10859; [2, 5]: 4142; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:51:13.388  m: UDP socket perfomance debug. addr=34990, recv=748, recv_tm=100.03, deliver_tm=0.01, send=748, send_tm=0.10
(13500) 11:51:14.681  m: Virtual Memory Usage: 1588 mb
(13500) 11:51:15.786  d: Nature map advance, B on Bottom targeted at 21
(13500) 11:51:15.786  d: Nature map state, A @ 97->100->100, B @ 157->160->160
(13500) 11:51:21.886  d: Nature map advance, A on Bottom targeted at 15
(13500) 11:51:21.886  d: Nature map state, A @ 97->100->100, B @ 103->100->100
(13500) 11:51:36.169  d: Segment step: 1800 (2 commands)
(14192) 11:51:42.585  m: RDP perfomance debug. dg_sent=737, dg_recv=738, warn=0, err=0, retr=0, loss=0.0
(14192) 11:51:42.585  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:51:42.585  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10765; [2, 5]: 4235; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:51:43.468  m: UDP socket perfomance debug. addr=34990, recv=737, recv_tm=100.23, deliver_tm=0.01, send=736, send_tm=0.10
(13500) 11:51:44.684  m: Virtual Memory Usage: 1598 mb
(13500) 11:51:45.488  d: Nature map advance, B on Top targeted at 21
(13500) 11:51:45.488  d: Nature map state, A @ 98->100->100, B @ 157->160->160
(13500) 11:51:53.972  d: Nature map advance, A on Top targeted at 15
(13500) 11:51:53.973  d: Nature map state, A @ 98->100->100, B @ 103->100->100
(13500) 11:52:06.187  d: Segment step: 2100 (4 commands)
(13500) 11:52:06.774  d: Nature map advance, A on Center targeted at 10
(13500) 11:52:06.774  d: Nature map state, A @ 158->160->160, B @ 107->110->110
(14192) 11:52:12.587  m: RDP perfomance debug. dg_sent=754, dg_recv=754, warn=0, err=0, retr=0, loss=0.0
(14192) 11:52:12.587  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:52:12.587  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11011; [2, 5]: 3990; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:52:13.410  m: UDP socket perfomance debug. addr=34990, recv=754, recv_tm=99.74, deliver_tm=0.01, send=755, send_tm=0.09
(13500) 11:52:14.702  m: Virtual Memory Usage: 1600 mb
(13500) 11:52:36.187  d: Segment step: 2400 (0 commands)
(14192) 11:52:42.587  m: RDP perfomance debug. dg_sent=770, dg_recv=770, warn=0, err=0, retr=0, loss=0.0
(14192) 11:52:42.587  m: RDP perfomance debug. polls={0; [0, 1]: 14997; [1, 2]: 1; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:52:42.587  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10337; [2, 5]: 4661; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:52:43.413  m: UDP socket perfomance debug. addr=34990, recv=773, recv_tm=99.99, deliver_tm=0.01, send=773, send_tm=0.11
(13500) 11:52:44.717  m: Virtual Memory Usage: 1603 mb
(13500) 11:52:46.691  d: Nature map advance, A on Center targeted at 15
(13500) 11:52:46.691  d: Nature map state, A @ 112->110->110, B @ 107->110->110
(13500) 11:52:55.992  d: Nature map advance, A on Top targeted at 9
(13500) 11:52:55.992  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(13500) 11:52:57.492  d: Nature map advance, A on Bottom targeted at 9
(13500) 11:52:57.492  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(13500) 11:53:00.791  d: Nature map advance, B on Top targeted at 15
(13500) 11:53:00.791  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(13500) 11:53:06.190  d: Segment step: 2700 (2 commands)
(14192) 11:53:12.588  m: RDP perfomance debug. dg_sent=767, dg_recv=767, warn=0, err=0, retr=0, loss=0.0
(14192) 11:53:12.588  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:53:12.588  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10813; [2, 5]: 4187; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:53:13.476  m: UDP socket perfomance debug. addr=34990, recv=765, recv_tm=100.19, deliver_tm=0.01, send=764, send_tm=0.10
(13500) 11:53:14.719  m: Virtual Memory Usage: 1606 mb
(13500) 11:53:36.189  d: Segment step: 3000 (3 commands)
(13500) 11:53:42.194  d: Nature map advance, B on Top targeted at 21
(13500) 11:53:42.194  d: Nature map state, A @ 103->100->100, B @ 157->160->160
(14192) 11:53:42.589  m: RDP perfomance debug. dg_sent=772, dg_recv=772, warn=0, err=0, retr=0, loss=0.0
(14192) 11:53:42.589  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:53:42.589  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11079; [2, 5]: 3921; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:53:43.477  m: UDP socket perfomance debug. addr=34990, recv=774, recv_tm=99.76, deliver_tm=0.01, send=774, send_tm=0.10
(13500) 11:53:44.720  m: Virtual Memory Usage: 1607 mb
(13500) 11:53:49.096  d: Nature map advance, A on Center targeted at 10
(13500) 11:53:49.096  d: Nature map state, A @ 158->160->160, B @ 107->110->110
(13500) 11:53:52.393  d: Nature map advance, A on Top targeted at 15
(13500) 11:53:52.393  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(13500) 11:54:00.094  d: Nature map advance, B on Bottom targeted at 15
(13500) 11:54:00.095  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(13500) 11:54:06.192  d: Segment step: 3300 (1 commands)
(14192) 11:54:12.591  m: RDP perfomance debug. dg_sent=766, dg_recv=766, warn=0, err=0, retr=0, loss=0.0
(14192) 11:54:12.591  m: RDP perfomance debug. polls={0; [0, 1]: 14998; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:54:12.591  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11262; [2, 5]: 3735; [5, 10]: 1; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:54:13.497  m: UDP socket perfomance debug. addr=34990, recv=768, recv_tm=99.99, deliver_tm=0.01, send=769, send_tm=0.10
(13500) 11:54:14.721  m: Virtual Memory Usage: 1610 mb
(13500) 11:54:36.193  d: Segment step: 3600 (3 commands)
(13500) 11:54:39.597  d: Nature map advance, A on Center targeted at 15
(13500) 11:54:39.597  d: Nature map state, A @ 112->110->110, B @ 107->110->110
(14192) 11:54:42.592  m: RDP perfomance debug. dg_sent=774, dg_recv=774, warn=0, err=0, retr=0, loss=0.0
(14192) 11:54:42.592  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:54:42.592  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10950; [2, 5]: 4051; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:54:43.498  m: UDP socket perfomance debug. addr=34990, recv=771, recv_tm=99.98, deliver_tm=0.01, send=771, send_tm=0.10
(13500) 11:54:44.724  m: Virtual Memory Usage: 1613 mb
(13500) 11:54:54.998  d: Nature map advance, A on Top targeted at 9
(13500) 11:54:54.998  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(13500) 11:54:59.399  d: Nature map advance, B on Bottom targeted at 21
(13500) 11:54:59.399  d: Nature map state, A @ 103->100->100, B @ 157->160->160
(13500) 11:55:06.195  d: Segment step: 3900 (0 commands)
(14192) 11:55:12.593  m: RDP perfomance debug. dg_sent=756, dg_recv=756, warn=0, err=0, retr=0, loss=0.0
(14192) 11:55:12.593  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:55:12.593  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11137; [2, 5]: 3864; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:55:13.498  m: UDP socket perfomance debug. addr=34990, recv=757, recv_tm=99.98, deliver_tm=0.01, send=757, send_tm=0.10
(13500) 11:55:14.724  m: Virtual Memory Usage: 1616 mb
(13500) 11:55:23.016  d: Reconnect: Client is reconnecting (clientId=1549680)
(13500) 11:55:36.196  d: Segment step: 4200 (0 commands)
(14192) 11:55:42.593  m: RDP perfomance debug. dg_sent=741, dg_recv=740, warn=0, err=0, retr=1, loss=0.2
(14192) 11:55:42.593  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:55:42.593  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10910; [2, 5]: 4090; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:55:43.584  m: UDP socket perfomance debug. addr=34990, recv=739, recv_tm=100.22, deliver_tm=0.01, send=739, send_tm=0.10
(13500) 11:55:44.726  m: Virtual Memory Usage: 1612 mb
(13500) 11:55:53.398  d: Nature map advance, A on Bottom targeted at 15
(13500) 11:55:53.398  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(13500) 11:56:06.190  d: Segment step: 4500 (3 commands)
(14192) 11:56:12.595  m: RDP perfomance debug. dg_sent=745, dg_recv=745, warn=0, err=0, retr=0, loss=0.0
(14192) 11:56:12.595  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:56:12.595  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11127; [2, 5]: 3873; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:56:13.588  m: UDP socket perfomance debug. addr=34990, recv=747, recv_tm=99.99, deliver_tm=0.01, send=747, send_tm=0.10
(13500) 11:56:14.726  m: Virtual Memory Usage: 1612 mb
(13500) 11:56:32.901  d: Nature map advance, A on Top targeted at 15
(13500) 11:56:32.901  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(13500) 11:56:36.199  d: Segment step: 4800 (0 commands)
(14192) 11:56:42.596  m: RDP perfomance debug. dg_sent=768, dg_recv=768, warn=0, err=0, retr=0, loss=0.0
(14192) 11:56:42.596  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:56:42.596  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10973; [2, 5]: 4027; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:56:43.591  m: UDP socket perfomance debug. addr=34990, recv=767, recv_tm=99.93, deliver_tm=0.01, send=767, send_tm=0.09
(13500) 11:56:44.730  m: Virtual Memory Usage: 1612 mb
(13500) 11:57:06.200  d: Segment step: 5100 (1 commands)
(14192) 11:57:12.597  m: RDP perfomance debug. dg_sent=761, dg_recv=761, warn=0, err=0, retr=0, loss=0.0
(14192) 11:57:12.597  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:57:12.597  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10810; [2, 5]: 4191; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:57:13.596  m: UDP socket perfomance debug. addr=34990, recv=766, recv_tm=99.84, deliver_tm=0.01, send=766, send_tm=0.10
(13500) 11:57:14.734  m: Virtual Memory Usage: 1613 mb
(13500) 11:57:36.202  d: Segment step: 5400 (1 commands)
(14192) 11:57:42.598  m: RDP perfomance debug. dg_sent=754, dg_recv=754, warn=0, err=0, retr=0, loss=0.0
(14192) 11:57:42.598  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14192) 11:57:42.598  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10939; [2, 5]: 4062; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6584) 11:57:43.621  m: UDP socket perfomance debug. addr=34990, recv=753, recv_tm=99.97, deliver_tm=0.01, send=754, send_tm=0.10
(13500) 11:57:44.746  m: Virtual Memory Usage: 1614 mb
