Local time: +3:00 UTC
ProcessId: 16732
(1556) 03:50:51.748  d: System runned under native Windows
(14300) 03:51:09.684  d: Start preloading hero's (Dummy name) resources
(14300) 03:51:09.692  d: SpawnHeroes:CreateHero:9: 0.010
(14300) 03:51:09.770  d: resources[0]: Creeps/A/SuperHeavy/InventorSummon.CREEP.xdb
(14300) 03:51:10.492  d: Map StatsCoeffFromForce = 1.489
(14300) 03:51:10.499  d: Map 'Maps/Multiplayer/MOBA/_.ADMP.xdb' loaded
(1556) 03:51:10.503  d: Stopping thread. tid=14300, from_tid=1556, ptr=41df50a8
(1556) 03:51:10.503  d: Thread stopped. tid=14300, ptr=41df50a8
(1556) 03:51:10.642  d: MemoryPool: megapool; allocated size: 125829120; payload: 125726208
(1556) 03:51:10.642  d: MemoryPool: megapool; new allocated size: 136314880
(1556) 03:51:10.959  d: Easel::PrefetchData: 0.426
(1556) 03:51:11.001  d: complaintsToday 2 complaintsMax 2
(1556) 03:51:11.005  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.006  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.024  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.024  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.025  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.039  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.039  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.055  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.055  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.072  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.072  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.086  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.086  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.101  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.101  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.115  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.115  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.129  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.129  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.144  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.144  d:  TRACE FROM FLASH SetHero 
(1556) 03:51:11.180  m: GameClient.MapLoadCooldown, clientId is 5599879
(1556) 03:51:11.180  m: SENDING our (5599879) progress: 100
(1556) 03:51:14.011  d: GameClient.ClientReady
(1556) 03:51:14.543  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 2; [10.0, 20.0]: 98; [20.0, 30.0]: 1; [30.0, 40.0]: 0; [40.0, 50.0]: 0; 201}
(13948) 03:51:21.612  m: RDP perfomance debug. dg_sent=285, dg_recv=281, warn=0, err=0, retr=0, loss=0.0
(13948) 03:51:21.612  m: RDP perfomance debug. polls={0; [0, 1]: 14710; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:51:21.612  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10170; [2, 5]: 4541; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:51:22.348  m: UDP socket perfomance debug. addr=34990, recv=318, recv_tm=100.12, deliver_tm=0.00, send=294, send_tm=0.03
(1556) 03:51:23.610  m: Virtual Memory Usage: 1533 mb
(13948) 03:51:51.612  m: RDP perfomance debug. dg_sent=396, dg_recv=396, warn=0, err=0, retr=0, loss=0.0
(13948) 03:51:51.612  m: RDP perfomance debug. polls={0; [0, 1]: 15020; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:51:51.612  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10487; [2, 5]: 4533; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:51:52.349  m: UDP socket perfomance debug. addr=34990, recv=396, recv_tm=99.99, deliver_tm=0.01, send=396, send_tm=0.05
(1556) 03:51:53.611  m: Virtual Memory Usage: 1534 mb
(1556) 03:52:05.864  d: GameClient.Running
(1556) 03:52:05.949  d: HideLoadingScreen
(1556) 03:52:05.956  d:  TRACE FROM FLASH Ignore -1 
(1556) 03:52:05.956  d: GameStatistics:LogPvxLogin
(1556) 03:52:05.956  d: LogPvxLogin: relayAddress = 92.242.35.3:35007
(1556) 03:52:05.956  d: Start segment step: 590 (0 commands)
(1556) 03:52:06.018  d: Movie::SetViewport (w,h) = (1821, 1027)
(13948) 03:52:06.328  W: Datagram sequence out of range. descr=(92.242.35.7:35012 50608:100), seq=13763, wnd_start=13764, wnd_size=256
(1556) 03:52:07.012  d: Segment step: 600 (0 commands)
(1556) 03:52:10.813  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 0; [2.0, 5.0]: 7; [5.0, 10.0]: 39; [10.0, 20.0]: 0; [20.0, 50.0]: 1; [50.0, 100.0]: 0; [100.0, 200.0]: 1; [200.0, 500.0]: 2; 0}
(1556) 03:52:10.813  d: ServerNode: Queue lags detected: min:3 average:20 max:329 count:3
(1556) 03:52:10.813  d: ServerNode: Queue lags detected: start:06:52:05 end:06:52:10 step:639 fopens:11 screenshots:0
(1556) 03:52:10.912  d: ServerNode: Lags detected: min:0 average:99 max:388 count:1
(1556) 03:52:10.912  d: ServerNode: Lags detected: start:06:52:05 end:06:52:10 step:640 fopens:11 screenshots:0
(1556) 03:52:10.912  d: ServerNode: Lags detected: RPC ping:369 transport ping:3
(1556) 03:52:14.565  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 2; [10.0, 20.0]: 0; [20.0, 30.0]: 2; [30.0, 40.0]: 4; [40.0, 50.0]: 15; 547}
(13948) 03:52:21.614  m: RDP perfomance debug. dg_sent=560, dg_recv=560, warn=1, err=0, retr=0, loss=0.0
(13948) 03:52:21.614  m: RDP perfomance debug. polls={0; [0, 1]: 15016; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:52:21.614  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10559; [2, 5]: 4457; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:52:22.407  m: UDP socket perfomance debug. addr=34990, recv=568, recv_tm=100.14, deliver_tm=0.01, send=567, send_tm=0.07
(1556) 03:52:23.626  m: Virtual Memory Usage: 1575 mb
(1556) 03:52:28.318  d: Nature map advance, B on Center targeted at 26
(1556) 03:52:28.318  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(1556) 03:52:29.716  d: Nature map advance, A on Center targeted at 4
(1556) 03:52:29.716  d: Nature map state, A @ 0->0->0, B @ 39->42->50
(1556) 03:52:33.139  d: Pump messages lag
(1556) 03:52:35.416  d: Nature map advance, B on Center targeted at 20
(1556) 03:52:35.416  d: Nature map state, A @ 48->50->50, B @ 48->50->50
(1556) 03:52:37.015  d: Segment step: 900 (1 commands)
(1556) 03:52:38.016  d: Nature map advance, A on Bottom targeted at 3
(1556) 03:52:38.017  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(1556) 03:52:39.217  d: Nature map advance, B on Top targeted at 27
(1556) 03:52:39.217  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(1556) 03:52:40.216  d: Nature map advance, B on Bottom targeted at 26
(1556) 03:52:40.216  d: Nature map state, A @ 39->40->40, B @ 0->0->0
(1556) 03:52:41.016  d: Nature map advance, A on Center targeted at 10
(1556) 03:52:41.016  d: Nature map state, A @ 48->50->50, B @ 107->110->110
(13948) 03:52:51.616  m: RDP perfomance debug. dg_sent=725, dg_recv=725, warn=0, err=0, retr=0, loss=0.0
(13948) 03:52:51.616  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:52:51.616  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10966; [2, 5]: 4035; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1556) 03:52:51.816  d: Nature map advance, A on Bottom targeted at 9
(1556) 03:52:51.816  d: Nature map state, A @ 39->40->40, B @ 48->50->50
(1556) 03:52:52.215  d: Nature map advance, B on Top targeted at 21
(1556) 03:52:52.215  d: Nature map state, A @ 0->0->0, B @ 39->40->40
(1556) 03:52:52.315  d: Nature map advance, B on Bottom targeted at 21
(1556) 03:52:52.315  d: Nature map state, A @ 52->55->100, B @ 48->50->50
(6664) 03:52:52.411  m: UDP socket perfomance debug. addr=34990, recv=726, recv_tm=100.00, deliver_tm=0.01, send=726, send_tm=0.09
(1556) 03:52:52.917  d: Nature map advance, B on Center targeted at 15
(1556) 03:52:52.917  d: Nature map state, A @ 107->110->110, B @ 107->110->110
(1556) 03:52:53.628  m: Virtual Memory Usage: 1588 mb
(1556) 03:52:53.717  d: Nature map advance, A on Top targeted at 4
(1556) 03:52:53.717  d: Nature map state, A @ 0->0->0, B @ 82->85->100
(1556) 03:53:05.020  d: GameClient: Ping statistics: start:06:52:05, end:06:53:05
(1556) 03:53:05.020  d: GameClient: Long ping (RPC): samples:0, min:0, max:0, avg:0
(1556) 03:53:05.020  d: GameClient: Norm ping (RPC): samples:12, min:12, max:369, avg:45
(1556) 03:53:05.020  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(1556) 03:53:05.020  d: GameClient: Norm ping (TGS): samples:1, min:3, max:3, avg:3
(1556) 03:53:05.020  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(1556) 03:53:05.020  d: GameClient: Norm ping (TLS): samples:5, min:2, max:3, avg:2
(1556) 03:53:05.317  d: Nature map advance, B on Bottom targeted at 15
(1556) 03:53:05.317  d: Nature map state, A @ 97->100->100, B @ 98->100->100
(1556) 03:53:05.518  d: Nature map advance, B on Top targeted at 15
(1556) 03:53:05.518  d: Nature map state, A @ 48->50->50, B @ 97->100->100
(1556) 03:53:06.216  m: gamechat::Client::OnNewMessage(sid=201310 chnlname=Left nickname=[WDead]xCanibaLx msg=???? ?? ???? ?????)
(1556) 03:53:07.016  d: Segment step: 1200 (3 commands)
(1556) 03:53:07.116  d: Nature map advance, A on Top targeted at 9
(1556) 03:53:07.116  d: Nature map state, A @ 48->50->50, B @ 145->148->160
(1556) 03:53:07.732  m: gamechat::Client::OnNewMessage(sid=201310 chnlname=Left nickname=[WDead]xCanibaLx msg=???)
(1556) 03:53:10.716  m: gamechat::Client::OnNewMessage(sid=201310 chnlname=Left nickname=[WDead]xCanibaLx msg=???????)
(1556) 03:53:13.616  m: gamechat::Client::OnNewMessage(sid=201310 chnlname=Left nickname=[WDead]xCanibaLx msg=?????)
(13948) 03:53:21.617  m: RDP perfomance debug. dg_sent=772, dg_recv=773, warn=0, err=0, retr=0, loss=0.0
(13948) 03:53:21.617  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:53:21.617  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10516; [2, 5]: 4485; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:53:22.389  m: UDP socket perfomance debug. addr=34990, recv=774, recv_tm=99.85, deliver_tm=0.01, send=775, send_tm=0.11
(1556) 03:53:23.629  m: Virtual Memory Usage: 1595 mb
(1556) 03:53:29.567  m: gamechat::Client::OnNewMessage(sid=201310 chnlname=Left nickname=[WDead]xCanibaLx msg=?? 10 ?? ????????)
(1556) 03:53:37.033  d: Segment step: 1500 (4 commands)
(13948) 03:53:51.618  m: RDP perfomance debug. dg_sent=778, dg_recv=777, warn=0, err=0, retr=0, loss=0.0
(13948) 03:53:51.618  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:53:51.618  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11089; [2, 5]: 3911; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:53:52.420  m: UDP socket perfomance debug. addr=34990, recv=778, recv_tm=100.08, deliver_tm=0.01, send=777, send_tm=0.11
(1556) 03:53:53.630  m: Virtual Memory Usage: 1602 mb
(1556) 03:54:04.668  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 5; [40.0, 50.0]: 59; 529}
(1556) 03:54:07.035  d: Segment step: 1800 (1 commands)
(1556) 03:54:14.669  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 3; [30.0, 40.0]: 5; [40.0, 50.0]: 73; 513}
(13948) 03:54:21.619  m: RDP perfomance debug. dg_sent=739, dg_recv=739, warn=0, err=0, retr=0, loss=0.0
(13948) 03:54:21.619  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:54:21.619  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11114; [2, 5]: 3887; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:54:22.421  m: UDP socket perfomance debug. addr=34990, recv=736, recv_tm=99.97, deliver_tm=0.01, send=736, send_tm=0.11
(1556) 03:54:23.631  m: Virtual Memory Usage: 1608 mb
(1556) 03:54:37.038  d: Segment step: 2100 (2 commands)
(13948) 03:54:51.621  m: RDP perfomance debug. dg_sent=716, dg_recv=716, warn=0, err=0, retr=0, loss=0.0
(13948) 03:54:51.621  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:54:51.621  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10870; [2, 5]: 4131; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:54:52.425  m: UDP socket perfomance debug. addr=34990, recv=718, recv_tm=99.85, deliver_tm=0.01, send=718, send_tm=0.10
(1556) 03:54:53.634  m: Virtual Memory Usage: 1619 mb
(1556) 03:55:02.861  m: gamechat::Client::OnNewMessage(sid=201310 chnlname=Left nickname=[WDead]xCanibaLx msg=????? ?????)
(1556) 03:55:07.038  d: Segment step: 2400 (2 commands)
(1556) 03:55:10.240  m: gamechat::Client::OnNewMessage(sid=201310 chnlname=Left nickname=[WDead]xCanibaLx msg=??? 3 ?????? ? ???)
(13948) 03:55:21.622  m: RDP perfomance debug. dg_sent=767, dg_recv=767, warn=0, err=0, retr=0, loss=0.0
(13948) 03:55:21.622  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:55:21.622  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10596; [2, 5]: 4405; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:55:22.442  m: UDP socket perfomance debug. addr=34990, recv=768, recv_tm=99.90, deliver_tm=0.01, send=769, send_tm=0.11
(1556) 03:55:23.651  m: Virtual Memory Usage: 1623 mb
(1556) 03:55:34.745  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 2; [40.0, 50.0]: 78; 517}
(1556) 03:55:37.040  d: Segment step: 2700 (3 commands)
(13948) 03:55:51.624  m: RDP perfomance debug. dg_sent=788, dg_recv=788, warn=0, err=0, retr=0, loss=0.0
(13948) 03:55:51.624  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:55:51.624  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10840; [2, 5]: 4161; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(1556) 03:55:51.644  d: Nature map advance, B on Center targeted at 20
(1556) 03:55:51.644  d: Nature map state, A @ 107->110->110, B @ 158->160->160
(6664) 03:55:52.447  m: UDP socket perfomance debug. addr=34990, recv=789, recv_tm=99.99, deliver_tm=0.01, send=789, send_tm=0.11
(1556) 03:55:53.654  m: Virtual Memory Usage: 1624 mb
(1556) 03:55:54.747  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 3; [20.0, 30.0]: 0; [30.0, 40.0]: 2; [40.0, 50.0]: 85; 502}
(1556) 03:55:56.041  d: Nature map advance, A on Center targeted at 15
(1556) 03:55:56.041  d: Nature map state, A @ 107->110->110, B @ 112->110->110
(1556) 03:56:04.747  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 72; 524}
(1556) 03:56:07.058  d: Segment step: 3000 (1 commands)
(13948) 03:56:21.625  m: RDP perfomance debug. dg_sent=729, dg_recv=729, warn=0, err=0, retr=0, loss=0.0
(13948) 03:56:21.625  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:56:21.625  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10838; [2, 5]: 4163; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:56:22.464  m: UDP socket perfomance debug. addr=34990, recv=727, recv_tm=100.03, deliver_tm=0.01, send=727, send_tm=0.10
(1556) 03:56:23.672  m: Virtual Memory Usage: 1631 mb
(1556) 03:56:37.061  d: Segment step: 3300 (2 commands)
(13948) 03:56:51.627  m: RDP perfomance debug. dg_sent=763, dg_recv=763, warn=0, err=0, retr=0, loss=0.0
(13948) 03:56:51.627  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:56:51.627  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10649; [2, 5]: 4352; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:56:52.464  m: UDP socket perfomance debug. addr=34990, recv=762, recv_tm=99.97, deliver_tm=0.01, send=762, send_tm=0.11
(1556) 03:56:53.673  m: Virtual Memory Usage: 1635 mb
(1556) 03:56:56.562  d: Nature map advance, A on Center targeted at 10
(1556) 03:56:56.562  d: Nature map state, A @ 158->160->160, B @ 112->110->110
(1556) 03:57:07.060  d: Segment step: 3600 (3 commands)
(13948) 03:57:21.629  m: RDP perfomance debug. dg_sent=758, dg_recv=758, warn=0, err=0, retr=0, loss=0.0
(13948) 03:57:21.629  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:57:21.629  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 11049; [2, 5]: 3952; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:57:22.465  m: UDP socket perfomance debug. addr=34990, recv=760, recv_tm=99.98, deliver_tm=0.01, send=760, send_tm=0.11
(1556) 03:57:23.690  m: Virtual Memory Usage: 1638 mb
(1556) 03:57:24.844  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 72; 526}
(1556) 03:57:37.060  d: Segment step: 3900 (3 commands)
(1556) 03:57:44.867  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 5; [40.0, 50.0]: 77; 514}
(13948) 03:57:51.629  m: RDP perfomance debug. dg_sent=747, dg_recv=747, warn=0, err=0, retr=0, loss=0.0
(13948) 03:57:51.629  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:57:51.629  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10559; [2, 5]: 4442; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:57:52.465  m: UDP socket perfomance debug. addr=34990, recv=745, recv_tm=99.97, deliver_tm=0.01, send=745, send_tm=0.10
(1556) 03:57:53.691  m: Virtual Memory Usage: 1638 mb
(1556) 03:58:05.967  d: HIDE CLIENT
(1556) 03:58:07.062  d: Segment step: 4200 (2 commands)
(1556) 03:58:07.261  d: OnLeaveMinigameCmd...
(1556) 03:58:07.261  d: EaselMinigame::Leave
(1556) 03:58:14.895  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 76; 521}
(13948) 03:58:21.631  m: RDP perfomance debug. dg_sent=756, dg_recv=756, warn=0, err=0, retr=0, loss=0.0
(13948) 03:58:21.631  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:58:21.631  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10662; [2, 5]: 4339; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:58:22.466  m: UDP socket perfomance debug. addr=34990, recv=758, recv_tm=99.98, deliver_tm=0.01, send=758, send_tm=0.10
(1556) 03:58:23.692  m: Virtual Memory Usage: 1638 mb
(1556) 03:58:26.864  d: Nature map advance, A on Center targeted at 15
(1556) 03:58:26.864  d: Nature map state, A @ 112->110->110, B @ 112->110->110
(1556) 03:58:37.065  d: Segment step: 4500 (2 commands)
(1556) 03:58:39.269  d: Nature map advance, B on Bottom targeted at 21
(1556) 03:58:39.269  d: Nature map state, A @ 97->100->100, B @ 157->160->160
(1556) 03:58:42.169  d: Nature map advance, A on Center targeted at 10
(1556) 03:58:42.169  d: Nature map state, A @ 158->160->160, B @ 112->110->110
(13948) 03:58:51.632  m: RDP perfomance debug. dg_sent=742, dg_recv=742, warn=0, err=0, retr=0, loss=0.0
(13948) 03:58:51.632  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:58:51.632  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10899; [2, 5]: 4102; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:58:52.469  m: UDP socket perfomance debug. addr=34990, recv=742, recv_tm=100.00, deliver_tm=0.01, send=742, send_tm=0.10
(1556) 03:58:53.692  m: Virtual Memory Usage: 1639 mb
(1556) 03:59:02.766  d: Nature map advance, B on Center targeted at 15
(1556) 03:59:02.766  d: Nature map state, A @ 112->110->110, B @ 112->110->110
(1556) 03:59:07.064  d: Segment step: 4800 (2 commands)
(1556) 03:59:14.949  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 3; [30.0, 40.0]: 7; [40.0, 50.0]: 84; 488}
(13948) 03:59:21.634  m: RDP perfomance debug. dg_sent=755, dg_recv=755, warn=0, err=0, retr=0, loss=0.0
(13948) 03:59:21.634  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13948) 03:59:21.634  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10541; [2, 5]: 4460; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6664) 03:59:22.472  m: UDP socket perfomance debug. addr=34990, recv=756, recv_tm=99.98, deliver_tm=0.01, send=756, send_tm=0.10
(1556) 03:59:23.695  m: Virtual Memory Usage: 1640 mb
(1556) 03:59:24.950  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 2; [40.0, 50.0]: 80; 502}
(1556) 03:59:29.368  d: Nature map advance, B on Top targeted at 21
(1556) 03:59:29.368  d: Nature map state, A @ 98->100->100, B @ 157->160->160
(1556) 03:59:37.068  d: Segment step: 5100 (0 commands)
(1556) 03:59:42.667  d: Nature map advance, A on Bottom targeted at 15
(1556) 03:59:42.667  d: Nature map state, A @ 97->100->100, B @ 103->100->100
(1556) 03:59:45.969  d: Nature map advance, A on Top targeted at 15
(1556) 03:59:45.969  d: Nature map state, A @ 98->100->100, B @ 103->100->100
(13948) 03:59:51.636  m: RDP perfomance debug. dg_sent=780, dg_recv=780, warn=0, err=0, retr=0, loss=0.0
(13948) 03:59:51.636  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
