Local time: +3:00 UTC
ProcessId: 7420
(13472) 05:13:41.925  d: System runned under native Windows
(18116) 05:13:59.574  d: Start preloading hero's (Dummy name) resources
(18116) 05:13:59.583  d: SpawnHeroes:CreateHero:9: 0.104
(18116) 05:13:59.658  d: resources[0]: Creeps/A/SuperHeavy/InventorSummon.CREEP.xdb
(18116) 05:13:59.768  d: MemoryPool: megapool; allocated size: 125829120; payload: 125808640
(18116) 05:13:59.768  d: MemoryPool: megapool; new allocated size: 136314880
(18116) 05:14:00.386  d: Map StatsCoeffFromForce = 1.515
(18116) 05:14:00.392  d: Map 'Maps/Multiplayer/MOBA/_.ADMP.xdb' loaded
(13472) 05:14:00.445  d: Stopping thread. tid=18116, from_tid=13472, ptr=421be870
(13472) 05:14:00.445  d: Thread stopped. tid=18116, ptr=421be870
(13472) 05:14:00.885  d: Easel::PrefetchData: 0.410
(13472) 05:14:00.925  d: complaintsToday 2 complaintsMax 2
(13472) 05:14:00.930  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:00.932  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:00.948  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:00.948  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:00.963  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:00.963  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:00.977  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:00.977  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:00.977  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:00.991  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:00.991  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:01.005  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:01.005  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:01.020  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:01.020  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:01.034  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:01.034  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:01.049  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:01.049  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:01.064  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:01.064  d:  TRACE FROM FLASH SetHero 
(13472) 05:14:01.099  m: GameClient.MapLoadCooldown, clientId is 5599879
(13472) 05:14:01.099  m: SENDING our (5599879) progress: 100
(13472) 05:14:03.888  d: Window FlashScreen losing focus
(13472) 05:14:03.888  d: Window FlashScreen got focus
(13472) 05:14:03.937  d: GameClient.ClientReady
(13472) 05:14:04.604  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 2; [10.0, 20.0]: 97; [20.0, 30.0]: 1; [30.0, 40.0]: 0; [40.0, 50.0]: 0; 210}
(10392) 05:14:11.785  m: RDP perfomance debug. dg_sent=258, dg_recv=254, warn=0, err=0, retr=0, loss=0.0
(10392) 05:14:11.785  m: RDP perfomance debug. polls={0; [0, 1]: 14688; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:14:11.785  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9656; [2, 5]: 5033; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:14:12.592  m: UDP socket perfomance debug. addr=34990, recv=296, recv_tm=100.31, deliver_tm=0.00, send=264, send_tm=0.03
(13472) 05:14:13.753  m: Virtual Memory Usage: 1534 mb
(13472) 05:14:41.172  m: gamechat::Client::SendMsg(msg=?? ??? ? ????? chnltype=1)
(13472) 05:14:41.189  m: gamechat::Client::OnNewMessage(sid=177631 chnlname=Left nickname=[minus]???? ??????????? msg=?? ??? ? ?????)
(10392) 05:14:41.786  m: RDP perfomance debug. dg_sent=345, dg_recv=345, warn=0, err=0, retr=0, loss=0.0
(10392) 05:14:41.786  m: RDP perfomance debug. polls={0; [0, 1]: 15019; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:14:41.786  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9803; [2, 5]: 5216; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:14:42.591  m: UDP socket perfomance debug. addr=34990, recv=348, recv_tm=99.99, deliver_tm=0.01, send=347, send_tm=0.04
(13472) 05:14:43.755  m: Virtual Memory Usage: 1534 mb
(10392) 05:15:11.787  m: RDP perfomance debug. dg_sent=391, dg_recv=391, warn=0, err=0, retr=0, loss=0.0
(10392) 05:15:11.787  m: RDP perfomance debug. polls={0; [0, 1]: 15020; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:15:11.787  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9928; [2, 5]: 5092; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:15:12.600  m: UDP socket perfomance debug. addr=34990, recv=391, recv_tm=99.99, deliver_tm=0.01, send=390, send_tm=0.05
(13472) 05:15:13.755  m: Virtual Memory Usage: 1535 mb
(10392) 05:15:41.789  m: RDP perfomance debug. dg_sent=395, dg_recv=395, warn=0, err=0, retr=0, loss=0.0
(10392) 05:15:41.789  m: RDP perfomance debug. polls={0; [0, 1]: 15028; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:15:41.789  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9762; [2, 5]: 5266; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:15:42.605  m: UDP socket perfomance debug. addr=34990, recv=396, recv_tm=99.99, deliver_tm=0.01, send=396, send_tm=0.05
(13472) 05:15:43.757  m: Virtual Memory Usage: 1536 mb
(10392) 05:16:11.790  m: RDP perfomance debug. dg_sent=402, dg_recv=402, warn=0, err=0, retr=0, loss=0.0
(10392) 05:16:11.790  m: RDP perfomance debug. polls={0; [0, 1]: 15021; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:16:11.790  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9778; [2, 5]: 5243; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:16:12.612  m: UDP socket perfomance debug. addr=34990, recv=402, recv_tm=99.99, deliver_tm=0.01, send=403, send_tm=0.05
(13472) 05:16:13.759  m: Virtual Memory Usage: 1537 mb
(13472) 05:16:17.330  d: GameClient.Running
(13472) 05:16:17.407  d: HideLoadingScreen
(13472) 05:16:17.420  d:  TRACE FROM FLASH Ignore -1 
(13472) 05:16:17.420  d: GameStatistics:LogPvxLogin
(13472) 05:16:17.420  d: LogPvxLogin: relayAddress = 92.242.35.3:35007
(13472) 05:16:17.420  d: Start segment step: 1306 (0 commands)
(13472) 05:16:17.482  d: Movie::SetViewport (w,h) = (1821, 1027)
(13472) 05:16:22.231  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 1; [2.0, 5.0]: 1; [5.0, 10.0]: 0; [10.0, 20.0]: 43; [20.0, 50.0]: 2; [50.0, 100.0]: 0; [100.0, 200.0]: 1; [200.0, 500.0]: 2; 0}
(13472) 05:16:22.231  d: ServerNode: Queue lags detected: min:1 average:28 max:349 count:3
(13472) 05:16:22.231  d: ServerNode: Queue lags detected: start:08:16:17 end:08:16:22 step:1355 fopens:12 screenshots:0
(13472) 05:16:22.328  d: ServerNode: Lags detected: min:0 average:99 max:433 count:1
(13472) 05:16:22.328  d: ServerNode: Lags detected: start:08:16:17 end:08:16:22 step:1356 fopens:12 screenshots:0
(13472) 05:16:22.328  d: ServerNode: Lags detected: RPC ping:-1 transport ping:5
(13472) 05:16:24.744  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 2; [10.0, 20.0]: 0; [20.0, 30.0]: 5; [30.0, 40.0]: 2; [40.0, 50.0]: 9; 550}
(13472) 05:16:36.830  d: Segment step: 1500 (0 commands)
(13472) 05:16:40.431  d: Nature map advance, B on Center targeted at 26
(13472) 05:16:40.431  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(13472) 05:16:40.632  d: Nature map advance, A on Center targeted at 4
(13472) 05:16:40.632  d: Nature map state, A @ 0->0->0, B @ 3->6->50
(10392) 05:16:41.790  m: RDP perfomance debug. dg_sent=647, dg_recv=647, warn=0, err=0, retr=0, loss=0.0
(10392) 05:16:41.790  m: RDP perfomance debug. polls={0; [0, 1]: 15005; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:16:41.790  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9970; [2, 5]: 5035; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:16:42.536  m: UDP socket perfomance debug. addr=34990, recv=657, recv_tm=99.71, deliver_tm=0.01, send=657, send_tm=0.09
(13472) 05:16:43.774  m: Virtual Memory Usage: 1586 mb
(13472) 05:16:43.930  d: Nature map advance, B on Bottom targeted at 26
(13472) 05:16:43.931  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(13472) 05:16:48.529  d: Nature map advance, A on Bottom targeted at 3
(13472) 05:16:48.529  d: Nature map state, A @ 0->0->0, B @ 48->50->50
(13472) 05:16:49.830  d: Nature map advance, B on Center targeted at 20
(13472) 05:16:49.830  d: Nature map state, A @ 48->50->50, B @ 48->50->50
(13472) 05:16:51.732  d: Nature map advance, A on Center targeted at 10
(13472) 05:16:51.732  d: Nature map state, A @ 48->50->50, B @ 104->107->110
(13472) 05:16:52.630  d: Nature map advance, A on Top targeted at 4
(13472) 05:16:52.630  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(13472) 05:16:55.429  d: Nature map advance, B on Bottom targeted at 21
(13472) 05:16:55.430  d: Nature map state, A @ 39->40->40, B @ 48->50->50
(13472) 05:16:56.532  d: Nature map advance, A on Bottom targeted at 9
(13472) 05:16:56.532  d: Nature map state, A @ 39->40->40, B @ 80->83->100
(13472) 05:17:04.532  d: Nature map advance, A on Top targeted at 9
(13472) 05:17:04.532  d: Nature map state, A @ 48->50->50, B @ 0->0->0
(13472) 05:17:06.830  d: Segment step: 1800 (1 commands)
(13472) 05:17:07.831  d: Nature map advance, B on Bottom targeted at 15
(13472) 05:17:07.831  d: Nature map state, A @ 97->100->100, B @ 98->100->100
(13472) 05:17:11.432  d: Nature map advance, B on Top targeted at 27
(13472) 05:17:11.432  d: Nature map state, A @ 98->100->100, B @ 0->0->0
(10392) 05:17:11.791  m: RDP perfomance debug. dg_sent=719, dg_recv=719, warn=0, err=0, retr=0, loss=0.0
(10392) 05:17:11.791  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:17:11.791  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9854; [2, 5]: 5146; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:17:12.536  m: UDP socket perfomance debug. addr=34990, recv=720, recv_tm=99.98, deliver_tm=0.01, send=721, send_tm=0.09
(13472) 05:17:13.776  m: Virtual Memory Usage: 1591 mb
(13472) 05:17:17.014  d: GameClient: Ping statistics: start:08:16:17, end:08:17:17
(13472) 05:17:17.014  d: GameClient: Long ping (RPC): samples:0, min:0, max:0, avg:0
(13472) 05:17:17.014  d: GameClient: Norm ping (RPC): samples:12, min:15, max:330, avg:47
(13472) 05:17:17.014  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(13472) 05:17:17.014  d: GameClient: Norm ping (TGS): samples:1, min:5, max:5, avg:5
(13472) 05:17:17.014  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(13472) 05:17:17.014  d: GameClient: Norm ping (TLS): samples:5, min:1, max:3, avg:2
(13472) 05:17:21.831  d: Nature map advance, A on Top targeted at 15
(13472) 05:17:21.831  d: Nature map state, A @ 98->100->100, B @ 39->40->40
(13472) 05:17:22.534  d: Nature map advance, B on Bottom targeted at 21
(13472) 05:17:22.534  d: Nature map state, A @ 97->100->100, B @ 157->160->160
(13472) 05:17:23.932  d: Nature map advance, B on Top targeted at 21
(13472) 05:17:23.932  d: Nature map state, A @ 157->160->160, B @ 39->40->40
(13472) 05:17:27.132  d: Nature map advance, A on Bottom targeted at 15
(13472) 05:17:27.132  d: Nature map state, A @ 97->100->100, B @ 103->100->100
(13472) 05:17:27.231  d: HIDE CLIENT
(13472) 05:17:29.732  d: Start level 0, paint 1
(13472) 05:17:29.732  d: Easel::StartLevel!
(13472) 05:17:36.830  d: Segment step: 2100 (2 commands)
(10392) 05:17:41.792  m: RDP perfomance debug. dg_sent=735, dg_recv=735, warn=0, err=0, retr=0, loss=0.0
(10392) 05:17:41.792  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:17:41.792  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10075; [2, 5]: 4925; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(13472) 05:17:42.132  d: Nature map advance, A on Top targeted at 9
(13472) 05:17:42.132  d: Nature map state, A @ 157->160->160, B @ 97->100->100
(14468) 05:17:42.538  m: UDP socket perfomance debug. addr=34990, recv=734, recv_tm=99.98, deliver_tm=0.01, send=733, send_tm=0.09
(13472) 05:17:43.777  m: Virtual Memory Usage: 1599 mb
(13472) 05:17:47.232  d: Nature map advance, B on Top targeted at 15
(13472) 05:17:47.232  d: Nature map state, A @ 103->100->100, B @ 97->100->100
(13472) 05:17:54.765  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 1; [30.0, 40.0]: 6; [40.0, 50.0]: 76; 512}
(13472) 05:18:06.833  d: Segment step: 2400 (4 commands)
(10392) 05:18:11.794  m: RDP perfomance debug. dg_sent=768, dg_recv=768, warn=0, err=0, retr=0, loss=0.0
(10392) 05:18:11.794  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:18:11.794  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9978; [2, 5]: 5023; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:18:12.538  m: UDP socket perfomance debug. addr=34990, recv=768, recv_tm=99.97, deliver_tm=0.01, send=768, send_tm=0.10
(13472) 05:18:13.779  m: Virtual Memory Usage: 1606 mb
(13472) 05:18:14.783  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 1; [10.0, 20.0]: 0; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 71; 520}
(13472) 05:18:36.850  d: Segment step: 2700 (3 commands)
(10392) 05:18:41.796  m: RDP perfomance debug. dg_sent=776, dg_recv=776, warn=0, err=0, retr=0, loss=0.0
(10392) 05:18:41.796  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:18:41.796  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10112; [2, 5]: 4889; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:18:42.556  m: UDP socket perfomance debug. addr=34990, recv=775, recv_tm=100.03, deliver_tm=0.01, send=775, send_tm=0.10
(13472) 05:18:43.780  m: Virtual Memory Usage: 1609 mb
(13472) 05:19:00.250  d: Execute stop level connad
(13472) 05:19:00.250  d: Easel::StopLevel!
(13472) 05:19:02.852  d: Start level 1, paint 1
(13472) 05:19:02.852  d: Easel::StartLevel!
(13472) 05:19:06.852  d: Segment step: 3000 (1 commands)
(10392) 05:19:11.797  m: RDP perfomance debug. dg_sent=766, dg_recv=766, warn=0, err=0, retr=0, loss=0.0
(10392) 05:19:11.797  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:19:11.797  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10260; [2, 5]: 4741; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:19:12.558  m: UDP socket perfomance debug. addr=34990, recv=768, recv_tm=99.98, deliver_tm=0.01, send=768, send_tm=0.10
(13472) 05:19:13.781  m: Virtual Memory Usage: 1612 mb
(13472) 05:19:34.871  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 5; [40.0, 50.0]: 80; 508}
(13472) 05:19:36.854  d: Segment step: 3300 (3 commands)
(10392) 05:19:41.798  m: RDP perfomance debug. dg_sent=768, dg_recv=768, warn=0, err=0, retr=0, loss=0.0
(10392) 05:19:41.798  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:19:41.798  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10119; [2, 5]: 4881; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:19:42.559  m: UDP socket perfomance debug. addr=34990, recv=766, recv_tm=99.98, deliver_tm=0.01, send=766, send_tm=0.11
(13472) 05:19:43.783  m: Virtual Memory Usage: 1612 mb
(13472) 05:20:06.838  d: Segment step: 3600 (2 commands)
(10392) 05:20:11.799  m: RDP perfomance debug. dg_sent=759, dg_recv=759, warn=0, err=0, retr=0, loss=0.0
(10392) 05:20:11.799  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:20:11.799  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9984; [2, 5]: 5016; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:20:12.636  m: UDP socket perfomance debug. addr=34990, recv=761, recv_tm=100.24, deliver_tm=0.01, send=760, send_tm=0.10
(13472) 05:20:13.801  m: Virtual Memory Usage: 1613 mb
(13472) 05:20:36.755  d: Execute stop level connad
(13472) 05:20:36.755  d: Easel::StopLevel!
(13472) 05:20:36.857  d: Segment step: 3900 (1 commands)
(13472) 05:20:37.641  d: Start level 2, paint 1
(13472) 05:20:37.641  d: Easel::StartLevel!
(10392) 05:20:41.800  m: RDP perfomance debug. dg_sent=777, dg_recv=777, warn=0, err=0, retr=0, loss=0.0
(10392) 05:20:41.800  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:20:41.800  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9963; [2, 5]: 5038; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:20:42.640  m: UDP socket perfomance debug. addr=34990, recv=778, recv_tm=99.99, deliver_tm=0.01, send=778, send_tm=0.11
(13472) 05:20:43.819  m: Virtual Memory Usage: 1615 mb
(13472) 05:20:50.361  d: Nature map advance, B on Top targeted at 21
(13472) 05:20:50.361  d: Nature map state, A @ 103->100->100, B @ 157->160->160
(13472) 05:20:55.357  d: Nature map advance, A on Top targeted at 15
(13472) 05:20:55.357  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(13472) 05:21:04.962  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 3; [40.0, 50.0]: 87; 506}
(13472) 05:21:06.858  d: Segment step: 4200 (3 commands)
(10392) 05:21:11.801  m: RDP perfomance debug. dg_sent=763, dg_recv=763, warn=0, err=0, retr=0, loss=0.0
(10392) 05:21:11.801  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:21:11.801  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10337; [2, 5]: 4664; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:21:12.584  m: UDP socket perfomance debug. addr=34990, recv=761, recv_tm=99.75, deliver_tm=0.01, send=762, send_tm=0.11
(13472) 05:21:13.819  m: Virtual Memory Usage: 1617 mb
(13472) 05:21:36.858  d: Segment step: 4500 (2 commands)
(13472) 05:21:39.746  d: Nature map advance, A on Bottom targeted at 9
(13472) 05:21:39.746  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(10392) 05:21:41.803  m: RDP perfomance debug. dg_sent=768, dg_recv=768, warn=0, err=0, retr=0, loss=0.0
(10392) 05:21:41.803  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:21:41.803  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10096; [2, 5]: 4905; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:21:42.642  m: UDP socket perfomance debug. addr=34990, recv=769, recv_tm=100.06, deliver_tm=0.01, send=768, send_tm=0.11
(13472) 05:21:43.820  m: Virtual Memory Usage: 1618 mb
(13472) 05:21:44.544  d: Nature map advance, B on Bottom targeted at 15
(13472) 05:21:44.544  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(13472) 05:21:51.660  d: Execute stop level connad
(13472) 05:21:51.660  d: Easel::StopLevel!
(13472) 05:21:53.261  d: Start level 3, paint 2
(13472) 05:21:53.261  d: Easel::StartLevel!
(13472) 05:22:05.028  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 82; 515}
(13472) 05:22:06.862  d: Segment step: 4800 (1 commands)
(10392) 05:22:11.804  m: RDP perfomance debug. dg_sent=770, dg_recv=770, warn=0, err=0, retr=0, loss=0.0
(10392) 05:22:11.804  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:22:11.804  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10342; [2, 5]: 4659; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:22:12.665  m: UDP socket perfomance debug. addr=34990, recv=770, recv_tm=99.89, deliver_tm=0.01, send=772, send_tm=0.11
(13472) 05:22:13.822  m: Virtual Memory Usage: 1615 mb
(13472) 05:22:28.864  d: Nature map advance, A on Center targeted at 15
(13472) 05:22:28.864  d: Nature map state, A @ 107->110->110, B @ 107->110->110
(13472) 05:22:36.861  d: Segment step: 5100 (3 commands)
(10392) 05:22:41.805  m: RDP perfomance debug. dg_sent=774, dg_recv=774, warn=0, err=0, retr=0, loss=0.0
(10392) 05:22:41.805  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:22:41.805  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10126; [2, 5]: 4874; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(14468) 05:22:42.665  m: UDP socket perfomance debug. addr=34990, recv=775, recv_tm=99.99, deliver_tm=0.01, send=774, send_tm=0.11
(13472) 05:22:43.824  m: Virtual Memory Usage: 1615 mb
(13472) 05:22:50.965  d: Nature map advance, A on Center targeted at 10
(13472) 05:22:50.965  d: Nature map state, A @ 158->160->160, B @ 107->110->110
(13472) 05:23:02.060  d: Execute stop level connad
(13472) 05:23:02.060  d: Easel::StopLevel!
(13472) 05:23:02.863  d: OnLeaveMinigameCmd...
(13472) 05:23:02.863  d: EaselMinigame::Leave
(10392) 05:23:04.864  W: Datagram sequence out of range. descr=(92.242.35.8:35015 35061:100), seq=22448, wnd_start=22449, wnd_size=256
(13472) 05:23:05.067  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 7; [40.0, 50.0]: 84; 503}
(13472) 05:23:06.863  d: Segment step: 5400 (2 commands)
(10392) 05:23:11.806  m: RDP perfomance debug. dg_sent=764, dg_recv=764, warn=1, err=0, retr=0, loss=0.0
(10392) 05:23:11.806  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(10392) 05:23:11.806  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10312; [2, 5]: 4689; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
