Local time: +3:00 UTC
ProcessId: 7104
(0200) 17:27:25.671  d: System runned under native Windows
(8972) 17:27:43.616  d: resources[0]: Creeps/A/SuperHeavy/InventorSummon.CREEP.xdb
(8972) 17:27:43.724  d: MemoryPool: megapool; allocated size: 125829120; payload: 125729280
(8972) 17:27:43.724  d: MemoryPool: megapool; new allocated size: 136314880
(8972) 17:27:44.348  d: Map StatsCoeffFromForce = 1.572
(8972) 17:27:44.354  d: Map 'Maps/Multiplayer/MOBA/_.ADMP.xdb' loaded
(0200) 17:27:44.396  d: Stopping thread. tid=8972, from_tid=200, ptr=437585a0
(0200) 17:27:44.396  d: Thread stopped. tid=8972, ptr=437585a0
(0200) 17:27:44.846  d: Easel::PrefetchData: 0.418
(0200) 17:27:44.890  d: complaintsToday 2 complaintsMax 2
(0200) 17:27:44.894  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.896  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.911  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.911  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.925  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.925  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.939  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.940  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.940  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.953  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.953  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.968  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.968  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.984  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.984  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.999  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:44.999  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:45.014  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:45.014  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:45.029  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:45.029  d:  TRACE FROM FLASH SetHero 
(0200) 17:27:45.064  m: GameClient.MapLoadCooldown, clientId is 5599879
(0200) 17:27:45.064  m: SENDING our (5599879) progress: 100
(0200) 17:27:47.889  d: GameClient.ClientReady
(0200) 17:27:48.439  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 2; [10.0, 20.0]: 100; [20.0, 30.0]: 1; [30.0, 40.0]: 0; [40.0, 50.0]: 0; 202}
(6196) 17:27:55.531  m: RDP perfomance debug. dg_sent=206, dg_recv=202, warn=0, err=0, retr=0, loss=0.0
(6196) 17:27:55.531  m: RDP perfomance debug. polls={0; [0, 1]: 14686; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:27:55.531  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9871; [2, 5]: 4816; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:27:56.228  m: UDP socket perfomance debug. addr=34990, recv=257, recv_tm=100.11, deliver_tm=0.00, send=214, send_tm=0.02
(0200) 17:27:57.572  m: Virtual Memory Usage: 1569 mb
(6196) 17:28:25.531  m: RDP perfomance debug. dg_sent=302, dg_recv=302, warn=0, err=0, retr=0, loss=0.0
(6196) 17:28:25.531  m: RDP perfomance debug. polls={0; [0, 1]: 15020; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:28:25.531  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10220; [2, 5]: 4800; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:28:26.229  m: UDP socket perfomance debug. addr=34990, recv=304, recv_tm=100.00, deliver_tm=0.00, send=301, send_tm=0.04
(0200) 17:28:27.574  m: Virtual Memory Usage: 1570 mb
(6196) 17:28:55.532  m: RDP perfomance debug. dg_sent=333, dg_recv=333, warn=0, err=0, retr=0, loss=0.0
(6196) 17:28:55.532  m: RDP perfomance debug. polls={0; [0, 1]: 15019; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:28:55.532  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10189; [2, 5]: 4830; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:28:56.230  m: UDP socket perfomance debug. addr=34990, recv=335, recv_tm=99.99, deliver_tm=0.01, send=333, send_tm=0.04
(0200) 17:28:57.575  m: Virtual Memory Usage: 1571 mb
(6196) 17:29:25.533  m: RDP perfomance debug. dg_sent=339, dg_recv=339, warn=0, err=0, retr=0, loss=0.0
(6196) 17:29:25.533  m: RDP perfomance debug. polls={0; [0, 1]: 15013; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:29:25.533  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10203; [2, 5]: 4810; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:29:26.232  m: UDP socket perfomance debug. addr=34990, recv=343, recv_tm=99.98, deliver_tm=0.01, send=341, send_tm=0.04
(0200) 17:29:27.576  m: Virtual Memory Usage: 1571 mb
(6196) 17:29:55.534  m: RDP perfomance debug. dg_sent=398, dg_recv=398, warn=0, err=0, retr=0, loss=0.0
(6196) 17:29:55.534  m: RDP perfomance debug. polls={0; [0, 1]: 15018; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:29:55.534  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10248; [2, 5]: 4770; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:29:56.232  m: UDP socket perfomance debug. addr=34990, recv=398, recv_tm=99.99, deliver_tm=0.01, send=398, send_tm=0.05
(0200) 17:29:57.578  m: Virtual Memory Usage: 1572 mb
(6196) 17:30:25.535  m: RDP perfomance debug. dg_sent=382, dg_recv=382, warn=0, err=0, retr=0, loss=0.0
(6196) 17:30:25.535  m: RDP perfomance debug. polls={0; [0, 1]: 15018; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:30:25.535  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10207; [2, 5]: 4811; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:30:26.233  m: UDP socket perfomance debug. addr=34990, recv=381, recv_tm=99.99, deliver_tm=0.01, send=381, send_tm=0.05
(0200) 17:30:27.579  m: Virtual Memory Usage: 1573 mb
(0200) 17:30:40.666  d: GameClient.Running
(0200) 17:30:40.746  d: HideLoadingScreen
(0200) 17:30:40.748  d:  TRACE FROM FLASH Ignore -1 
(0200) 17:30:40.748  d: GameStatistics:LogPvxLogin
(0200) 17:30:40.748  d: LogPvxLogin: relayAddress = 92.242.35.3:35002
(0200) 17:30:40.748  d: Start segment step: 1457 (0 commands)
(0200) 17:30:40.810  d: Movie::SetViewport (w,h) = (1821, 1027)
(0200) 17:30:45.116  d: Segment step: 1500 (2 commands)
(0200) 17:30:45.617  d: ServerNode: Queue lags details: {0; [0.0, 2.0]: 9; [2.0, 5.0]: 0; [5.0, 10.0]: 0; [10.0, 20.0]: 36; [20.0, 50.0]: 2; [50.0, 100.0]: 0; [100.0, 200.0]: 1; [200.0, 500.0]: 2; 0}
(0200) 17:30:45.617  d: ServerNode: Queue lags detected: min:0 average:26 max:326 count:3
(0200) 17:30:45.617  d: ServerNode: Queue lags detected: start:20:30:40 end:20:30:45 step:1506 fopens:11 screenshots:0
(0200) 17:30:45.716  d: ServerNode: Lags detected: min:0 average:99 max:381 count:1
(0200) 17:30:45.716  d: ServerNode: Lags detected: start:20:30:40 end:20:30:45 step:1507 fopens:11 screenshots:0
(0200) 17:30:45.716  d: ServerNode: Lags detected: RPC ping:367 transport ping:6
(0200) 17:30:48.566  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 1; [10.0, 20.0]: 1; [20.0, 30.0]: 5; [30.0, 40.0]: 3; [40.0, 50.0]: 23; 535}
(6196) 17:30:55.536  m: RDP perfomance debug. dg_sent=536, dg_recv=536, warn=0, err=0, retr=0, loss=0.0
(6196) 17:30:55.536  m: RDP perfomance debug. polls={0; [0, 1]: 15008; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:30:55.536  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10174; [2, 5]: 4834; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:30:56.220  m: UDP socket perfomance debug. addr=34990, recv=545, recv_tm=99.94, deliver_tm=0.01, send=545, send_tm=0.07
(0200) 17:30:57.594  m: Virtual Memory Usage: 1617 mb
(0200) 17:31:03.917  d: Nature map advance, B on Center targeted at 26
(0200) 17:31:03.917  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(0200) 17:31:04.217  d: Nature map advance, A on Center targeted at 4
(0200) 17:31:04.217  d: Nature map state, A @ 0->0->0, B @ 6->9->50
(0200) 17:31:10.219  d: Nature map advance, B on Center targeted at 20
(0200) 17:31:10.219  d: Nature map state, A @ 48->50->50, B @ 48->50->50
(0200) 17:31:11.104  d: Nature map advance, B on Top targeted at 27
(0200) 17:31:11.104  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(0200) 17:31:14.002  d: Nature map advance, A on Bottom targeted at 3
(0200) 17:31:14.002  d: Nature map state, A @ 0->0->0, B @ 0->0->0
(0200) 17:31:15.115  d: Segment step: 1800 (0 commands)
(0200) 17:31:15.417  d: Nature map advance, A on Top targeted at 4
(0200) 17:31:15.417  d: Nature map state, A @ 0->0->0, B @ 39->40->40
(0200) 17:31:15.717  d: Nature map advance, B on Bottom targeted at 26
(0200) 17:31:15.717  d: Nature map state, A @ 39->40->40, B @ 0->0->0
(0200) 17:31:17.817  d: Nature map advance, B on Center targeted at 15
(0200) 17:31:17.817  d: Nature map state, A @ 48->50->50, B @ 107->110->110
(0200) 17:31:18.018  d: Nature map advance, A on Center targeted at 10
(0200) 17:31:18.018  d: Nature map state, A @ 48->50->50, B @ 113->116->160
(6196) 17:31:25.537  m: RDP perfomance debug. dg_sent=718, dg_recv=718, warn=0, err=0, retr=0, loss=0.0
(6196) 17:31:25.537  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:31:25.537  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10464; [2, 5]: 4536; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(0200) 17:31:25.818  d: Nature map advance, B on Top targeted at 21
(0200) 17:31:25.819  d: Nature map state, A @ 48->50->50, B @ 39->40->40
(12284) 17:31:26.205  m: UDP socket perfomance debug. addr=34990, recv=721, recv_tm=99.94, deliver_tm=0.01, send=721, send_tm=0.10
(0200) 17:31:27.102  d: Nature map advance, A on Bottom targeted at 9
(0200) 17:31:27.102  d: Nature map state, A @ 39->40->40, B @ 48->50->50
(0200) 17:31:27.102  d: Nature map advance, A on Top targeted at 9
(0200) 17:31:27.102  d: Nature map state, A @ 48->50->50, B @ 76->79->100
(0200) 17:31:27.597  m: Virtual Memory Usage: 1634 mb
(0200) 17:31:29.118  d: Nature map advance, B on Bottom targeted at 21
(0200) 17:31:29.118  d: Nature map state, A @ 97->100->100, B @ 48->50->50
(0200) 17:31:38.605  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 1; [40.0, 50.0]: 43; 554}
(0200) 17:31:40.005  d: GameClient: Ping statistics: start:20:30:40, end:20:31:40
(0200) 17:31:40.005  d: GameClient: Long ping (RPC): samples:0, min:0, max:0, avg:0
(0200) 17:31:40.005  d: GameClient: Norm ping (RPC): samples:12, min:12, max:367, avg:45
(0200) 17:31:40.005  d: GameClient: Long ping (TGS): samples:0, min:0, max:0, avg:0
(0200) 17:31:40.005  d: GameClient: Norm ping (TGS): samples:1, min:5, max:5, avg:5
(0200) 17:31:40.005  d: GameClient: Long ping (TLS): samples:0, min:0, max:0, avg:0
(0200) 17:31:40.005  d: GameClient: Norm ping (TLS): samples:5, min:1, max:3, avg:2
(0200) 17:31:40.519  d: Nature map advance, A on Bottom targeted at 15
(0200) 17:31:40.519  d: Nature map state, A @ 97->100->100, B @ 98->100->100
(0200) 17:31:41.919  d: Nature map advance, B on Top targeted at 15
(0200) 17:31:41.919  d: Nature map state, A @ 98->100->100, B @ 97->100->100
(0200) 17:31:45.104  d: Segment step: 2100 (0 commands)
(0200) 17:31:49.520  d: Nature map advance, B on Center targeted at 20
(0200) 17:31:49.520  d: Nature map state, A @ 107->110->110, B @ 158->160->160
(6196) 17:31:55.539  m: RDP perfomance debug. dg_sent=770, dg_recv=770, warn=0, err=0, retr=0, loss=0.0
(6196) 17:31:55.539  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:31:55.539  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10379; [2, 5]: 4622; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:31:56.224  m: UDP socket perfomance debug. addr=34990, recv=767, recv_tm=100.03, deliver_tm=0.01, send=767, send_tm=0.10
(0200) 17:31:57.598  m: Virtual Memory Usage: 1642 mb
(0200) 17:32:15.120  d: Segment step: 2400 (2 commands)
(0200) 17:32:23.520  d: Nature map advance, B on Center targeted at 15
(0200) 17:32:23.520  d: Nature map state, A @ 107->110->110, B @ 112->110->110
(6196) 17:32:25.540  m: RDP perfomance debug. dg_sent=762, dg_recv=762, warn=0, err=0, retr=0, loss=0.0
(6196) 17:32:25.540  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:32:25.540  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10503; [2, 5]: 4498; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:32:26.303  m: UDP socket perfomance debug. addr=34990, recv=764, recv_tm=100.19, deliver_tm=0.01, send=763, send_tm=0.10
(0200) 17:32:27.600  m: Virtual Memory Usage: 1650 mb
(0200) 17:32:45.122  d: Segment step: 2700 (2 commands)
(0200) 17:32:48.823  d: Nature map advance, A on Bottom targeted at 9
(0200) 17:32:48.823  d: Nature map state, A @ 157->160->160, B @ 98->100->100
(0200) 17:32:54.305  d: Nature map advance, B on Bottom targeted at 15
(0200) 17:32:54.305  d: Nature map state, A @ 103->100->100, B @ 98->100->100
(6196) 17:32:55.540  m: RDP perfomance debug. dg_sent=741, dg_recv=741, warn=0, err=0, retr=0, loss=0.0
(6196) 17:32:55.540  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:32:55.540  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10055; [2, 5]: 4945; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:32:56.309  m: UDP socket perfomance debug. addr=34990, recv=741, recv_tm=99.74, deliver_tm=0.01, send=742, send_tm=0.10
(0200) 17:32:57.600  m: Virtual Memory Usage: 1658 mb
(0200) 17:33:15.106  d: Segment step: 3000 (5 commands)
(6196) 17:33:25.542  m: RDP perfomance debug. dg_sent=752, dg_recv=752, warn=0, err=0, retr=0, loss=0.0
(6196) 17:33:25.542  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:33:25.542  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10539; [2, 5]: 4462; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:33:26.311  m: UDP socket perfomance debug. addr=34990, recv=752, recv_tm=99.99, deliver_tm=0.01, send=752, send_tm=0.10
(0200) 17:33:27.602  m: Virtual Memory Usage: 1662 mb
(0200) 17:33:28.672  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 4; [40.0, 50.0]: 88; 503}
(0200) 17:33:35.226  d: Nature map advance, B on Top targeted at 21
(0200) 17:33:35.226  d: Nature map state, A @ 98->100->100, B @ 157->160->160
(0200) 17:33:40.524  d: Nature map advance, A on Top targeted at 15
(0200) 17:33:40.524  d: Nature map state, A @ 98->100->100, B @ 103->100->100
(0200) 17:33:45.107  d: Segment step: 3300 (1 commands)
(0200) 17:33:54.228  d: Nature map advance, B on Center targeted at 20
(0200) 17:33:54.228  d: Nature map state, A @ 107->110->110, B @ 158->160->160
(6196) 17:33:55.543  m: RDP perfomance debug. dg_sent=724, dg_recv=724, warn=0, err=0, retr=0, loss=0.0
(6196) 17:33:55.543  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:33:55.543  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10035; [2, 5]: 4965; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:33:56.315  m: UDP socket perfomance debug. addr=34990, recv=726, recv_tm=99.99, deliver_tm=0.01, send=726, send_tm=0.10
(0200) 17:33:57.603  m: Virtual Memory Usage: 1669 mb
(0200) 17:33:58.811  d: Nature map advance, A on Center targeted at 15
(0200) 17:33:58.811  d: Nature map state, A @ 107->110->110, B @ 112->110->110
(0200) 17:34:15.124  d: Segment step: 3600 (2 commands)
(0200) 17:34:16.011  d: Nature map advance, A on Top targeted at 9
(0200) 17:34:16.011  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(6196) 17:34:25.543  m: RDP perfomance debug. dg_sent=786, dg_recv=786, warn=0, err=0, retr=0, loss=0.0
(6196) 17:34:25.543  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:34:25.543  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10321; [2, 5]: 4679; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:34:26.331  m: UDP socket perfomance debug. addr=34990, recv=787, recv_tm=100.03, deliver_tm=0.01, send=787, send_tm=0.10
(0200) 17:34:27.603  m: Virtual Memory Usage: 1674 mb
(0200) 17:34:45.126  d: Segment step: 3900 (2 commands)
(0200) 17:34:48.693  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 2; [20.0, 30.0]: 2; [30.0, 40.0]: 7; [40.0, 50.0]: 76; 502}
(6196) 17:34:55.544  m: RDP perfomance debug. dg_sent=798, dg_recv=798, warn=0, err=0, retr=0, loss=0.0
(6196) 17:34:55.544  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:34:55.544  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10522; [2, 5]: 4478; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:34:56.330  m: UDP socket perfomance debug. addr=34990, recv=797, recv_tm=99.96, deliver_tm=0.01, send=797, send_tm=0.11
(0200) 17:34:57.605  m: Virtual Memory Usage: 1676 mb
(0200) 17:35:00.031  d: Nature map advance, B on Bottom targeted at 21
(0200) 17:35:00.031  d: Nature map state, A @ 103->100->100, B @ 157->160->160
(0200) 17:35:05.330  d: Nature map advance, A on Bottom targeted at 15
(0200) 17:35:05.330  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(0200) 17:35:08.732  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 2; [20.0, 30.0]: 0; [30.0, 40.0]: 3; [40.0, 50.0]: 90; 500}
(0200) 17:35:15.126  d: Segment step: 4200 (2 commands)
(6196) 17:35:25.545  m: RDP perfomance debug. dg_sent=707, dg_recv=707, warn=0, err=0, retr=0, loss=0.0
(6196) 17:35:25.545  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:35:25.545  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 9939; [2, 5]: 5061; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:35:26.330  m: UDP socket perfomance debug. addr=34990, recv=705, recv_tm=99.97, deliver_tm=0.01, send=705, send_tm=0.09
(0200) 17:35:27.606  m: Virtual Memory Usage: 1677 mb
(0200) 17:35:34.731  d: Nature map advance, A on Center targeted at 10
(0200) 17:35:34.731  d: Nature map state, A @ 158->160->160, B @ 112->110->110
(0200) 17:35:36.030  d: Nature map advance, A on Top targeted at 15
(0200) 17:35:36.030  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(0200) 17:35:45.127  d: Segment step: 4500 (2 commands)
(6196) 17:35:55.547  m: RDP perfomance debug. dg_sent=758, dg_recv=758, warn=0, err=0, retr=0, loss=0.0
(6196) 17:35:55.547  m: RDP perfomance debug. polls={0; [0, 1]: 14999; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:35:55.547  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10306; [2, 5]: 4693; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:35:56.334  m: UDP socket perfomance debug. addr=34990, recv=761, recv_tm=99.99, deliver_tm=0.01, send=761, send_tm=0.09
(0200) 17:35:57.608  m: Virtual Memory Usage: 1673 mb
(0200) 17:36:15.130  d: Segment step: 4800 (4 commands)
(0200) 17:36:19.835  d: Nature map advance, A on Bottom targeted at 9
(0200) 17:36:19.835  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(6196) 17:36:25.549  m: RDP perfomance debug. dg_sent=776, dg_recv=776, warn=0, err=0, retr=0, loss=0.0
(6196) 17:36:25.549  m: RDP perfomance debug. polls={0; [0, 1]: 15001; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:36:25.549  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10480; [2, 5]: 4521; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(12284) 17:36:26.336  m: UDP socket perfomance debug. addr=34990, recv=772, recv_tm=99.99, deliver_tm=0.01, send=772, send_tm=0.10
(0200) 17:36:27.609  m: Virtual Memory Usage: 1674 mb
(0200) 17:36:28.780  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 3; [40.0, 50.0]: 81; 512}
(0200) 17:36:29.731  d: Nature map advance, B on Bottom targeted at 15
(0200) 17:36:29.731  d: Nature map state, A @ 103->100->100, B @ 103->100->100
(0200) 17:36:30.032  d: Nature map advance, A on Center targeted at 15
(0200) 17:36:30.032  d: Nature map state, A @ 112->110->110, B @ 112->110->110
(0200) 17:36:35.134  d: Nature map advance, A on Top targeted at 9
(0200) 17:36:35.134  d: Nature map state, A @ 157->160->160, B @ 103->100->100
(0200) 17:36:45.129  d: Segment step: 5100 (2 commands)
(6196) 17:36:55.549  m: RDP perfomance debug. dg_sent=766, dg_recv=766, warn=0, err=0, retr=0, loss=0.0
(6196) 17:36:55.549  m: RDP perfomance debug. polls={0; [0, 1]: 15000; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6196) 17:36:55.549  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 10226; [2, 5]: 4774; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(0200) 17:36:55.737  d: Nature map advance, A on Center targeted at 10
(0200) 17:36:55.737  d: Nature map state, A @ 158->160->160, B @ 112->110->110
(12284) 17:36:56.335  m: UDP socket perfomance debug. addr=34990, recv=768, recv_tm=99.97, deliver_tm=0.01, send=768, send_tm=0.10
(0200) 17:36:57.610  m: Virtual Memory Usage: 1675 mb
(0200) 17:36:58.799  m: Frame time histo: {0; [0.0, 2.0]: 0; [2.0, 10.0]: 0; [10.0, 20.0]: 1; [20.0, 30.0]: 0; [30.0, 40.0]: 8; [40.0, 50.0]: 91; 494}
(0200) 17:37:15.133  d: Segment step: 5400 (1 commands)
(6196) 17:37:25.551  m: RDP perfomance debug. dg_sent=775, dg_recv=775, warn=0, err=0, retr=0, loss=0.0
